TIME,RPM,TPS,Sonda_Geral,2-step,Distância,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Velocidade_de_referência
18.298,1750,38.2,1.300,OFF,0.00,75.1,13.01,0.93,3.00,0.0
18.338,1772,38.3,1.300,OFF,0.00,75.1,13.04,0.93,3.00,0.0
18.378,1716,38.3,1.300,OFF,0.00,75.1,13.02,0.92,3.00,0.0
18.418,1774,38.2,1.300,OFF,0.00,75.1,13.02,0.95,3.00,0.0
18.458,1823,38.3,1.300,OFF,0.00,75.1,13.02,0.99,3.00,0.0
18.498,1830,38.3,1.300,OFF,0.00,75.1,13.03,0.99,2.99,0.0
18.538,1728,38.3,1.300,OFF,0.00,75.1,13.01,0.89,3.00,0.0
18.578,1570,38.3,1.300,OFF,0.00,75.1,13.00,0.82,3.00,0.0
18.618,1567,38.2,1.300,OFF,0.00,75.1,13.02,0.83,3.00,0.0
18.658,1687,38.2,1.300,OFF,0.00,75.1,13.01,0.91,3.00,0.0
18.698,1775,38.3,1.300,OFF,0.00,75.1,13.03,0.95,3.00,0.0
18.738,1783,38.2,1.300,OFF,0.00,75.1,13.01,0.96,3.00,0.0
18.778,1777,38.2,1.300,OFF,0.00,75.1,13.03,0.97,3.00,0.0
18.818,1663,38.3,1.300,OFF,0.00,75.1,13.02,0.89,3.00,0.0
18.858,1669,38.3,1.300,OFF,0.00,75.1,13.02,0.89,3.00,0.0
18.898,1727,38.2,1.300,OFF,0.00,75.1,13.04,0.91,3.00,0.0
18.938,1775,38.2,1.300,OFF,0.00,75.1,13.02,0.95,3.01,0.0
18.978,1784,38.2,1.300,OFF,0.00,75.1,13.02,0.96,3.00,0.0
19.018,1762,38.3,1.300,OFF,0.00,75.1,13.03,0.94,3.00,0.0
19.058,1703,38.3,1.300,OFF,0.00,75.1,13.03,0.92,3.00,0.0
19.098,1703,38.3,1.300,OFF,0.00,75.1,13.02,0.90,3.00,0.0
19.138,1745,38.2,1.300,OFF,0.00,75.1,13.01,0.93,3.00,0.0
19.178,1776,38.3,1.300,OFF,0.00,75.1,13.04,0.94,3.00,0.0
19.218,1783,38.2,1.300,OFF,0.00,75.1,13.02,0.93,3.00,0.0
19.258,1622,38.2,1.300,OFF,0.00,75.1,13.03,0.88,3.00,0.0
19.298,1667,38.2,1.300,OFF,0.00,75.1,13.01,0.88,3.00,0.0
19.338,1718,38.2,1.300,OFF,0.00,75.1,13.02,0.90,3.00,0.0
19.378,1801,38.3,1.300,OFF,0.00,75.1,13.03,0.94,3.00,0.0
19.418,1892,38.2,1.300,OFF,0.00,75.1,13.03,1.01,3.00,0.0
19.458,1788,38.2,1.300,OFF,0.00,75.1,13.02,0.97,3.00,0.0
19.498,1652,38.2,1.300,OFF,0.00,75.1,13.03,0.90,3.00,0.0
19.538,1603,38.2,1.300,OFF,0.00,75.1,13.01,0.85,3.00,0.0
19.578,1671,38.2,1.300,OFF,0.00,75.1,13.04,0.89,3.00,0.0
19.618,1740,38.3,1.300,OFF,0.00,75.1,13.04,0.92,3.00,0.0
19.658,1788,38.2,1.300,OFF,0.00,75.1,13.02,0.96,3.00,0.0
19.698,1880,38.2,1.300,OFF,0.00,75.1,13.02,1.03,3.00,0.0
19.738,1888,38.2,1.300,OFF,0.00,75.1,13.02,1.01,3.00,0.0
19.778,1771,38.3,1.300,OFF,0.00,75.1,13.03,0.93,3.00,0.0
19.818,1595,38.2,1.300,OFF,0.00,75.1,13.02,0.86,3.00,0.0
19.858,1580,38.2,1.300,OFF,0.00,75.1,13.02,0.86,3.00,0.0
19.898,1711,38.2,1.300,OFF,0.00,75.1,13.02,0.89,3.00,0.0
19.938,1771,38.3,1.300,OFF,0.00,75.1,13.04,0.93,3.00,0.0
19.978,1817,38.2,1.300,OFF,0.00,75.1,13.03,0.98,3.00,0.0
20.018,1776,38.3,1.300,OFF,0.00,75.1,13.03,0.96,3.00,0.0
20.058,1707,38.3,1.300,OFF,0.00,75.1,13.02,0.93,3.00,0.0
20.098,1727,38.2,1.300,OFF,0.00,75.1,13.01,0.93,3.00,0.0
20.138,1782,38.2,1.300,OFF,0.00,75.1,13.04,0.96,3.00,0.0
20.178,1837,38.3,1.300,OFF,0.00,75.1,13.01,1.00,3.00,0.0
20.218,1879,38.2,1.300,OFF,0.00,75.1,13.04,1.00,3.00,0.0
20.258,1771,38.3,1.300,OFF,0.00,75.1,13.03,0.96,3.00,0.0
20.298,1710,38.3,1.300,OFF,0.00,75.1,13.01,0.92,3.00,0.0
20.338,1686,38.3,1.300,OFF,0.00,75.1,13.01,0.91,3.00,0.0
20.378,1688,38.2,1.300,OFF,0.00,75.1,13.02,0.88,3.00,0.0
20.418,1753,38.2,1.300,OFF,0.00,75.1,13.03,0.93,3.00,0.0
20.458,1846,38.2,1.300,OFF,0.00,75.1,13.04,0.99,3.00,0.0
20.498,1887,38.2,1.300,OFF,0.00,75.1,13.05,1.03,3.00,0.0
20.538,1819,38.3,1.300,OFF,0.00,75.1,13.03,0.98,3.00,0.0
20.578,1685,38.2,1.300,OFF,0.00,75.1,13.03,0.89,3.00,0.0
20.618,1660,38.2,1.300,OFF,0.00,75.1,13.04,0.90,3.00,0.0
20.658,1699,38.3,1.300,OFF,0.00,75.1,13.04,0.91,3.00,0.0
20.698,1773,38.2,1.300,OFF,0.00,75.1,13.04,0.96,3.00,0.0
20.738,1846,38.2,1.300,OFF,0.00,75.1,13.03,1.00,3.00,0.0
20.778,1702,38.2,1.300,OFF,0.00,75.1,13.03,0.93,3.00,0.0
20.818,1650,38.2,1.300,OFF,0.00,75.1,13.02,0.84,3.00,0.0
20.858,1601,38.3,1.300,OFF,0.00,75.1,13.04,0.82,3.00,0.0
20.898,1702,38.2,1.300,OFF,0.00,75.1,13.02,0.89,3.00,0.0
20.938,1721,38.2,1.300,OFF,0.00,75.1,13.02,0.92,3.01,0.0
20.978,1547,38.2,1.300,OFF,0.00,75.1,13.04,0.83,3.01,0.0
21.018,1471,38.3,1.300,OFF,0.00,75.1,12.96,0.64,3.00,0.0
21.058,1126,38.2,1.300,OFF,0.00,75.1,12.72,0.49,3.01,0.0
21.098,317,38.2,1.300,OFF,0.00,75.1,12.67,0.17,3.01,0.0
21.138,1,38.2,1.300,OFF,0.00,75.1,12.78,0.06,3.01,0.0
21.178,0,38.3,1.300,OFF,0.00,75.1,12.83,0.00,3.01,0.0
21.218,0,38.2,1.300,OFF,0.00,75.1,12.82,0.00,3.01,0.0
21.258,0,38.2,1.300,OFF,0.00,75.1,12.82,0.00,3.01,0.0
21.298,0,38.2,1.300,OFF,0.00,75.1,12.82,0.00,3.01,0.0
21.338,0,38.2,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.378,0,38.2,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.418,0,38.3,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.458,0,38.2,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.498,0,32.2,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.538,0,21.4,1.300,OFF,0.00,75.1,12.81,0.00,3.01,0.0
21.578,0,13.3,1.300,OFF,0.00,75.1,12.80,0.00,3.01,0.0
21.618,0,7.6,1.300,OFF,0.00,75.1,12.80,0.00,3.01,0.0
21.658,0,5.7,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
21.698,0,5.5,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
21.738,0,5.4,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
21.778,0,5.4,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
21.818,0,5.4,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
21.858,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
21.898,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
21.938,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
21.978,0,5.4,1.300,OFF,0.00,75.1,12.79,0.00,3.01,0.0
22.018,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.058,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.098,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.138,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.178,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.218,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.258,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.298,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.338,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.378,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.418,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
22.458,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
22.498,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.538,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.578,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.618,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.00,0.0
22.658,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.698,0,5.4,1.300,OFF,0.00,75.1,12.78,0.00,3.01,0.0
22.738,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.778,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.818,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.01,0.0
22.858,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
22.898,0,5.4,1.300,OFF,0.00,75.1,12.77,0.00,3.00,0.0
22.938,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.00,0.0
22.978,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.00,0.0
23.018,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.058,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.098,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.138,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.178,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.218,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.258,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.298,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.338,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.378,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.418,0,5.4,1.300,OFF,0.00,75.1,12.76,0.00,3.01,0.0
23.458,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.498,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.538,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.578,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.618,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.658,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.698,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.738,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.01,0.0
23.778,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.00,0.0
23.818,0,5.4,1.300,OFF,0.00,75.1,12.75,0.00,3.00,0.0
23.858,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
23.898,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
23.938,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
23.978,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.018,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.058,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.098,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.138,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.178,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.218,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.258,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.298,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.338,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.378,0,5.4,1.300,OFF,0.00,75.1,12.74,0.00,3.00,0.0
24.418,0,5.4,1.300,OFF,0.00,75.1,12.73,0.00,3.00,0.0
24.458,0,5.4,1.300,OFF,0.00,75.1,12.73,0.00,3.00,0.0
24.498,0,5.4,1.300,OFF,0.00,75.1,12.73,0.00,3.00,0.0
24.538,0,5.4,1.300,OFF,0.00,75.1,12.73,0.00,3.00,0.0
24.578,0,5.4,1.300,OFF,0.00,75.1,12.73,0.00,3.00,0.0
24.618,0,5.4,1.300,OFF,0.00,75.1,12.82,0.00,3.00,0.0
24.658,0,5.4,1.300,OFF,0.00,75.1,12.96,0.00,2.79,0.0
24.698,0,5.4,1.300,OFF,0.00,75.1,12.96,0.00,2.55,0.0
24.738,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.49,0.0
24.778,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.45,0.0
24.818,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.42,0.0
24.858,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.40,0.0
24.898,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.38,0.0
24.938,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.36,0.0
24.978,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.35,0.0
25.018,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.34,0.0
25.058,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.33,0.0
25.098,0,5.4,1.300,OFF,0.00,75.0,12.96,0.00,2.32,0.0
25.138,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.31,0.0
25.178,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.30,0.0
25.218,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.29,0.0
25.258,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.29,0.0
25.298,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.28,0.0
25.338,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.28,0.0
25.378,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.27,0.0
25.418,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.27,0.0
25.458,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.26,0.0
25.498,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.26,0.0
25.538,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.25,0.0
25.578,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.25,0.0
25.618,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.24,0.0
25.658,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.24,0.0
25.698,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.23,0.0
25.738,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.23,0.0
25.778,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.23,0.0
25.818,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.22,0.0
25.858,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.22,0.0
25.898,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.21,0.0
25.938,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.21,0.0
25.978,0,5.4,1.300,OFF,0.00,75.0,12.98,0.00,2.21,0.0
26.018,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.20,0.0
26.058,0,5.4,1.300,OFF,0.00,75.0,12.97,0.00,2.20,0.0
26.098,0,4.4,1.300,OFF,0.00,75.0,12.97,0.00,2.20,0.0
26.138,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.19,0.0
26.178,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.19,0.0
26.218,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.19,0.0
26.258,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.19,0.0
26.298,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.18,0.0
26.338,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.18,0.0
26.378,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.18,0.0
26.418,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.18,0.0
26.458,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.17,0.0
26.498,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.17,0.0
26.538,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.17,0.0
26.578,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.17,0.0
26.618,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.16,0.0
26.658,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.16,0.0
26.698,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.16,0.0
26.738,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.16,0.0
26.778,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.16,0.0
26.818,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.16,0.0
26.858,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.15,0.0
26.898,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.15,0.0
26.938,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.15,0.0
26.978,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.15,0.0
27.018,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.15,0.0
27.058,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.098,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.138,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.178,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.218,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.258,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.14,0.0
27.298,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.13,0.0
27.338,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.13,0.0
27.378,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.13,0.0
27.418,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.13,0.0
27.458,0,4.2,1.300,OFF,0.00,75.0,12.98,0.00,2.13,0.0
27.498,0,4.2,1.300,OFF,0.00,75.0,12.97,0.00,2.13,0.0
27.538,0,4.2,1.300,OFF,0.00,75.0,10.35,0.00,2.14,0.0
27.578,0,4.4,1.300,OFF,0.00,74.9,8.99,0.01,2.14,0.0
27.618,0,4.5,1.300,OFF,0.00,74.8,9.62,0.04,2.17,0.0
27.658,0,4.5,1.300,OFF,0.00,74.7,10.06,0.05,2.47,0.0
27.698,0,4.5,1.300,OFF,0.00,74.6,10.02,0.06,2.76,0.0
27.738,5,4.4,1.300,OFF,0.00,74.6,9.63,0.06,2.86,0.0
27.778,216,4.5,1.300,OFF,0.00,74.6,10.27,0.08,2.87,0.0
27.818,219,4.5,1.300,OFF,0.00,74.6,10.23,0.08,2.90,0.0
27.858,219,4.5,1.300,OFF,0.00,74.6,10.08,0.08,2.89,0.0
27.898,219,4.5,1.300,OFF,0.00,74.6,10.47,0.09,2.90,0.0
27.938,219,7.5,1.300,OFF,0.00,74.6,10.06,0.09,2.91,0.0
27.978,296,11.6,1.300,OFF,0.00,74.6,10.41,0.10,2.90,0.0
28.018,300,15.0,1.300,OFF,0.00,74.6,10.25,0.09,2.92,0.0
28.058,300,19.0,1.300,OFF,0.00,74.6,10.30,0.09,2.91,0.0
28.098,300,23.1,1.300,OFF,0.00,74.6,10.48,0.11,2.92,0.0
28.138,301,27.0,1.300,OFF,0.00,74.6,10.19,0.10,2.92,0.0
28.178,324,33.3,1.300,OFF,0.00,74.6,10.53,0.10,2.92,0.0
28.218,324,36.1,1.300,OFF,0.00,74.6,10.08,0.10,2.92,0.0
28.258,324,36.5,1.300,OFF,0.00,74.6,10.45,0.10,2.91,0.0
28.298,324,37.1,1.300,OFF,0.00,74.6,10.19,0.10,2.93,0.0
28.338,324,37.8,1.300,OFF,0.00,74.6,10.26,0.10,2.91,0.0
28.378,321,37.9,1.300,OFF,0.00,74.6,10.38,0.11,2.92,0.0
28.418,321,41.6,1.300,OFF,0.00,74.6,10.13,0.11,2.91,0.0
28.458,526,50.1,1.300,OFF,0.00,74.6,10.72,0.26,2.91,0.0
28.498,607,54.6,1.300,OFF,0.00,74.6,10.93,0.25,2.95,0.0
28.538,607,54.8,1.300,OFF,0.00,74.5,10.94,0.20,2.98,0.0
28.578,607,54.8,1.300,OFF,0.00,74.5,10.66,0.16,2.96,0.0
28.618,480,54.8,1.300,OFF,0.00,74.5,10.56,0.16,2.95,0.0
28.658,430,54.8,1.300,OFF,0.00,74.5,10.45,0.19,2.92,0.0
28.698,431,54.9,1.300,OFF,0.00,74.5,10.78,0.27,2.92,0.0
28.738,618,53.6,1.300,OFF,0.00,74.5,10.64,0.23,2.95,0.0
28.778,628,52.3,1.300,OFF,0.00,74.5,10.93,0.31,2.95,0.0
28.818,704,52.3,1.300,OFF,0.00,74.5,10.81,0.28,2.96,0.0
28.858,734,52.3,1.300,OFF,0.00,74.5,10.99,0.37,2.95,0.0
28.898,761,52.3,1.300,OFF,0.00,74.5,11.13,0.31,2.97,0.0
28.938,771,52.2,1.300,OFF,0.00,74.5,10.94,0.24,2.98,0.0
28.978,771,52.3,1.300,OFF,0.00,74.5,10.99,0.19,2.96,0.0
29.018,763,52.2,1.300,OFF,0.00,74.5,10.46,0.16,2.96,0.0
29.058,465,52.1,1.300,OFF,0.00,74.5,10.78,0.27,2.94,0.0
29.098,461,48.9,1.300,OFF,0.00,74.5,10.88,0.26,2.95,0.0
29.138,463,48.6,1.300,OFF,0.00,74.5,10.74,0.20,2.95,0.0
29.178,539,48.5,1.300,OFF,0.00,74.5,10.41,0.18,2.95,0.0
29.218,540,48.5,1.300,OFF,0.00,74.5,10.55,0.17,2.93,0.0
29.258,540,48.5,1.300,OFF,0.00,74.6,9.93,0.14,2.93,0.0
29.298,488,50.2,1.300,OFF,0.00,74.6,10.25,0.23,2.90,0.0
29.338,468,52.9,1.300,OFF,0.00,74.6,10.56,0.24,2.91,0.0
29.378,471,54.0,1.300,OFF,0.00,74.6,9.83,0.17,2.92,0.0
29.418,586,56.1,1.300,OFF,0.00,74.6,10.36,0.26,2.90,0.0
29.458,587,59.5,1.300,OFF,0.00,74.6,10.24,0.23,2.92,0.0
29.498,590,68.1,1.300,OFF,0.00,74.6,10.34,0.28,2.91,0.0
29.538,618,72.3,1.300,OFF,0.00,74.6,10.60,0.28,2.92,0.0
29.578,619,72.6,1.300,OFF,0.00,74.6,10.52,0.25,2.94,0.0
29.618,664,72.7,1.300,OFF,0.00,74.5,10.77,0.31,2.94,0.0
29.658,665,72.7,1.300,OFF,0.00,74.5,10.49,0.26,2.95,0.0
29.698,733,72.7,1.300,OFF,0.00,74.5,10.79,0.36,2.94,0.0
29.738,736,73.5,1.300,OFF,0.00,74.5,11.05,0.32,2.95,0.0
29.778,778,84.3,1.300,OFF,0.00,74.5,11.20,0.37,2.97,0.0
29.818,780,90.4,1.300,OFF,0.00,74.5,11.18,0.33,2.98,0.0
29.858,791,90.8,1.300,OFF,0.00,74.5,11.26,0.39,2.98,0.0
29.898,792,90.8,1.300,OFF,0.00,74.5,11.42,0.37,2.99,0.0
29.938,809,90.8,1.300,OFF,0.00,74.5,11.38,0.38,3.00,0.0
29.978,810,90.8,1.300,OFF,0.00,74.4,11.46,0.41,3.00,0.0
30.018,839,90.8,1.300,OFF,0.00,74.4,11.46,0.39,3.00,0.0
30.058,854,90.8,1.300,OFF,0.00,74.4,11.59,0.44,3.00,0.0
30.098,957,90.8,1.300,OFF,0.00,74.4,11.69,0.46,3.01,0.0
30.138,1080,90.9,1.300,OFF,0.00,74.4,11.75,0.51,3.02,0.0
30.178,1153,91.2,1.300,OFF,0.00,74.4,11.88,0.64,3.02,0.0
30.218,1576,92.1,1.300,OFF,0.00,74.4,11.99,0.81,3.03,0.0
30.258,1838,92.2,1.300,OFF,0.00,74.4,12.06,1.02,3.03,0.0
30.298,1981,86.2,1.300,OFF,0.00,74.4,12.10,1.16,3.03,0.0
30.338,1888,72.2,1.300,OFF,0.00,74.5,12.69,1.13,2.98,0.0
30.378,1999,54.6,1.300,OFF,0.00,74.7,12.80,1.19,3.00,0.0
30.418,2153,39.1,1.300,OFF,0.00,74.9,12.79,1.31,3.01,0.0
30.458,2183,34.5,1.300,OFF,0.00,75.0,12.80,1.36,2.99,0.0
30.498,2142,34.3,1.300,OFF,0.00,75.0,12.80,1.31,2.99,0.0
30.538,1988,34.4,1.300,OFF,0.00,75.0,12.58,1.23,2.99,0.0
30.578,1879,34.4,1.300,OFF,0.00,75.0,12.46,1.12,2.98,0.0
30.618,1834,34.4,1.300,OFF,0.00,75.0,12.47,1.07,2.98,0.0
30.658,1718,34.4,1.300,OFF,0.00,75.0,12.45,0.97,2.98,0.0
30.698,1506,34.4,1.300,OFF,0.00,75.0,12.45,0.84,2.98,0.0
30.738,1557,34.4,1.300,OFF,0.00,75.0,12.47,0.83,2.99,0.0
30.778,1552,34.4,1.300,OFF,0.00,75.0,12.49,0.83,2.99,0.0
30.818,1444,34.4,1.300,OFF,0.00,75.0,12.44,0.76,2.99,0.0
30.858,1391,34.9,1.300,OFF,0.00,75.0,12.41,0.65,2.98,0.0
30.898,1290,37.8,1.300,OFF,0.00,75.0,12.40,0.65,2.99,0.0
30.938,1155,39.7,1.300,OFF,0.00,75.0,12.23,0.53,2.99,0.0
30.978,1099,43.3,1.300,OFF,0.00,75.0,12.40,0.52,2.99,0.0
31.018,1098,47.9,1.300,OFF,0.00,75.0,12.46,0.56,2.98,0.0
31.058,1277,52.9,1.300,OFF,0.00,75.0,12.51,0.62,2.99,0.0
31.098,1409,56.3,1.300,OFF,0.00,75.0,12.49,0.67,2.99,0.0
31.138,1191,63.7,1.300,OFF,0.00,75.0,12.36,0.56,3.00,0.0
31.178,1119,68.1,1.300,OFF,0.00,75.0,12.50,0.61,2.98,0.0
31.218,1268,68.4,1.300,OFF,0.00,75.0,12.34,0.52,3.00,0.0
31.258,1229,68.4,1.300,OFF,0.00,75.0,12.24,0.39,2.99,0.0
31.298,875,68.4,1.300,OFF,0.00,75.0,12.34,0.43,2.99,0.0
31.338,1006,68.4,1.300,OFF,0.00,75.0,12.48,0.46,2.99,0.0
31.378,1185,69.6,1.300,OFF,0.00,75.0,12.54,0.52,2.99,0.0
