TIME,RPM,TPS,Sonda_Geral,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_total,Consumo_medio,Consumo_instantâneo,Potência_estimada,Torque_estimado,Distância_total,Autonomia,Eletroventilador_1,Bomba_Combustível,Velocidade_de_referência
7.020,2370,27.4,1.107,2.07,0,76.4,12.73,1.92,3.34,4.4,OFF,1.09,1.7,1.6,15,46,1.9,7.4,ON,ON,8.0
7.060,2362,27.5,1.063,2.16,0,76.4,12.72,1.91,3.34,4.4,OFF,1.09,1.7,1.7,15,46,1.9,7.4,ON,ON,8.3
7.100,2241,27.4,1.038,2.26,0,76.4,12.72,1.62,3.34,4.4,OFF,1.09,1.7,1.7,15,46,1.9,7.4,ON,ON,8.6
7.140,1887,25.1,1.045,2.36,0,76.4,12.75,1.38,3.36,4.4,OFF,1.09,1.7,2.0,12,45,1.9,7.4,ON,ON,8.6
7.180,1680,24.6,1.064,2.46,0,76.4,12.74,1.18,3.35,4.4,OFF,1.09,1.7,2.3,12,45,1.9,7.4,ON,ON,8.9
7.220,1679,23.2,1.093,2.56,0,76.4,12.73,1.19,3.35,4.4,OFF,1.09,1.7,2.6,11,44,1.9,7.4,ON,ON,9.2
7.260,1741,22.9,1.144,2.66,0,76.4,12.74,1.26,3.35,4.4,OFF,1.09,1.7,2.7,11,44,1.9,7.4,ON,ON,9.2
7.300,1782,21.9,1.193,2.76,0,76.4,12.73,1.25,3.34,4.4,OFF,1.09,1.7,2.6,11,44,1.9,7.4,ON,ON,9.3
7.340,1629,17.5,1.218,2.87,0,76.3,12.72,1.14,3.34,4.4,OFF,1.09,1.7,2.6,11,42,1.9,7.4,ON,ON,9.3
7.380,1697,17.2,1.250,2.97,0,76.3,12.72,1.22,3.34,4.4,OFF,1.09,1.7,2.9,9,42,1.9,7.4,ON,ON,9.1
7.420,1862,17.2,1.296,3.07,0,76.3,12.72,1.37,3.33,4.4,OFF,1.09,1.7,2.8,11,41,1.9,7.4,ON,ON,9.1
7.460,1854,17.2,1.300,3.17,0,76.3,12.73,1.32,3.33,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.9
7.500,1782,17.1,1.300,3.26,0,76.3,12.72,1.29,3.33,4.4,OFF,1.09,1.7,2.6,11,42,1.9,7.4,ON,ON,8.6
7.540,1846,17.1,1.300,3.35,0,76.3,12.70,1.34,3.33,4.4,OFF,1.09,1.7,2.4,11,41,1.9,7.4,ON,ON,8.6
7.580,1734,17.1,1.300,3.45,0,76.3,12.73,1.27,3.33,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.3
7.620,1822,17.1,1.300,3.54,0,76.3,12.74,1.30,3.33,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.3
7.660,1845,17.0,1.300,3.63,0,76.3,12.74,1.38,3.33,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.0
7.700,1825,17.1,1.300,3.72,0,76.3,12.72,1.35,3.33,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.0
7.740,1846,17.0,1.300,3.81,0,76.3,12.71,1.38,3.32,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.0
7.780,1847,17.1,1.300,3.90,0,76.3,12.74,1.33,3.33,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.1
7.820,1849,17.0,1.300,3.99,0,76.2,12.74,1.34,3.32,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.2
7.860,1930,17.0,1.300,4.08,0,76.2,12.72,1.45,3.33,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.2
7.900,1882,17.1,1.300,4.17,0,76.2,12.72,1.36,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.3
7.940,1796,17.1,1.300,4.26,0,76.2,12.74,1.28,3.33,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.3
7.980,1797,17.0,1.300,4.35,0,76.2,12.72,1.30,3.33,4.4,OFF,1.09,1.7,2.4,11,41,1.9,7.4,ON,ON,8.3
8.020,1861,17.0,1.300,4.45,0,76.2,12.70,1.35,3.33,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.3
8.060,1899,17.0,1.300,4.54,0,76.2,12.74,1.45,3.32,4.4,OFF,1.09,1.7,2.3,11,41,1.9,7.4,ON,ON,8.3
8.100,1965,17.0,1.300,4.63,0,76.2,12.72,1.50,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.4
8.140,1856,17.0,1.300,4.73,0,76.2,12.71,1.34,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.4
8.180,1794,17.0,1.300,4.82,0,76.2,12.73,1.34,3.33,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.4
8.220,1911,17.0,1.300,4.91,0,76.2,12.72,1.42,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.4
8.260,1903,17.1,1.300,5.01,0,76.2,12.74,1.43,3.33,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.4
8.300,1850,17.0,1.300,5.10,0,76.2,12.71,1.41,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.5
8.340,1921,17.1,1.300,5.20,0,76.2,12.71,1.44,3.32,4.4,OFF,1.09,1.7,2.3,11,41,1.9,7.4,ON,ON,8.5
8.380,1930,17.0,1.300,5.29,0,76.2,12.71,1.45,3.32,4.4,OFF,1.09,1.7,2.3,11,41,1.9,7.4,ON,ON,8.5
8.420,1979,17.0,1.300,5.38,0,76.1,12.71,1.48,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.5
8.460,1894,17.0,1.300,5.48,0,76.1,12.70,1.37,3.32,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.6
8.500,1780,17.0,1.300,5.58,0,76.1,12.71,1.35,3.33,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.6
8.540,2070,17.0,1.300,5.67,0,76.1,12.72,1.53,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.6
8.580,2005,17.0,1.300,5.77,0,76.1,12.74,1.52,3.32,4.4,OFF,1.09,1.7,2.1,12,42,1.9,7.4,ON,ON,8.6
8.620,1870,17.0,1.300,5.86,0,76.1,12.72,1.42,3.31,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,8.6
8.660,1928,17.0,1.300,5.96,0,76.1,12.72,1.44,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.6
8.700,1983,17.0,1.300,6.05,0,76.1,12.71,1.51,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.7
8.740,1999,17.0,1.300,6.15,0,76.1,12.72,1.48,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.7
8.780,1842,16.8,1.300,6.25,0,76.1,12.73,1.32,3.31,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.7
8.820,1882,17.0,1.300,6.34,0,76.1,12.75,1.42,3.32,4.4,OFF,1.09,1.7,2.5,11,41,1.9,7.4,ON,ON,8.7
8.860,1994,17.0,1.300,6.44,0,76.1,12.75,1.52,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.7
8.900,1999,17.0,1.300,6.54,0,76.1,12.74,1.45,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.8
8.940,1979,17.0,1.300,6.64,0,76.0,12.72,1.50,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.8
8.980,1987,17.0,1.300,6.73,0,76.0,12.72,1.49,3.31,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.8
9.020,1997,17.0,1.300,6.83,0,76.0,12.74,1.48,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
9.060,2017,17.0,1.300,6.93,0,76.0,12.73,1.53,3.31,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
9.100,2018,17.1,1.300,7.03,0,76.0,12.73,1.47,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.8
9.140,1922,17.0,1.300,7.13,0,76.0,12.73,1.42,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
9.180,2021,17.0,1.300,7.23,0,76.0,12.74,1.54,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.9
9.220,2110,17.0,1.300,7.33,0,76.0,12.74,1.60,3.31,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,8.9
9.260,2049,17.0,1.300,7.43,0,76.0,12.75,1.48,3.32,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,9.0
9.300,1979,17.0,1.300,7.53,0,76.0,12.73,1.49,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,9.0
9.340,2038,17.0,1.300,7.63,0,76.0,12.74,1.54,3.31,4.4,OFF,1.09,1.7,2.3,12,41,1.9,7.4,ON,ON,9.0
9.380,1951,17.0,1.300,7.73,0,76.0,12.75,1.42,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,9.0
9.420,1953,17.0,1.300,7.83,0,76.0,12.74,1.50,3.31,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,9.0
9.460,1943,17.1,1.300,7.93,0,75.9,12.74,1.46,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,9.0
9.500,2010,17.0,1.300,8.03,0,75.9,12.76,1.56,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,9.0
9.540,2035,17.1,1.300,8.13,0,75.9,12.75,1.54,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,9.0
9.580,1812,16.9,1.300,8.23,0,75.9,12.76,1.30,3.32,4.4,OFF,1.09,1.7,2.2,11,42,1.9,7.4,ON,ON,9.0
9.620,1797,17.1,1.300,8.33,0,75.9,12.76,1.42,3.33,4.4,OFF,1.09,1.7,2.6,11,42,1.9,7.4,ON,ON,8.9
9.660,2082,17.0,1.300,8.42,0,75.9,12.76,1.59,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
9.700,2121,17.0,1.300,8.52,0,75.9,12.73,1.62,3.31,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,9.0
9.740,2094,17.0,1.300,8.62,0,75.9,12.74,1.62,3.31,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,9.0
9.780,1988,17.0,1.300,8.72,0,75.9,12.76,1.44,3.31,4.4,OFF,1.09,1.7,2.3,12,41,1.9,7.4,ON,ON,9.0
9.820,2012,17.1,1.300,8.82,0,75.9,12.75,1.51,3.32,4.4,OFF,1.09,1.7,2.5,12,42,1.9,7.4,ON,ON,9.0
9.860,2070,17.0,1.300,8.92,0,75.9,12.75,1.60,3.31,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,9.0
9.900,1930,17.0,1.300,9.02,0,75.9,12.77,1.40,3.32,4.4,OFF,1.09,1.7,2.4,11,41,1.9,7.4,ON,ON,9.0
9.940,1925,17.0,1.300,9.12,0,75.9,12.77,1.47,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,9.0
9.980,1977,17.1,1.300,9.22,0,75.9,12.76,1.46,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,9.0
10.020,1965,17.1,1.300,9.32,0,75.8,12.76,1.45,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,9.0
10.060,2019,17.1,1.300,9.42,0,75.8,12.77,1.49,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,9.0
10.100,1928,17.1,1.300,9.52,0,75.8,12.75,1.43,3.32,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,9.0
10.140,1978,17.1,1.300,9.62,0,75.8,12.78,1.53,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,9.0
10.180,1962,17.1,1.300,9.72,0,75.8,12.75,1.50,3.31,4.4,OFF,1.09,1.7,2.2,12,42,1.9,7.4,ON,ON,9.0
10.220,1937,17.0,1.300,9.82,0,75.8,12.77,1.45,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.9
10.260,2064,17.1,1.300,9.92,0,75.8,12.74,1.53,3.31,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.9
10.300,1968,17.1,1.300,10.02,0,75.8,12.78,1.42,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
10.340,1935,17.1,1.300,10.12,0,75.8,12.78,1.49,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.9
10.380,1905,17.1,1.300,10.22,0,75.8,12.80,1.42,3.31,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
10.420,1833,17.1,1.300,10.32,0,75.8,12.79,1.36,3.33,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.9
10.460,1952,17.1,1.300,10.42,0,75.8,12.78,1.47,3.32,4.4,OFF,1.09,1.7,2.5,12,42,1.9,7.4,ON,ON,8.9
10.500,1982,17.1,1.300,10.52,0,75.8,12.79,1.44,3.32,4.4,OFF,1.09,1.7,2.3,12,42,1.9,7.4,ON,ON,8.9
10.540,1852,17.2,1.300,10.61,0,75.8,12.78,1.30,3.33,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.8
10.580,1914,17.2,1.300,10.71,0,75.7,12.78,1.40,3.32,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.8
10.620,1981,17.3,1.300,10.81,0,75.7,12.76,1.49,3.32,4.4,OFF,1.09,1.7,2.4,12,42,1.9,7.4,ON,ON,8.8
10.660,1912,17.2,1.300,10.91,0,75.7,12.76,1.39,3.32,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.7
10.700,1804,17.4,1.300,11.00,0,75.7,12.78,1.32,3.33,4.4,OFF,1.09,1.7,2.3,11,42,1.9,7.4,ON,ON,8.7
10.740,1822,17.4,1.300,11.10,0,75.7,12.80,1.38,3.32,4.4,OFF,1.09,1.7,2.5,11,42,1.9,7.4,ON,ON,8.7
10.780,1891,17.6,1.300,11.19,0,75.7,12.79,1.42,3.32,4.4,OFF,1.09,1.7,2.4,11,42,1.9,7.4,ON,ON,8.7
10.820,2012,20.5,1.300,11.29,0,75.7,12.78,1.53,3.32,4.4,OFF,1.09,1.7,2.2,12,43,1.9,7.4,ON,ON,8.6
10.860,1917,21.2,1.300,11.39,0,75.7,12.81,1.43,3.32,4.4,OFF,1.09,1.7,1.4,12,44,1.9,7.4,ON,ON,8.6
10.900,1906,21.2,1.300,11.48,0,75.7,12.79,1.44,3.33,4.4,OFF,1.09,1.7,1.5,12,43,1.9,7.4,ON,ON,8.6
10.940,2130,21.3,1.300,11.58,0,75.7,12.78,1.74,3.33,4.4,OFF,1.09,1.7,1.5,13,43,1.9,7.4,ON,ON,8.6
10.980,2084,21.3,1.300,11.67,0,75.7,12.79,1.61,3.33,4.4,OFF,1.09,1.7,1.5,13,43,1.9,7.4,ON,ON,8.7
11.020,2128,21.4,1.296,11.77,0,75.7,12.78,1.64,3.32,4.4,OFF,1.09,1.7,1.7,13,44,1.9,7.4,ON,ON,8.9
11.060,2206,21.9,1.226,11.87,0,75.6,12.78,1.71,3.33,4.4,OFF,1.09,1.7,1.7,13,44,1.9,7.4,ON,ON,8.9
11.100,2184,22.0,1.138,11.97,0,75.6,12.79,1.72,3.33,4.4,OFF,1.09,1.7,1.8,13,44,1.9,7.4,ON,ON,9.1
11.140,2207,22.2,1.092,12.08,0,75.6,12.77,1.71,3.32,4.4,OFF,1.09,1.7,1.8,13,44,1.9,7.4,ON,ON,9.2
11.180,2160,22.1,1.076,12.18,0,75.6,12.80,1.66,3.32,4.4,OFF,1.09,1.7,2.1,13,44,1.9,7.4,ON,ON,9.2
11.220,2149,22.2,1.077,12.29,0,75.6,12.79,1.68,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.4
11.260,2156,22.3,1.088,12.39,0,75.6,12.81,1.67,3.33,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.5
11.300,2186,22.3,1.106,12.50,0,75.6,12.80,1.70,3.33,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.7
11.340,2221,22.3,1.149,12.61,0,75.6,12.81,1.72,3.32,4.4,OFF,1.09,1.7,2.2,13,43,1.9,7.4,ON,ON,9.7
11.380,2229,22.3,1.199,12.72,0,75.6,12.79,1.77,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.8
11.420,2151,22.3,1.236,12.82,0,75.6,12.81,1.67,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.8
11.460,2231,22.3,1.262,12.93,0,75.6,12.80,1.74,3.32,4.4,OFF,1.09,1.7,2.3,13,43,1.9,7.4,ON,ON,9.9
11.500,2307,22.3,1.294,13.04,0,75.6,12.82,1.81,3.32,4.4,OFF,1.09,1.7,2.1,15,44,1.9,7.4,ON,ON,9.9
11.540,2215,22.4,1.299,13.15,0,75.6,12.82,1.77,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,9.9
11.580,2273,22.4,1.299,13.27,0,75.6,12.83,1.83,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,10.0
11.620,2292,22.4,1.299,13.38,0,75.6,12.80,1.79,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.0
11.660,2306,22.4,1.299,13.49,0,75.6,12.79,1.88,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,10.0
11.700,2393,22.4,1.300,13.60,0,75.5,12.80,1.95,3.32,4.4,OFF,1.09,1.7,2.1,15,44,1.9,7.4,ON,ON,10.1
11.740,2272,22.5,1.300,13.71,0,75.5,12.81,1.81,3.32,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.2
11.780,2242,22.5,1.300,13.83,0,75.5,12.81,1.76,3.32,4.4,OFF,1.09,1.7,2.3,13,44,1.9,7.4,ON,ON,10.2
11.820,2270,22.5,1.300,13.94,0,75.5,12.81,1.79,3.32,4.4,OFF,1.09,1.7,2.3,13,44,1.9,7.4,ON,ON,10.2
11.860,2294,22.4,1.300,14.06,0,75.5,12.81,1.86,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.3
11.900,2263,22.4,1.300,14.17,0,75.5,12.81,1.80,3.32,4.4,OFF,1.09,1.7,2.2,13,44,1.9,7.4,ON,ON,10.3
11.940,2336,22.5,1.300,14.29,0,75.5,12.80,1.86,3.32,4.4,OFF,1.09,1.7,2.3,15,44,1.9,7.4,ON,ON,10.3
11.980,2362,22.5,1.300,14.40,0,75.5,12.79,1.87,3.32,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.4
12.020,2275,22.5,1.300,14.52,0,75.5,12.79,1.83,3.32,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.4
12.060,2288,22.5,1.300,14.63,0,75.5,12.79,1.86,3.32,4.4,OFF,1.09,1.7,2.3,13,44,1.9,7.4,ON,ON,10.4
12.100,2378,22.6,1.300,14.75,0,75.4,12.79,1.91,3.32,4.4,OFF,1.09,1.7,2.2,15,43,1.9,7.4,ON,ON,10.4
12.140,2367,22.5,1.300,14.86,0,75.4,12.79,1.87,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.4
12.180,2341,22.6,1.300,14.98,0,75.4,12.78,1.90,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.4
12.220,2395,22.6,1.300,15.10,0,75.4,12.79,1.98,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.5
12.260,2346,22.6,1.300,15.21,0,75.4,12.78,1.90,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.6
12.300,2371,22.6,1.300,15.33,0,75.4,12.76,1.90,3.32,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.6
12.340,2403,22.5,1.300,15.45,0,75.4,12.76,1.95,3.31,4.4,OFF,1.09,1.7,2.2,15,44,1.9,7.4,ON,ON,10.6
12.380,2401,22.6,1.300,15.57,0,75.4,12.78,1.96,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,10.6
12.420,2422,22.6,1.300,15.69,0,75.4,12.77,1.99,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,10.7
12.460,2395,22.6,1.300,15.81,0,75.4,12.76,1.94,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,10.8
12.500,2485,22.6,1.300,15.93,0,75.4,12.77,2.01,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,10.8
12.540,2463,22.6,1.300,16.05,0,75.4,12.78,2.03,3.31,4.3,OFF,1.10,1.7,2.1,15,44,1.9,7.3,ON,ON,10.9
12.580,2453,22.6,1.300,16.17,0,75.4,12.78,2.00,3.31,4.3,OFF,1.10,1.7,2.3,15,44,1.9,7.3,ON,ON,10.9
12.620,2566,22.6,1.300,16.29,0,75.4,12.77,2.16,3.31,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,10.9
12.660,2481,22.5,1.300,16.41,0,75.4,12.75,2.09,3.31,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,11.0
12.700,2521,22.6,1.300,16.54,0,75.4,12.75,2.08,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,11.1
12.740,2465,22.6,1.300,16.66,0,75.4,12.76,2.01,3.31,4.3,OFF,1.10,1.7,2.2,15,44,1.9,7.3,ON,ON,11.1
12.780,2542,22.6,1.300,16.79,0,75.4,12.76,2.12,3.30,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.2
12.820,2639,22.6,1.300,16.91,0,75.3,12.75,2.24,3.31,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,11.3
12.860,2580,22.6,1.300,17.04,0,75.3,12.73,2.18,3.30,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,11.3
12.900,2570,22.6,1.300,17.16,0,75.3,12.74,2.16,3.31,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.4
12.940,2593,22.7,1.300,17.29,0,75.3,12.73,2.17,3.31,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.5
12.980,2621,22.6,1.300,17.42,0,75.3,12.73,2.18,3.30,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.6
13.020,2646,22.7,1.300,17.55,0,75.3,12.72,2.21,3.30,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.6
13.060,2673,22.6,1.300,17.68,0,75.3,12.74,2.26,3.31,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,11.7
13.100,2687,22.7,1.300,17.81,0,75.3,12.74,2.31,3.31,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.8
13.140,2696,22.5,1.300,17.94,0,75.3,12.73,2.32,3.31,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,11.9
13.180,2651,22.6,1.300,18.08,0,75.3,12.73,2.27,3.31,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.9
13.220,2681,22.7,1.300,18.21,0,75.3,12.73,2.30,3.32,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,11.9
13.260,2638,22.5,1.300,18.34,0,75.3,12.73,2.22,3.30,4.3,OFF,1.10,1.7,2.2,16,44,1.9,7.3,ON,ON,12.0
13.300,2810,22.6,1.300,18.48,0,75.3,12.73,2.43,3.31,4.3,OFF,1.10,1.7,2.1,17,44,1.9,7.3,ON,ON,12.0
13.340,2676,22.6,1.300,18.61,0,75.2,12.73,2.28,3.31,4.3,OFF,1.10,1.7,2.1,16,44,1.9,7.3,ON,ON,12.1
13.380,2839,22.6,1.300,18.74,0,75.2,12.72,2.45,3.30,4.3,OFF,1.10,1.7,2.3,16,44,1.9,7.3,ON,ON,12.1
13.420,2862,22.6,1.300,18.88,0,75.2,12.72,2.54,3.29,4.3,OFF,1.10,1.7,2.0,17,44,1.9,7.3,ON,ON,12.3
13.460,3109,22.6,1.300,19.02,0,75.2,12.71,2.72,3.29,4.3,OFF,1.10,1.7,2.1,17,44,1.9,7.3,ON,ON,12.4
13.500,3222,22.7,1.300,19.16,0,75.2,12.71,2.98,3.28,4.3,OFF,1.10,1.7,1.9,20,45,1.9,7.3,ON,ON,12.7
13.540,3471,22.6,1.300,19.31,0,75.2,12.72,3.22,3.27,4.3,OFF,1.10,1.7,1.9,21,45,1.9,7.3,ON,ON,13.1
13.580,3668,22.6,1.300,19.46,0,75.2,12.69,3.49,3.25,4.3,OFF,1.10,1.7,1.9,21,44,1.9,7.3,ON,ON,13.6
13.620,4053,22.7,1.299,19.63,0,75.2,12.69,3.92,3.25,4.3,OFF,1.10,1.7,1.8,24,44,1.9,7.3,ON,ON,14.7
13.660,4390,22.6,1.262,19.79,0,75.2,12.69,4.37,3.22,4.3,OFF,1.10,1.7,1.7,27,45,1.9,7.3,ON,ON,14.8
13.700,4804,22.6,1.204,19.95,0,75.2,12.68,4.83,3.19,4.3,OFF,1.10,1.7,1.5,30,45,1.9,7.3,ON,ON,14.7
13.740,5266,22.6,1.167,20.11,0,75.1,12.67,5.12,3.15,4.3,OFF,1.10,1.7,1.3,34,45,1.9,7.3,ON,ON,13.9
13.780,5642,22.7,1.181,20.26,0,75.1,12.66,5.22,3.13,4.3,OFF,1.10,1.7,1.2,35,45,1.9,7.3,ON,ON,13.9
13.820,5479,22.7,1.180,20.42,0,75.1,12.65,5.22,3.12,4.3,OFF,1.10,1.7,1.2,35,45,1.9,7.3,ON,ON,13.9
13.860,4903,23.2,1.160,20.57,0,75.1,12.56,5.03,3.11,4.3,OFF,1.10,1.7,1.3,32,45,1.9,7.3,ON,ON,13.9
13.900,4463,22.1,1.115,20.72,0,75.1,12.56,4.64,3.13,4.3,OFF,1.10,1.7,1.4,28,45,1.9,7.3,ON,ON,13.9
13.940,3789,11.4,1.026,20.86,0,75.2,12.59,3.97,3.16,4.3,OFF,1.10,1.7,1.7,23,41,1.9,7.3,ON,ON,12.8
13.980,3045,7.6,0.990,21.00,0,75.2,12.64,3.05,3.15,4.3,OFF,1.10,1.7,2.0,19,40,1.9,7.3,ON,ON,12.6
