TIME,RPM,TPS,MAP,Sonda_Geral,2-step,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_medio,Potência_estimada,Torque_estimado,Velocidade_de_tração,Velocidade_de_referência
193.773,2536,3.4,-0.07,0.964,OFF,1237.20,0,92.2,13.02,1.22,2.81,0.0,OFF,1.6,13,38,0.0,28.0
193.813,2548,3.4,-0.08,0.964,OFF,1237.51,0,92.2,13.02,1.25,2.81,0.0,OFF,1.6,13,37,0.0,28.0
193.853,2539,3.4,-0.08,0.965,OFF,1237.81,0,92.2,13.01,1.25,2.81,0.0,OFF,1.6,13,38,0.0,26.4
193.893,2614,3.3,-0.08,0.961,OFF,1238.09,0,92.2,13.03,1.28,2.81,0.0,OFF,1.6,13,38,0.0,24.6
193.933,2631,3.3,-0.08,0.963,OFF,1238.33,0,92.2,13.02,1.28,2.81,0.0,OFF,1.6,13,38,0.0,21.7
193.973,2660,3.4,-0.08,0.966,OFF,1238.57,0,92.2,13.01,1.30,2.81,0.0,OFF,1.6,14,38,0.0,21.8
194.013,2688,3.3,-0.07,0.975,OFF,1238.81,0,92.2,13.02,1.30,2.81,0.0,OFF,1.6,14,38,0.0,21.8
194.053,2713,3.3,-0.07,0.980,OFF,1239.06,0,92.2,13.01,1.35,2.80,0.0,OFF,1.6,15,38,0.0,21.8
194.093,2698,3.3,-0.08,0.983,OFF,1239.30,0,92.2,12.99,1.35,2.80,0.0,OFF,1.6,15,38,0.0,21.9
194.133,2645,3.4,-0.07,0.992,OFF,1239.54,0,92.2,12.99,1.29,2.81,0.0,OFF,1.6,14,38,0.0,22.0
194.173,2543,3.2,-0.07,0.999,OFF,1239.79,0,92.2,13.00,1.26,2.81,0.0,OFF,1.6,13,38,0.0,22.1
194.213,2612,3.3,-0.07,1.001,OFF,1240.04,0,92.2,13.00,1.29,2.80,0.0,OFF,1.6,13,38,0.0,22.3
194.253,2582,3.3,-0.08,0.993,OFF,1240.28,0,92.2,13.00,1.24,2.80,0.0,OFF,1.6,13,38,0.0,22.1
194.293,2616,3.3,-0.07,0.992,OFF,1240.53,0,92.3,13.00,1.29,2.80,0.0,OFF,1.6,13,38,0.0,22.2
194.333,2671,3.3,-0.08,0.993,OFF,1240.78,0,92.3,13.02,1.32,2.80,0.0,OFF,1.6,15,38,0.0,22.2
194.373,2699,3.3,-0.07,0.989,OFF,1241.02,0,92.3,13.00,1.34,2.80,0.0,OFF,1.6,15,38,0.0,22.0
194.413,2756,3.3,-0.08,0.989,OFF,1241.26,0,92.3,12.99,1.38,2.80,0.0,OFF,1.6,15,38,0.0,21.9
194.453,2678,3.3,-0.07,0.991,OFF,1241.51,0,92.3,13.00,1.33,2.80,0.0,OFF,1.6,15,38,0.0,21.9
194.493,2571,3.3,-0.07,0.992,OFF,1241.75,0,92.3,13.02,1.26,2.80,0.0,OFF,1.6,14,38,0.0,21.9
194.533,2591,3.2,-0.07,0.997,OFF,1241.99,0,92.3,13.02,1.26,2.80,0.0,OFF,1.6,13,38,0.0,21.9
194.573,2635,3.3,-0.07,0.992,OFF,1242.24,0,92.3,13.01,1.29,2.80,0.0,OFF,1.6,13,38,0.0,21.8
194.613,2621,3.3,-0.07,0.981,OFF,1242.48,0,92.3,13.01,1.29,2.80,0.0,OFF,1.6,13,38,0.0,21.9
194.653,2737,3.3,-0.07,0.974,OFF,1242.72,0,92.2,13.01,1.36,2.80,0.0,OFF,1.6,15,38,0.0,21.8
194.693,2760,3.2,-0.07,0.976,OFF,1242.96,0,92.3,13.00,1.38,2.80,0.0,OFF,1.6,15,38,0.0,21.9
194.733,2766,3.3,-0.07,0.983,OFF,1243.21,0,92.3,13.00,1.40,2.80,0.0,OFF,1.6,15,38,0.0,22.0
194.773,2757,3.3,-0.07,0.992,OFF,1243.45,0,92.3,12.99,1.38,2.80,0.0,OFF,1.6,15,38,0.0,22.1
194.813,2696,3.3,-0.07,0.992,OFF,1243.70,0,92.3,13.01,1.34,2.80,0.0,OFF,1.6,15,38,0.0,22.2
194.853,2622,3.3,-0.07,0.991,OFF,1243.94,0,92.3,13.02,1.28,2.80,0.0,OFF,1.6,14,38,0.0,22.1
194.893,2646,3.3,-0.07,0.983,OFF,1244.19,0,92.3,13.00,1.32,2.80,0.0,OFF,1.6,14,38,0.0,22.1
194.933,2652,3.3,-0.07,0.976,OFF,1244.43,0,92.3,12.99,1.30,2.80,0.0,OFF,1.6,15,38,0.0,22.0
194.973,2647,3.3,-0.07,0.969,OFF,1244.68,0,92.3,13.01,1.32,2.81,0.0,OFF,1.6,13,38,0.0,22.1
195.013,2657,3.3,-0.07,0.981,OFF,1244.93,0,92.3,13.01,1.33,2.79,0.0,OFF,1.6,15,38,0.0,22.2
195.053,2677,3.3,-0.07,0.981,OFF,1245.17,0,92.3,13.01,1.34,2.79,0.0,OFF,1.6,15,38,0.0,22.2
195.093,2722,3.2,-0.08,0.983,OFF,1245.42,0,92.3,12.99,1.37,2.79,0.0,OFF,1.6,15,38,0.0,22.4
195.133,2716,3.2,-0.07,0.986,OFF,1245.67,0,92.3,13.00,1.36,2.80,0.0,OFF,1.6,15,38,0.0,22.3
195.173,2726,3.1,-0.07,0.996,OFF,1245.92,0,92.3,13.01,1.37,2.80,0.0,OFF,1.6,15,38,0.0,22.3
195.213,2743,3.1,-0.07,1.010,OFF,1246.16,0,92.2,12.99,1.37,2.81,0.0,OFF,1.6,15,38,0.0,22.1
195.253,2722,3.1,-0.07,1.008,OFF,1246.41,0,92.2,12.99,1.34,2.80,0.0,OFF,1.6,15,38,0.0,22.1
195.293,2705,3.0,-0.07,1.006,OFF,1246.66,0,92.2,13.00,1.35,2.80,0.0,OFF,1.6,15,38,0.0,22.1
195.333,2723,3.0,-0.07,1.003,OFF,1246.90,0,92.2,13.00,1.37,2.80,0.0,OFF,1.6,15,38,0.0,22.2
195.373,2745,2.9,-0.07,0.992,OFF,1247.15,0,92.3,13.00,1.37,2.80,0.0,OFF,1.6,15,38,0.0,22.2
195.413,2680,3.0,-0.07,0.985,OFF,1247.40,0,92.3,13.00,1.34,2.79,0.0,OFF,1.6,15,38,0.0,22.2
195.453,2686,3.0,-0.08,0.981,OFF,1247.64,0,92.3,13.00,1.35,2.80,0.0,OFF,1.6,15,38,0.0,22.2
195.493,2655,2.9,-0.07,0.982,OFF,1247.90,0,92.3,13.01,1.33,2.80,0.0,OFF,1.6,15,38,0.0,23.6
195.533,2664,2.9,-0.07,0.987,OFF,1248.16,0,92.3,13.00,1.31,2.80,0.0,OFF,1.6,15,38,0.0,23.7
195.573,2660,3.0,-0.07,0.988,OFF,1248.43,0,92.3,13.00,1.32,2.81,0.0,OFF,1.6,15,38,0.0,23.7
195.613,2694,2.9,-0.07,0.988,OFF,1248.69,0,92.3,13.01,1.32,2.80,0.0,OFF,1.6,15,38,0.0,23.8
195.653,2672,2.9,-0.07,0.992,OFF,1248.96,0,92.3,13.03,1.33,2.79,0.0,OFF,1.6,15,38,0.0,23.9
195.693,2685,2.9,-0.07,1.005,OFF,1249.22,0,92.3,13.02,1.35,2.79,0.0,OFF,1.6,15,38,0.0,23.9
195.733,2675,2.9,-0.07,1.006,OFF,1249.47,0,92.3,13.01,1.36,2.80,0.0,OFF,1.6,15,38,0.0,22.3
195.773,2671,2.9,-0.07,0.998,OFF,1249.72,0,92.3,13.03,1.36,2.80,0.0,OFF,1.6,15,38,0.0,22.2
195.813,2647,2.9,-0.07,1.006,OFF,1249.96,0,92.3,13.01,1.33,2.80,0.0,OFF,1.6,15,38,0.0,22.2
195.853,2699,2.9,-0.07,1.011,OFF,1250.21,0,92.3,13.01,1.35,2.80,0.0,OFF,1.6,15,38,0.0,22.1
195.893,2670,2.9,-0.07,1.010,OFF,1250.45,0,92.3,13.02,1.30,2.79,0.0,OFF,1.6,15,38,0.0,22.1
195.933,2660,2.8,-0.08,0.998,OFF,1250.70,0,92.3,13.02,1.31,2.80,0.0,OFF,1.6,15,38,0.0,22.1
195.973,2598,2.9,-0.07,0.998,OFF,1250.95,0,92.3,13.01,1.25,2.80,0.0,OFF,1.6,13,38,0.0,22.2
196.013,2607,2.8,-0.07,0.999,OFF,1251.19,0,92.3,13.02,1.29,2.80,0.0,OFF,1.6,13,38,0.0,22.1
196.053,2616,2.9,-0.07,0.996,OFF,1251.44,0,92.3,13.02,1.30,2.79,0.0,OFF,1.6,13,38,0.0,22.1
196.093,2608,2.9,-0.07,0.988,OFF,1251.68,0,92.3,13.02,1.30,2.80,0.0,OFF,1.6,13,38,0.0,21.9
196.133,2635,2.9,-0.07,0.986,OFF,1251.93,0,92.3,13.03,1.31,2.80,0.0,OFF,1.6,13,38,0.0,21.9
196.173,2619,2.9,-0.08,0.994,OFF,1252.17,0,92.3,13.01,1.29,2.80,0.0,OFF,1.6,13,38,0.0,21.9
196.213,2638,2.9,-0.07,0.996,OFF,1252.41,0,92.3,13.02,1.28,2.80,0.0,OFF,1.6,13,38,0.0,22.0
196.253,2621,2.8,-0.08,0.999,OFF,1252.66,0,92.3,13.02,1.28,2.80,0.0,OFF,1.6,13,38,0.0,21.9
196.293,2662,2.9,-0.07,1.001,OFF,1252.90,0,92.4,13.02,1.30,2.80,0.0,OFF,1.6,15,38,0.0,22.1
196.333,2627,2.8,-0.07,1.008,OFF,1253.15,0,92.4,13.03,1.31,2.80,0.0,OFF,1.6,13,38,0.0,22.2
196.373,2602,2.9,-0.07,1.008,OFF,1253.45,0,92.4,13.03,1.30,2.80,0.0,OFF,1.6,13,38,0.0,27.7
196.413,2551,2.9,-0.07,1.017,OFF,1253.76,0,92.4,13.05,1.26,2.80,0.0,OFF,1.6,13,38,0.0,27.8
196.453,2534,2.8,-0.08,1.008,OFF,1254.07,0,92.4,13.04,1.23,2.80,0.0,OFF,1.6,13,38,0.0,27.8
196.493,2560,2.8,-0.07,1.005,OFF,1254.38,0,92.4,13.04,1.24,2.81,0.0,OFF,1.6,13,38,0.0,27.9
196.533,2546,2.9,-0.07,1.005,OFF,1254.69,0,92.4,13.05,1.24,2.80,0.0,OFF,1.6,13,38,0.0,27.9
196.573,2583,2.9,-0.07,0.999,OFF,1255.00,0,92.4,13.04,1.28,2.81,0.0,OFF,1.6,13,37,0.0,27.7
196.613,2611,2.8,-0.08,0.992,OFF,1255.30,0,92.4,13.04,1.31,2.80,0.0,OFF,1.6,13,38,0.0,27.7
196.653,2594,2.8,-0.07,0.993,OFF,1255.58,0,92.4,13.05,1.28,2.80,0.0,OFF,1.6,13,38,0.0,24.4
196.693,2554,2.9,-0.08,0.997,OFF,1255.82,0,92.4,13.04,1.26,2.80,0.0,OFF,1.6,13,38,0.0,21.4
196.733,2578,2.9,-0.08,1.004,OFF,1256.06,0,92.4,13.04,1.26,2.80,0.0,OFF,1.6,13,38,0.0,21.4
196.773,2555,3.2,-0.07,1.006,OFF,1256.29,0,92.4,13.04,1.22,2.81,0.0,OFF,1.6,13,38,0.0,21.4
196.813,2507,3.8,-0.07,1.000,OFF,1256.53,0,92.4,13.06,1.21,2.82,0.0,OFF,1.6,13,38,0.0,21.5
196.853,2590,4.4,-0.07,0.992,OFF,1256.77,0,92.4,13.05,1.27,2.81,0.0,OFF,1.6,13,38,0.0,21.4
196.893,2505,4.6,-0.07,0.999,OFF,1257.01,0,92.4,13.06,1.22,2.82,0.0,OFF,1.6,13,38,0.0,21.5
196.933,2524,4.8,-0.07,0.992,OFF,1257.25,0,92.4,13.06,1.23,2.82,0.0,OFF,1.6,13,38,0.0,21.4
196.973,2475,5.8,-0.07,0.999,OFF,1257.48,0,92.4,13.05,1.18,2.82,0.0,OFF,1.6,13,38,0.0,21.2
197.013,2470,8.9,-0.07,1.005,OFF,1257.72,0,92.4,13.06,1.19,2.84,0.0,OFF,1.6,13,38,0.0,21.2
197.053,2536,9.5,-0.07,1.032,OFF,1257.95,0,92.4,13.05,1.23,2.85,0.0,OFF,1.6,13,38,0.0,21.1
197.093,2546,9.5,-0.08,1.027,OFF,1258.19,0,92.4,13.05,1.25,2.86,0.0,OFF,1.6,13,38,0.0,21.2
197.133,2631,9.6,-0.08,1.020,OFF,1258.42,0,92.4,13.06,1.30,2.86,0.0,OFF,1.6,13,38,0.0,21.1
197.173,2530,9.6,-0.07,0.973,OFF,1258.66,0,92.4,13.07,1.24,2.87,0.0,OFF,1.6,13,38,0.0,21.2
197.213,2483,9.6,-0.07,0.931,OFF,1258.91,0,92.4,13.08,1.20,2.88,0.0,OFF,1.6,13,38,0.0,22.4
197.253,2465,9.7,-0.07,0.897,OFF,1259.16,0,92.4,13.08,1.18,2.89,0.0,OFF,1.6,13,38,0.0,22.5
197.293,2495,9.6,-0.07,0.882,OFF,1259.41,0,92.4,13.06,1.21,2.89,0.0,OFF,1.6,13,38,0.0,22.4
197.333,2525,9.7,-0.07,0.893,OFF,1259.65,0,92.4,13.08,1.24,2.89,0.0,OFF,1.6,13,38,0.0,22.2
197.373,2471,9.8,-0.07,0.924,OFF,1259.90,0,92.4,13.09,1.20,2.89,0.0,OFF,1.6,13,38,0.0,22.2
197.413,2394,9.9,-0.07,0.965,OFF,1260.15,0,92.4,13.07,1.14,2.90,0.0,OFF,1.6,13,38,0.0,22.1
197.453,2392,10.1,-0.07,1.034,OFF,1260.38,0,92.4,13.07,1.13,2.90,0.0,OFF,1.6,13,38,0.0,20.7
197.493,2423,10.7,-0.07,1.079,OFF,1260.61,0,92.4,13.09,1.14,2.90,0.0,OFF,1.6,13,38,0.0,20.6
197.533,2512,10.9,-0.07,1.126,OFF,1260.84,0,92.4,13.09,1.23,2.90,0.0,OFF,1.6,13,38,0.0,20.6
197.573,2467,10.9,-0.07,1.150,OFF,1261.06,0,92.4,13.08,1.17,2.90,0.0,OFF,1.6,13,38,0.0,20.5
197.613,2401,11.1,-0.07,1.191,OFF,1261.29,0,92.4,13.09,1.15,2.91,0.0,OFF,1.6,13,38,0.0,20.4
197.653,2447,11.9,-0.07,1.222,OFF,1261.52,0,92.4,13.09,1.15,2.91,0.0,OFF,1.6,13,38,0.0,20.3
197.693,2380,14.5,-0.08,1.260,OFF,1261.74,0,92.5,13.08,1.10,2.92,0.0,OFF,1.6,13,38,0.0,20.2
197.733,2402,16.3,-0.08,1.256,OFF,1261.97,0,92.5,13.08,1.14,2.93,0.0,OFF,1.6,13,39,0.0,20.2
197.773,2374,18.1,-0.07,1.253,OFF,1262.19,0,92.5,13.06,1.13,2.95,0.0,OFF,1.6,13,40,0.0,20.2
197.813,2436,19.5,-0.07,1.270,OFF,1262.41,0,92.5,13.09,1.15,2.96,0.0,OFF,1.6,13,40,0.0,20.2
197.853,2449,20.5,-0.07,1.295,OFF,1262.64,0,92.5,13.09,1.16,2.96,0.0,OFF,1.6,15,41,0.0,20.2
197.893,2232,21.1,-0.07,1.300,OFF,1262.86,0,92.5,13.09,1.02,2.97,0.0,OFF,1.6,13,41,0.0,20.1
197.933,2308,23.4,-0.07,1.300,OFF,1263.10,0,92.5,13.09,1.11,2.98,0.0,OFF,1.6,13,41,0.0,20.8
197.973,2283,25.6,-0.08,1.300,OFF,1263.38,0,92.5,13.07,1.06,2.99,0.0,OFF,1.6,13,42,0.0,25.7
198.013,2210,25.8,-0.07,1.300,OFF,1263.67,0,92.5,13.08,1.01,2.99,0.0,OFF,1.6,13,43,0.0,25.7
198.053,2262,25.9,-0.07,1.300,OFF,1263.95,0,92.5,13.08,1.06,3.00,0.0,OFF,1.6,13,42,0.0,25.7
198.093,2209,25.9,-0.08,1.300,OFF,1264.24,0,92.5,13.08,1.02,2.99,0.0,OFF,1.6,13,42,0.0,25.7
198.133,2230,25.9,-0.08,1.300,OFF,1264.52,0,92.5,13.08,1.04,2.99,0.0,OFF,1.6,13,42,0.0,25.5
198.173,2218,26.4,-0.08,1.300,OFF,1264.80,0,92.5,13.08,1.02,3.00,0.0,OFF,1.6,13,43,0.0,25.3
198.213,2166,28.1,-0.07,1.300,OFF,1265.08,0,92.5,13.07,1.00,3.00,0.0,OFF,1.6,13,43,0.0,25.1
198.253,2184,28.8,-0.08,1.300,OFF,1265.36,0,92.5,13.07,1.00,3.00,0.0,OFF,1.6,13,43,0.0,24.9
198.293,2111,29.1,-0.08,1.300,OFF,1265.62,0,92.6,13.08,0.92,3.00,0.0,OFF,1.6,13,44,0.0,23.2
198.333,2169,29.1,-0.08,1.300,OFF,1265.84,0,92.6,13.09,1.01,3.00,0.0,OFF,1.6,13,43,0.0,18.9
198.373,2111,29.2,-0.07,1.300,OFF,1266.04,0,92.6,13.08,0.96,3.01,0.0,OFF,1.6,13,43,0.0,18.6
198.413,2157,29.1,-0.07,1.300,OFF,1266.25,0,92.5,13.08,0.97,3.00,0.0,OFF,1.6,13,43,0.0,18.3
198.453,2173,29.1,-0.07,1.300,OFF,1266.45,0,92.6,13.08,0.99,3.00,0.0,OFF,1.6,13,44,0.0,18.3
198.493,2234,29.1,-0.07,1.300,OFF,1266.65,0,92.6,13.08,1.03,2.99,0.0,OFF,1.6,13,43,0.0,18.1
198.533,2186,29.4,-0.07,1.300,OFF,1266.85,0,92.6,13.07,0.98,3.00,0.0,OFF,1.6,13,43,0.0,17.9
198.573,2309,31.1,-0.07,1.300,OFF,1267.05,0,92.6,13.08,1.08,3.00,0.0,OFF,1.6,14,44,0.0,17.7
198.613,2385,31.8,-0.07,1.300,OFF,1267.24,0,92.6,13.07,1.11,3.00,0.0,OFF,1.6,15,45,0.0,17.6
198.653,2205,32.1,-0.07,1.300,OFF,1267.44,0,92.6,13.07,1.01,3.00,0.0,OFF,1.6,14,45,0.0,17.4
198.693,2145,32.2,-0.08,1.300,OFF,1267.63,0,92.6,13.06,0.95,3.01,0.0,OFF,1.6,13,45,0.0,17.1
198.733,2045,32.2,-0.08,1.300,OFF,1267.82,0,92.6,13.08,0.86,3.01,0.0,OFF,1.6,13,45,0.0,17.1
198.773,1972,32.3,-0.08,1.300,OFF,1268.01,0,92.6,13.07,0.86,3.01,0.0,OFF,1.6,12,45,0.0,17.1
198.813,2034,32.4,-0.08,1.300,OFF,1268.20,0,92.6,13.07,0.90,3.01,0.0,OFF,1.6,13,45,0.0,17.1
198.853,2093,32.3,-0.08,1.300,OFF,1268.39,0,92.6,13.06,0.93,3.01,0.0,OFF,1.6,13,45,0.0,17.1
198.893,2160,32.4,-0.08,1.300,OFF,1268.58,0,92.6,13.06,0.98,3.00,0.0,OFF,1.6,13,45,0.0,17.1
198.933,1959,32.5,-0.08,1.300,OFF,1268.77,0,92.6,13.06,0.85,3.02,0.0,OFF,1.6,13,45,0.0,17.1
198.973,2010,32.6,-0.07,1.300,OFF,1268.98,0,92.6,13.07,0.89,3.01,0.0,OFF,1.6,12,45,0.0,19.6
199.013,2144,32.6,-0.07,1.300,OFF,1269.22,0,92.6,13.06,0.97,3.01,0.0,OFF,1.6,13,45,0.0,21.9
199.053,2063,32.6,-0.07,1.300,OFF,1269.47,0,92.6,13.06,0.91,3.01,0.0,OFF,1.6,13,45,0.0,21.9
199.093,2115,32.6,-0.08,1.300,OFF,1269.71,0,92.6,13.05,0.94,3.01,0.0,OFF,1.6,13,45,0.0,21.9
199.133,1988,32.7,-0.07,1.300,OFF,1269.95,0,92.6,13.05,0.84,3.01,0.0,OFF,1.6,12,45,0.0,21.9
199.173,1932,32.7,-0.07,1.300,OFF,1270.20,0,92.6,13.06,0.88,3.01,0.0,OFF,1.6,12,45,0.0,21.8
199.213,2028,32.7,-0.08,1.300,OFF,1270.44,0,92.6,13.06,0.92,3.01,0.0,OFF,1.6,12,45,0.0,21.8
199.253,2121,32.7,-0.07,1.300,OFF,1270.68,0,92.6,13.07,0.97,3.01,0.0,OFF,1.6,13,45,0.0,21.7
199.293,2034,32.7,-0.07,1.300,OFF,1270.92,0,92.6,13.06,0.87,3.00,0.0,OFF,1.6,13,45,0.0,21.7
199.333,2012,32.8,-0.07,1.300,OFF,1271.16,0,92.6,13.06,0.88,3.01,0.0,OFF,1.6,12,45,0.0,21.6
199.373,2041,32.8,-0.07,1.300,OFF,1271.39,0,92.6,13.06,0.91,3.01,0.0,OFF,1.6,13,45,0.0,20.4
199.413,2169,32.8,-0.08,1.300,OFF,1271.58,0,92.6,13.06,0.98,3.00,0.0,OFF,1.6,13,46,0.0,16.7
199.453,1978,32.8,-0.08,1.300,OFF,1271.77,0,92.6,13.06,0.77,3.01,0.0,OFF,1.6,12,45,0.0,16.6
199.493,1909,32.8,-0.08,1.300,OFF,1271.97,0,92.6,13.03,0.83,3.01,0.0,OFF,1.6,12,45,0.0,19.0
199.533,2192,32.8,-0.08,1.300,OFF,1272.21,0,92.7,13.05,1.00,3.01,0.0,OFF,1.6,12,45,0.0,21.1
199.573,2180,32.9,-0.08,1.300,OFF,1272.44,0,92.7,13.04,0.92,3.00,0.0,OFF,1.6,13,46,0.0,21.1
199.613,1892,32.9,-0.08,1.300,OFF,1272.68,0,92.7,13.05,0.77,3.01,0.0,OFF,1.6,12,45,0.0,21.1
199.653,1993,33.0,-0.08,1.300,OFF,1272.91,0,92.7,13.04,0.91,3.01,0.0,OFF,1.6,12,46,0.0,21.1
199.693,2207,33.0,-0.07,1.300,OFF,1273.15,0,92.7,13.04,0.99,3.00,0.0,OFF,1.6,13,45,0.0,21.1
199.733,2135,33.0,-0.08,1.300,OFF,1273.38,0,92.7,13.03,0.94,3.01,0.0,OFF,1.6,14,46,0.0,21.1
199.773,1997,33.1,-0.07,1.300,OFF,1273.62,0,92.7,13.03,0.86,3.00,0.0,OFF,1.6,13,46,0.0,21.1
199.813,2058,33.1,-0.07,1.300,OFF,1273.85,0,92.7,13.03,0.94,3.00,0.0,OFF,1.6,12,45,0.0,21.1
199.853,2111,33.1,-0.08,1.300,OFF,1274.09,0,92.7,13.02,0.92,3.00,0.0,OFF,1.6,13,45,0.0,21.2
199.893,2002,33.1,-0.07,1.300,OFF,1274.32,0,92.7,13.04,0.86,3.02,0.0,OFF,1.6,13,45,0.0,21.3
199.933,1967,33.2,-0.07,1.300,OFF,1274.56,0,92.7,13.02,0.84,3.00,0.0,OFF,1.6,12,46,0.0,21.3
199.973,2190,33.2,-0.07,1.300,OFF,1274.79,0,92.7,13.02,1.00,3.01,0.0,OFF,1.6,15,46,0.0,20.9
200.013,2211,33.2,-0.07,1.300,OFF,1275.00,0,92.7,13.02,0.97,3.00,0.0,OFF,1.6,15,46,0.0,18.9
200.053,1981,33.3,-0.07,1.300,OFF,1275.19,0,92.7,13.01,0.82,3.00,0.0,OFF,1.6,12,45,0.0,17.0
200.093,2023,33.3,-0.08,1.300,OFF,1275.38,0,92.7,13.02,0.94,3.01,0.0,OFF,1.6,12,46,0.0,17.0
200.133,2181,33.3,-0.07,1.300,OFF,1275.57,0,92.7,13.01,1.02,3.01,0.0,OFF,1.6,13,46,0.0,17.0
200.173,2172,33.4,-0.07,1.300,OFF,1275.76,0,92.7,13.02,0.95,3.00,0.0,OFF,1.6,13,46,0.0,16.9
200.213,1986,33.5,-0.07,1.300,OFF,1275.94,0,92.7,13.02,0.83,3.01,0.0,OFF,1.6,13,46,0.0,16.9
200.253,2074,33.6,-0.07,1.299,OFF,1276.13,0,92.7,13.02,0.94,3.00,0.0,OFF,1.6,12,46,0.0,16.9
200.293,2203,33.6,-0.08,1.300,OFF,1276.32,0,92.7,13.02,1.02,2.99,0.0,OFF,1.6,15,46,0.0,16.8
200.333,2124,33.6,-0.08,1.300,OFF,1276.50,0,92.7,13.02,0.87,2.99,0.0,OFF,1.6,13,46,0.0,16.8
200.373,1956,33.6,-0.08,1.300,OFF,1276.69,0,92.7,13.01,0.85,2.99,0.0,OFF,1.6,12,46,0.0,17.0
200.413,2062,33.6,-0.07,1.300,OFF,1276.88,0,92.7,13.01,0.93,3.00,0.0,OFF,1.6,12,46,0.0,17.1
200.453,2215,33.6,-0.07,1.300,OFF,1277.07,0,92.8,13.01,0.99,3.00,0.0,OFF,1.6,15,46,0.0,17.1
200.493,2084,33.6,-0.07,1.300,OFF,1277.26,0,92.7,13.02,0.90,2.99,0.0,OFF,1.6,13,46,0.0,17.2
200.533,1993,33.8,-0.07,1.299,OFF,1277.45,0,92.7,13.01,0.88,2.99,0.0,OFF,1.6,13,46,0.0,17.2
200.573,2166,34.1,-0.07,1.300,OFF,1277.65,0,92.7,13.02,0.99,3.00,0.0,OFF,1.6,14,46,0.0,17.3
200.613,2193,34.2,-0.07,1.300,OFF,1277.84,0,92.7,13.01,0.96,3.00,0.0,OFF,1.6,15,46,0.0,17.2
200.653,2068,34.4,-0.07,1.300,OFF,1278.03,0,92.8,13.02,0.90,2.99,0.0,OFF,1.6,13,46,0.0,17.2
200.693,2053,34.5,-0.07,1.298,OFF,1278.22,0,92.8,13.01,0.91,3.00,0.0,OFF,1.6,13,46,0.0,17.2
200.733,2160,34.6,-0.07,1.300,OFF,1278.41,0,92.8,13.00,0.95,3.01,0.0,OFF,1.6,13,46,0.0,17.3
200.773,2101,34.7,-0.07,1.300,OFF,1278.61,0,92.8,13.02,0.95,3.01,0.0,OFF,1.6,13,46,0.0,17.4
200.813,2095,34.8,-0.07,1.300,OFF,1278.80,0,92.8,13.01,0.92,3.00,0.0,OFF,1.6,13,46,0.0,17.5
200.853,2075,34.8,-0.07,1.300,OFF,1278.99,0,92.8,12.99,0.91,3.00,0.0,OFF,1.6,13,46,0.0,17.6
200.893,2158,34.8,-0.07,1.298,OFF,1279.19,0,92.8,12.99,0.99,3.00,0.0,OFF,1.6,13,46,0.0,17.6
200.933,2062,34.8,-0.07,1.292,OFF,1279.39,0,92.8,13.00,0.93,3.02,0.0,OFF,1.6,13,46,0.0,17.7
200.973,2087,34.8,-0.07,1.289,OFF,1279.58,0,92.8,13.00,0.93,3.01,0.0,OFF,1.6,13,46,0.0,17.7
201.013,2144,34.7,-0.07,1.291,OFF,1279.78,0,92.8,12.98,0.99,3.01,0.0,OFF,1.6,13,46,0.0,17.7
201.053,2113,34.8,-0.07,1.290,OFF,1279.98,0,92.8,13.00,0.96,3.01,0.0,OFF,1.6,13,46,0.0,17.9
201.093,2167,34.8,-0.07,1.280,OFF,1280.18,0,92.8,12.99,0.98,3.00,0.0,OFF,1.6,15,47,0.0,17.9
201.133,2105,34.8,-0.07,1.275,OFF,1280.38,0,92.8,12.98,0.91,3.02,0.0,OFF,1.6,13,47,0.0,18.0
201.173,2059,34.8,-0.07,1.272,OFF,1280.58,0,92.8,12.99,0.94,3.02,0.0,OFF,1.6,13,47,0.0,18.1
201.213,2105,34.8,-0.08,1.279,OFF,1280.78,0,92.8,13.01,0.94,3.01,0.0,OFF,1.6,13,47,0.0,18.0
201.253,2130,34.8,-0.07,1.281,OFF,1280.98,0,92.8,12.99,0.98,3.01,0.0,OFF,1.6,13,47,0.0,18.1
201.293,2106,34.8,-0.07,1.272,OFF,1281.18,0,92.8,13.00,0.94,3.01,0.0,OFF,1.6,13,46,0.0,18.0
201.333,2184,34.9,-0.07,1.280,OFF,1281.38,0,92.8,12.99,1.00,3.01,0.0,OFF,1.6,13,46,0.0,18.0
201.373,2163,34.8,-0.07,1.282,OFF,1281.58,0,92.8,12.99,0.95,3.03,0.0,OFF,1.6,14,46,0.0,18.0
201.413,2108,30.5,-0.07,1.276,OFF,1281.78,0,92.8,13.01,0.95,3.00,0.0,OFF,1.6,13,45,0.0,18.0
201.453,2103,24.3,-0.07,1.275,OFF,1281.98,0,92.8,13.01,0.93,2.99,0.0,OFF,1.6,12,42,0.0,18.1
201.493,2126,24.0,-0.07,1.276,OFF,1282.18,0,92.8,13.01,0.95,2.99,0.0,OFF,1.6,12,42,0.0,18.1
201.533,2185,24.0,-0.07,1.266,OFF,1282.38,0,92.9,12.99,1.01,2.99,0.0,OFF,1.6,13,42,0.0,18.1
