TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
209.210,2523,10.5,91.2,-25.0,12.83,1.64,3.21,2.5
209.250,2837,8.8,91.2,-25.0,12.81,1.88,3.20,2.5
209.290,3014,8.7,91.2,-25.0,12.81,2.04,3.17,2.5
209.330,3086,8.6,91.2,-25.0,12.81,2.10,3.15,2.5
209.370,3223,5.3,91.2,-25.0,12.82,2.25,3.12,2.5
209.410,3305,3.9,91.2,-25.0,12.81,2.36,3.09,2.5
209.450,3306,3.8,91.2,-25.0,12.82,2.40,3.06,2.5
209.490,3316,2.6,91.2,-25.0,12.81,2.40,3.04,2.5
209.530,3191,2.1,91.2,-25.0,12.80,2.33,3.02,2.5
209.570,3303,1.9,91.2,-25.0,12.82,2.38,3.01,2.5
209.610,3112,2.0,91.2,-25.0,12.83,2.25,3.00,2.5
209.650,3229,1.9,91.2,-25.0,12.81,2.32,3.00,2.5
209.690,3052,1.9,91.2,-25.0,12.82,2.15,2.99,2.5
209.730,3064,1.9,91.2,-25.0,12.82,2.17,3.00,2.5
209.770,2926,2.0,91.3,-25.0,12.82,2.05,3.00,2.5
209.810,2846,2.0,91.3,-25.0,12.82,1.94,3.02,2.5
209.850,2678,1.9,91.2,-25.0,12.82,1.78,3.03,2.5
209.890,2613,1.9,91.3,-25.0,12.83,1.69,3.04,2.5
209.930,2462,2.0,91.3,-25.0,12.82,1.58,3.06,2.5
209.970,2455,1.9,91.3,-25.0,12.83,1.48,3.06,2.5
210.010,2243,1.9,91.3,-25.0,12.84,1.36,3.08,2.5
210.050,2290,1.9,91.3,-25.0,12.83,1.40,3.09,2.5
210.090,2178,1.9,91.3,-25.0,12.82,1.25,3.11,2.5
210.130,2028,1.9,91.3,-25.0,12.82,1.14,3.13,2.5
210.170,1912,2.0,91.3,-25.0,12.84,1.06,3.14,2.5
210.210,1849,2.2,91.3,-25.0,12.84,1.04,3.16,2.5
210.250,1834,2.7,91.3,-25.0,12.83,1.02,3.17,2.5
210.290,1866,3.1,91.3,-25.0,12.83,1.06,3.17,2.5
210.330,1832,4.1,91.3,-25.0,12.85,1.00,3.18,2.5
210.370,1859,8.5,91.3,-25.0,12.82,1.03,3.18,2.5
210.410,1923,9.9,91.3,-25.0,12.84,1.11,3.20,2.5
210.450,1957,10.0,91.3,-25.0,12.82,1.12,3.21,2.5
210.490,2091,10.2,91.3,-25.0,12.84,1.26,3.22,2.5
210.530,2193,10.2,91.3,-25.0,12.83,1.35,3.21,2.5
210.570,2369,10.2,91.3,-25.0,12.83,1.49,3.21,2.5
210.610,2555,10.1,91.3,-25.0,12.81,1.62,3.19,2.5
210.650,2694,6.8,91.3,-25.0,12.81,1.73,3.18,2.5
210.690,2772,5.2,91.3,-25.0,12.83,1.86,3.15,2.5
210.730,2866,4.1,91.3,-25.0,12.82,1.94,3.14,2.5
210.770,2899,3.5,91.3,-25.0,12.81,1.96,3.12,2.5
210.810,2910,3.3,91.3,-25.0,12.81,2.00,3.11,2.5
210.850,2903,3.3,91.3,-25.0,12.81,1.99,3.09,2.5
210.890,2912,3.3,91.3,-25.0,12.82,1.99,3.08,2.5
210.930,2865,3.2,91.3,-25.0,12.82,1.96,3.07,2.5
210.970,2808,3.2,91.3,-25.0,12.81,1.91,3.08,2.5
211.010,2717,3.2,91.3,-25.0,12.81,1.79,3.08,2.5
211.050,2696,3.2,91.3,-25.0,12.81,1.78,3.08,2.5
211.090,2567,3.2,91.3,-25.0,12.82,1.62,3.09,2.5
211.130,2642,3.0,91.4,-25.0,12.82,1.71,3.08,2.5
211.170,2529,3.2,91.4,-25.0,12.81,1.62,3.09,2.5
211.210,2626,3.1,91.4,-25.0,12.82,1.77,3.09,2.5
211.250,2558,3.1,91.4,-25.0,12.84,1.66,3.09,2.5
211.290,2615,3.1,91.4,-25.0,12.81,1.69,3.09,2.5
211.330,2651,3.1,91.4,-25.0,12.81,1.72,3.09,2.5
211.370,2579,3.1,91.4,-25.0,12.81,1.66,3.09,2.5
211.410,2618,3.1,91.4,-25.0,12.82,1.70,3.09,2.5
211.450,2558,3.1,91.4,-25.0,12.82,1.65,3.09,2.5
211.490,2636,3.1,91.4,-25.0,12.82,1.75,3.09,2.5
211.530,2558,3.2,91.4,-25.0,12.82,1.63,3.09,2.5
211.570,2572,3.1,91.4,-25.0,12.82,1.66,3.09,2.5
211.610,2558,3.2,91.4,-25.0,12.82,1.59,3.09,2.5
211.650,2524,3.1,91.4,-25.0,12.83,1.62,3.10,2.5
211.690,2570,3.1,91.4,-25.0,12.82,1.66,3.09,2.5
211.730,2512,3.1,91.4,-25.0,12.83,1.62,3.10,2.5
211.770,2615,3.1,91.4,-25.0,12.82,1.70,3.09,2.5
211.810,2547,3.1,91.4,-25.0,12.84,1.60,3.10,2.5
211.850,2540,3.1,91.4,-25.0,12.81,1.61,3.09,2.5
211.890,2524,3.1,91.4,-25.0,12.82,1.61,3.09,2.5
211.930,2483,3.1,91.4,-25.0,12.81,1.59,3.10,2.5
211.970,2492,3.1,91.4,-25.0,12.83,1.58,3.10,2.5
212.010,2563,3.1,91.4,-25.0,12.82,1.65,3.09,2.5
212.050,2508,3.1,91.4,-25.0,12.84,1.61,3.10,2.5
212.090,2538,3.1,91.4,-25.0,12.81,1.62,3.09,2.5
212.130,2484,3.2,91.4,-25.0,12.83,1.59,3.10,2.5
212.170,2521,3.1,91.4,-25.0,12.82,1.65,3.10,2.5
212.210,2497,3.1,91.4,-25.0,12.84,1.61,3.09,2.5
212.250,2559,3.1,91.4,-25.0,12.83,1.65,3.10,2.5
212.290,2506,3.2,91.4,-25.0,12.82,1.58,3.10,2.5
212.330,2487,3.1,91.4,-25.0,12.81,1.56,3.10,2.5
212.370,2483,3.1,91.4,-25.0,12.83,1.57,3.10,2.5
212.410,2421,3.1,91.4,-25.0,12.82,1.53,3.11,2.5
212.450,2517,3.2,91.4,-25.0,12.84,1.62,3.10,2.5
212.490,2436,3.1,91.4,-25.0,12.83,1.53,3.10,2.5
212.530,2505,3.2,91.4,-25.0,12.82,1.59,3.11,2.5
212.570,2485,3.1,91.4,-25.0,12.82,1.57,3.10,2.5
212.610,2479,3.1,91.4,-25.0,12.82,1.62,3.10,2.5
212.650,2523,3.2,91.5,-25.0,12.82,1.63,3.11,2.5
212.690,2466,3.1,91.4,-25.0,12.84,1.58,3.10,2.5
212.730,2554,3.1,91.5,-25.0,12.82,1.63,3.10,2.5
212.770,2480,3.2,91.5,-25.0,12.83,1.56,3.11,2.5
212.810,2533,3.1,91.5,-25.0,12.82,1.64,3.10,2.5
212.850,2489,3.2,91.5,-25.0,12.83,1.62,3.10,2.5
212.890,2539,3.1,91.5,-25.0,12.82,1.68,3.10,2.5
212.930,2546,3.2,91.5,-25.0,12.84,1.65,3.09,2.5
212.970,2540,3.1,91.5,-25.0,12.82,1.66,3.10,2.5
213.010,2611,3.2,91.5,-25.0,12.81,1.69,3.09,2.5
213.050,2567,3.1,91.5,-25.0,12.82,1.65,3.09,2.5
213.090,2558,3.1,91.5,-25.0,12.82,1.65,3.09,2.5
213.130,2526,3.1,91.5,-25.0,12.84,1.66,3.09,2.5
213.170,2509,3.2,91.5,-25.0,12.81,1.62,3.10,2.5
213.210,2542,3.1,91.5,-25.0,12.84,1.61,3.09,2.5
213.250,2487,3.1,91.5,-25.0,12.82,1.54,3.09,2.5
213.290,2506,3.0,91.5,-25.0,12.83,1.59,3.10,2.5
213.330,2509,3.1,91.5,-25.0,12.82,1.62,3.09,2.5
213.370,2493,3.1,91.5,-25.0,12.84,1.62,3.10,2.5
213.410,2503,3.2,91.5,-25.0,12.81,1.60,3.10,2.5
213.450,2494,3.1,91.5,-25.0,12.84,1.57,3.10,2.5
213.490,2499,3.2,91.5,-25.0,12.82,1.58,3.10,2.5
213.530,2460,3.2,91.5,-25.0,12.83,1.56,3.10,2.5
213.570,2497,3.3,91.5,-25.0,12.81,1.61,3.10,2.5
213.610,2460,3.3,91.6,-25.0,12.84,1.59,3.10,2.5
213.650,2504,3.4,91.5,-25.0,12.82,1.58,3.11,2.5
213.690,2466,3.3,91.5,-25.0,12.82,1.53,3.11,2.5
213.730,2451,3.5,91.5,-25.0,12.84,1.57,3.10,2.5
213.770,2517,3.6,91.6,-25.0,12.83,1.62,3.11,2.5
213.810,2496,4.1,91.6,-25.0,12.81,1.61,3.11,2.5
213.850,2533,4.2,91.6,-25.0,12.83,1.67,3.10,2.5
213.890,2507,6.5,91.6,-25.0,12.82,1.57,3.11,2.5
213.930,2507,13.6,91.6,-25.0,12.81,1.58,3.11,2.5
213.970,2439,16.6,91.6,-25.0,12.82,1.53,3.16,2.5
214.010,2380,16.7,91.6,-25.0,12.83,1.47,3.20,2.5
214.050,2579,16.3,91.6,-25.0,12.80,1.69,3.23,2.5
214.090,2802,15.4,91.6,-25.0,12.82,1.87,3.22,2.5
214.130,3031,15.2,91.6,-25.0,12.81,2.08,3.21,2.5
214.170,3192,15.2,91.6,-25.0,12.80,2.23,3.20,2.5
214.210,3412,15.1,91.6,-25.0,12.82,2.44,3.18,2.5
214.250,3607,15.1,91.6,-25.0,12.82,2.67,3.17,2.5
214.290,3810,15.1,91.6,-25.0,12.80,2.84,3.16,2.5
214.330,3928,13.1,91.6,-25.0,12.80,3.01,3.16,2.5
214.370,4096,7.6,91.6,-25.0,12.80,3.19,3.12,2.5
214.410,4324,7.5,91.6,-25.0,12.79,3.44,3.07,2.5
214.450,4524,9.6,91.6,-25.0,12.80,3.63,3.02,2.5
214.490,4697,11.9,91.6,-25.0,12.81,3.82,2.99,2.5
214.530,4821,12.7,91.6,-25.0,12.80,3.97,2.99,2.5
214.570,4964,12.9,91.6,-25.0,12.79,4.14,2.98,2.5
214.610,5125,12.9,91.6,-25.0,12.78,4.32,2.96,2.5
214.650,5214,12.9,91.6,-25.0,12.79,4.45,2.95,2.5
214.690,5236,12.9,91.6,-25.0,12.78,4.53,2.94,2.5
214.730,5231,12.8,91.6,-25.0,12.79,4.53,2.94,2.5
214.770,5188,12.9,91.6,-25.0,12.78,4.47,2.93,2.5
214.810,5175,12.9,91.6,-25.0,12.79,4.46,2.93,2.5
214.850,5159,12.9,91.6,-25.0,12.79,4.46,2.93,2.5
214.890,5091,12.9,91.6,-25.0,12.79,4.41,2.93,2.5
214.930,5020,12.9,91.6,-25.0,12.79,4.30,2.93,2.5
214.970,4928,13.1,91.6,-25.0,12.79,4.24,2.94,2.5
215.010,4859,13.4,91.6,-25.0,12.79,4.12,2.95,2.5
215.050,4820,15.9,91.6,-25.0,12.79,4.07,2.95,2.5
215.090,4736,24.0,91.6,-25.0,12.78,3.99,2.99,2.5
215.130,4724,29.8,91.6,-25.0,12.78,3.81,3.08,2.5
215.170,5117,38.5,91.7,-25.0,12.78,4.18,3.14,2.5
215.210,5623,49.9,91.7,-25.0,12.75,4.70,3.19,2.5
215.250,6389,51.3,91.7,-25.0,12.74,5.15,3.21,2.5
215.290,7125,47.0,91.6,-25.0,12.74,5.37,3.19,2.5
215.330,7633,28.5,91.7,-25.0,12.74,5.56,3.13,2.5
215.370,7308,14.1,91.7,-25.0,12.75,5.54,3.01,2.5
215.410,6543,12.2,91.7,-25.0,12.76,5.35,2.91,2.5
215.450,5681,12.0,91.7,-25.0,12.77,5.07,2.89,2.5
215.490,4503,12.0,91.7,-25.0,12.79,4.06,2.91,2.5
215.530,3675,12.0,91.7,-25.0,12.81,2.86,2.97,2.5
215.570,2694,12.0,91.7,-25.0,12.80,1.75,3.04,2.5
215.610,2106,12.0,91.7,-25.0,12.81,1.11,3.13,2.5
215.650,1618,12.0,91.7,-25.0,12.75,0.59,3.20,2.5
215.690,1124,14.1,91.7,-25.0,12.72,0.48,3.26,2.5
215.730,1056,22.6,91.7,-25.0,12.59,0.33,3.29,2.5
215.770,864,30.0,91.7,-25.0,12.62,0.30,3.30,2.5
215.810,874,39.9,91.7,-25.0,12.74,0.48,3.30,2.5
215.850,1228,46.7,91.7,-25.0,12.86,1.00,3.30,2.5
215.890,2376,47.1,91.7,-25.0,12.80,1.63,3.30,2.5
215.930,2867,47.2,91.7,-25.0,12.79,1.97,3.28,2.5
215.970,2760,40.6,91.7,-25.0,12.76,1.82,3.28,2.5
216.010,2529,23.7,91.7,-25.0,12.79,1.57,3.30,2.5
216.050,2335,15.6,91.7,-25.0,12.81,1.31,3.28,2.5
216.090,2054,15.2,91.7,-25.0,12.81,1.22,3.27,2.5
216.130,2005,15.1,91.7,-25.0,12.82,1.17,3.26,2.5
216.170,1984,15.0,91.7,-25.0,12.80,1.14,3.26,2.5
216.210,2058,15.0,91.7,-25.0,12.82,1.27,3.26,2.5
216.250,2205,14.9,91.7,-25.0,12.81,1.37,3.25,2.5
216.290,2236,15.0,91.7,-25.0,12.83,1.34,3.25,2.5
216.330,2266,15.0,91.7,-25.0,12.81,1.40,3.25,2.5
216.370,2222,15.0,91.7,-25.0,12.81,1.35,3.25,2.5
216.410,2284,15.0,91.7,-25.0,12.82,1.46,3.25,2.5
216.450,2409,15.0,91.7,-25.0,12.81,1.49,3.24,2.5
216.490,2385,15.0,91.7,-25.0,12.80,1.49,3.24,2.5
216.530,2412,15.0,91.7,-25.0,12.81,1.55,3.23,2.5
216.570,2407,15.0,91.7,-25.0,12.82,1.54,3.23,2.5
216.610,2450,15.0,91.7,-25.0,12.82,1.58,3.24,2.5
216.650,2551,15.0,91.8,-25.0,12.80,1.67,3.23,2.5
216.690,2581,15.0,91.8,-25.0,12.81,1.66,3.22,2.5
216.730,2544,15.0,91.8,-25.0,12.80,1.65,3.23,2.5
216.770,2558,14.9,91.8,-25.0,12.82,1.68,3.22,2.5
216.810,2617,15.0,91.8,-25.0,12.80,1.72,3.23,2.5
216.850,2593,15.0,91.8,-25.0,12.80,1.69,3.22,2.5
216.890,2649,15.1,91.8,-25.0,12.81,1.75,3.23,2.5
216.930,2685,15.0,91.8,-25.0,12.79,1.75,3.21,2.5
216.970,2678,15.0,91.8,-25.0,12.82,1.76,3.23,2.5
217.010,2709,15.1,91.8,-25.0,12.79,1.78,3.22,2.5
217.050,2738,15.0,91.8,-25.0,12.80,1.84,3.23,2.5
217.090,2783,15.0,91.8,-25.0,12.79,1.90,3.22,2.5
217.130,2781,15.1,91.8,-25.0,12.81,1.88,3.22,2.5
217.170,2780,15.0,91.8,-25.0,12.81,1.89,3.21,2.5
217.210,2822,13.5,91.8,-25.0,12.79,1.92,3.22,2.5
217.250,2835,13.1,91.8,-25.0,12.79,1.88,3.21,2.5
217.290,2833,13.0,91.8,-25.0,12.81,1.93,3.20,2.5
217.330,2833,13.0,91.8,-25.0,12.81,1.93,3.19,2.5
217.370,2867,12.9,91.8,-25.0,12.81,1.95,3.21,2.5
217.410,2849,12.9,91.8,-25.0,12.79,1.94,3.20,2.5
217.450,2875,12.9,91.8,-25.0,12.80,1.99,3.20,2.5
217.490,2921,12.9,91.8,-25.0,12.80,2.04,3.20,2.5
217.530,2821,12.8,91.8,-25.0,12.79,1.93,3.19,2.5
217.570,2832,12.8,91.8,-25.0,12.81,1.94,3.19,2.5
217.610,2856,12.7,91.8,-25.0,12.82,1.98,3.20,2.5
217.650,2963,12.8,91.8,-25.0,12.82,2.07,3.20,2.5
217.690,2979,12.7,91.8,-25.0,12.81,2.11,3.19,2.5
217.730,2933,12.6,91.8,-25.0,12.79,2.05,3.19,2.5
217.770,2839,12.6,91.8,-25.0,12.79,1.95,3.19,2.5
217.810,2822,12.6,91.8,-25.0,12.79,1.93,3.19,2.5
217.850,2863,12.6,91.8,-25.0,12.81,1.94,3.19,2.5
217.890,2902,12.6,91.8,-25.0,12.82,1.99,3.19,2.5
217.930,2965,12.6,91.8,-25.0,12.81,2.04,3.19,2.5
217.970,2904,12.6,91.8,-25.0,12.80,2.01,3.19,2.5
218.010,2929,12.5,91.8,-25.0,12.80,2.01,3.19,2.5
218.050,2917,12.6,91.8,-25.0,12.80,2.01,3.19,2.5
218.090,2961,12.5,91.8,-25.0,12.80,2.05,3.19,2.5
218.130,2941,12.5,91.8,-25.0,12.79,2.04,3.18,2.5
218.170,2923,12.5,91.8,-25.0,12.79,1.99,3.18,2.5
218.210,2936,12.6,91.9,-25.0,12.79,1.99,3.17,2.5
218.250,2901,12.6,91.9,-25.0,12.82,1.97,3.18,2.5
218.290,2926,12.5,91.9,-25.0,12.80,1.99,3.18,2.5
218.330,2930,12.5,91.9,-25.0,12.80,2.02,3.18,2.5
218.370,2896,12.5,91.9,-25.0,12.78,1.97,3.19,2.5
218.410,3053,12.5,91.9,-25.0,12.78,2.13,3.19,2.5
218.450,3013,12.6,91.9,-25.0,12.78,2.08,3.18,2.5
218.490,3054,12.5,91.9,-25.0,12.79,2.12,3.17,2.5
218.530,2991,12.6,91.9,-25.0,12.79,2.10,3.17,2.5
218.570,2915,12.6,91.9,-25.0,12.80,2.00,3.18,2.5
218.610,2931,12.5,91.9,-25.0,12.81,2.01,3.19,2.5
218.650,3016,12.5,91.8,-25.0,12.80,2.13,3.19,2.5
218.690,3108,12.5,91.9,-25.0,12.80,2.22,3.17,2.5
218.730,3035,12.5,91.9,-25.0,12.80,2.15,3.17,2.5
218.770,2949,12.6,91.9,-25.0,12.79,2.05,3.18,2.5
218.810,2905,12.6,91.9,-25.0,12.81,2.00,3.19,2.5
218.850,2951,12.5,91.9,-25.0,12.80,2.04,3.19,2.5
218.890,3086,12.5,91.9,-25.0,12.79,2.16,3.18,2.5
218.930,3130,12.4,91.9,-25.0,12.81,2.25,3.17,2.5
218.970,3098,12.5,91.9,-25.0,12.80,2.22,3.16,2.5
219.010,3043,12.5,91.9,-25.0,12.79,2.14,3.16,2.5
219.050,3031,12.5,91.9,-25.0,12.79,2.12,3.16,2.5
219.090,2982,12.5,91.9,-25.0,12.81,2.10,3.17,2.5
219.130,3038,12.5,91.9,-25.0,12.81,2.13,3.17,2.5
219.170,3139,12.5,91.9,-25.0,12.79,2.24,3.16,2.5
219.210,3245,12.6,91.9,-25.0,12.79,2.33,3.16,2.5
219.250,3161,12.5,91.9,-25.0,12.79,2.26,3.15,2.5
219.290,3115,12.5,91.9,-25.0,12.79,2.20,3.16,2.5
219.330,3100,12.5,91.9,-25.0,12.79,2.19,3.15,2.5
219.370,3144,12.5,91.9,-25.0,12.79,2.23,3.15,2.5
219.410,3165,12.5,91.9,-25.0,12.79,2.23,3.16,2.5
219.450,3239,12.5,91.9,-25.0,12.81,2.30,3.15,2.5
219.490,3247,12.5,91.9,-25.0,12.79,2.35,3.15,2.5
219.530,3257,12.5,91.9,-25.0,12.79,2.35,3.14,2.5
219.570,3200,12.5,91.9,-25.0,12.80,2.28,3.14,2.5
219.610,3193,12.5,91.9,-25.0,12.79,2.27,3.14,2.5
219.650,3291,12.5,91.9,-25.0,12.79,2.35,3.13,2.5
219.690,3317,12.5,91.9,-25.0,12.81,2.40,3.14,2.5
219.730,3352,9.7,91.9,-25.0,12.79,2.45,3.13,2.5
219.770,3276,8.6,91.9,-25.0,12.80,2.37,3.12,2.5
219.810,3266,8.5,91.9,-25.0,12.80,2.38,3.09,2.5
219.850,3262,8.4,91.9,-25.0,12.80,2.35,3.08,2.5
219.890,3305,8.4,91.9,-25.0,12.81,2.43,3.08,2.5
219.930,3282,8.5,91.9,-25.0,12.80,2.39,3.07,2.5
219.970,3322,8.4,91.9,-25.0,12.81,2.41,3.07,2.5
220.010,3321,8.4,91.9,-25.0,12.81,2.43,3.06,2.5
220.050,3311,8.4,91.9,-25.0,12.80,2.38,3.05,2.5
220.090,3243,8.3,91.9,-25.0,12.79,2.35,3.06,2.5
220.130,3242,8.3,91.9,-25.0,12.80,2.34,3.06,2.5
220.170,3243,8.3,91.9,-25.0,12.81,2.31,3.06,2.5
220.210,3308,8.4,92.0,-25.0,12.81,2.41,3.05,2.5
220.250,3237,8.3,92.0,-25.0,12.81,2.35,3.06,2.5
220.290,3285,8.3,92.0,-25.0,12.79,2.40,3.05,2.5
220.330,3268,8.3,91.9,-25.0,12.81,2.40,3.06,2.5
220.370,3258,8.3,92.0,-25.0,12.80,2.42,3.05,2.5
220.410,3346,8.3,92.0,-25.0,12.81,2.43,3.05,2.5
220.450,3177,8.3,92.0,-25.0,12.80,2.32,3.04,2.5
220.490,3260,8.3,92.0,-25.0,12.80,2.36,3.05,2.5
220.530,3215,8.3,92.0,-25.0,12.80,2.29,3.05,2.5
220.570,3254,8.2,92.0,-25.0,12.81,2.34,3.06,2.5
220.610,3240,8.3,92.0,-25.0,12.80,2.30,3.06,2.5
220.650,3244,8.3,92.0,-25.0,12.81,2.30,3.06,2.5
220.690,3240,8.3,92.0,-25.0,12.82,2.34,3.05,2.5
220.730,3238,8.3,92.0,-25.0,12.80,2.33,3.05,2.5
220.770,3211,8.2,92.0,-25.0,12.81,2.32,3.06,2.5
220.810,3245,8.3,92.0,-25.0,12.81,2.34,3.05,2.5
220.850,3192,8.2,92.0,-25.0,12.81,2.31,3.05,2.5
220.890,3230,8.3,92.0,-25.0,12.79,2.30,3.06,2.5
220.930,3173,8.2,92.0,-25.0,12.81,2.30,3.07,2.5
220.970,3223,8.2,92.0,-25.0,12.81,2.33,3.05,2.5
221.010,3235,8.2,92.0,-25.0,12.79,2.31,3.06,2.5
221.050,3256,8.3,92.0,-25.0,12.80,2.31,3.06,2.5
221.090,3261,8.3,92.0,-25.0,12.81,2.33,3.06,2.5
221.130,3222,8.2,92.0,-25.0,12.80,2.32,3.05,2.5
221.170,3231,8.3,92.0,-25.0,12.80,2.30,3.06,2.5
221.210,3141,8.2,92.0,-25.0,12.81,2.24,3.07,2.5
221.250,3188,8.3,92.0,-25.0,12.81,2.24,3.06,2.5
221.290,3206,8.3,92.0,-25.0,12.81,2.27,3.07,2.5
221.330,3241,8.3,92.0,-25.0,12.79,2.33,3.06,2.5
221.370,3220,8.3,92.0,-25.0,12.81,2.32,3.06,2.5
221.410,3193,8.3,92.0,-25.0,12.79,2.29,3.06,2.5
221.450,3151,8.0,92.0,-25.0,12.81,2.23,3.07,2.5
221.490,3160,7.8,92.0,-25.0,12.79,2.26,3.06,2.5
221.530,3143,7.7,92.0,-25.0,12.82,2.23,3.07,2.5
221.570,3160,7.6,92.0,-25.0,12.81,2.26,3.06,2.5
221.610,3199,7.5,92.0,-25.0,12.79,2.29,3.06,2.5
221.650,3160,7.5,92.0,-25.0,12.79,2.27,3.07,2.5
221.690,3120,7.5,92.0,-25.0,12.81,2.20,3.07,2.5
221.730,3116,7.4,92.1,-25.0,12.81,2.24,3.06,2.5
221.770,3087,7.4,92.1,-25.0,12.82,2.21,3.07,2.5
221.810,3102,7.4,92.1,-25.0,12.80,2.20,3.06,2.5
221.850,3128,7.4,92.1,-25.0,12.80,2.23,3.07,2.5
221.890,3139,7.4,92.1,-25.0,12.79,2.23,3.07,2.5
221.930,3217,7.4,92.1,-25.0,12.81,2.30,3.08,2.5
221.970,3191,7.4,92.1,-25.0,12.80,2.32,3.06,2.5
222.010,3138,7.4,92.1,-25.0,12.80,2.26,3.07,2.5
222.050,3019,7.5,92.1,-25.0,12.79,2.12,3.06,2.5
222.090,3005,7.4,92.1,-25.0,12.80,2.07,3.07,2.5
222.130,2949,7.4,92.1,-25.0,12.81,2.03,3.08,2.5
222.170,2947,7.4,92.1,-25.0,12.81,2.06,3.08,2.5
222.210,2942,7.4,92.1,-25.0,12.80,2.05,3.10,2.5
222.250,2917,7.4,92.1,-25.0,12.82,2.02,3.10,2.5
222.290,2999,7.4,92.1,-25.0,12.81,2.07,3.10,2.5
222.330,2956,7.3,92.1,-25.0,12.81,2.05,3.10,2.5
222.370,3002,7.3,92.1,-25.0,12.80,2.08,3.10,2.5
222.410,2996,7.4,92.1,-25.0,12.81,2.09,3.10,2.5
222.450,3068,7.4,92.1,-25.0,12.81,2.16,3.10,2.5
222.490,3137,7.4,92.1,-25.0,12.81,2.22,3.09,2.5
222.530,3184,7.4,92.1,-25.0,12.79,2.29,3.08,2.5
222.570,3304,7.4,92.1,-25.0,12.81,2.40,3.06,2.5
222.610,3326,7.4,92.1,-25.0,12.81,2.43,3.06,2.5
222.650,3253,7.3,92.1,-25.0,12.80,2.37,3.04,2.5
222.690,3030,7.4,92.1,-25.0,12.82,2.14,3.06,2.5
222.730,2814,7.4,92.1,-25.0,12.82,1.96,3.07,2.5
222.770,2803,7.4,92.1,-25.0,12.80,1.95,3.09,2.5
222.810,2753,7.4,92.1,-25.0,12.79,1.88,3.10,2.5
222.850,2792,7.4,92.1,-25.0,12.82,1.89,3.10,2.5
222.890,2850,7.3,92.1,-25.0,12.80,1.96,3.10,2.5
222.930,2811,7.3,92.1,-25.0,12.79,1.90,3.12,2.5
222.970,2827,7.4,92.1,-25.0,12.81,1.93,3.11,2.5
223.010,2835,7.4,92.2,-25.0,12.81,1.90,3.11,2.5
223.050,2914,7.4,92.2,-25.0,12.82,1.99,3.11,2.5
223.090,2873,7.3,92.2,-25.0,12.81,1.94,3.12,2.5
223.130,2907,7.4,92.2,-25.0,12.81,2.01,3.10,2.5
223.170,2852,7.4,92.2,-25.0,12.81,1.93,3.11,2.5
223.210,2913,7.4,92.2,-25.0,12.80,2.00,3.12,2.5
223.250,2892,7.4,92.2,-25.0,12.79,1.96,3.12,2.5
223.290,2930,7.4,92.2,-25.0,12.80,2.01,3.10,2.5
223.330,2930,7.4,92.2,-25.0,12.80,2.01,3.11,2.5
223.370,2937,7.3,92.2,-25.0,12.80,2.03,3.11,2.5
223.410,2945,7.4,92.2,-25.0,12.80,2.07,3.10,2.5
223.450,2846,7.4,92.2,-25.0,12.79,1.98,3.11,2.5
223.490,2769,7.4,92.2,-25.0,12.80,1.90,3.11,2.5
223.530,2652,7.3,92.2,-25.0,12.81,1.78,3.12,2.5
223.570,2636,7.3,92.2,-25.0,12.80,1.77,3.12,2.5
223.610,2657,7.4,92.2,-25.0,12.80,1.78,3.13,2.5
223.650,2657,7.3,92.2,-25.0,12.81,1.74,3.12,2.5
223.690,2691,7.4,92.2,-25.0,12.81,1.77,3.14,2.5
223.730,2711,7.4,92.2,-25.0,12.80,1.79,3.12,2.5
223.770,2721,7.4,92.2,-25.0,12.79,1.81,3.13,2.5
223.810,2664,7.4,92.2,-25.0,12.81,1.77,3.13,2.5
223.850,2670,7.4,92.2,-25.0,12.79,1.80,3.13,2.5
223.890,2656,7.3,92.2,-25.0,12.81,1.80,3.13,2.5
223.930,2655,7.2,92.2,-25.0,12.79,1.79,3.12,2.5
223.970,2551,7.3,92.2,-25.0,12.81,1.65,3.14,2.5
224.010,2610,7.4,92.2,-25.0,12.81,1.71,3.13,2.5
224.050,2600,7.4,92.2,-25.0,12.81,1.72,3.14,2.5
224.090,2683,7.4,92.2,-25.0,12.81,1.82,3.13,2.5
224.130,2625,7.4,92.2,-25.0,12.80,1.76,3.13,2.5
224.170,2588,7.4,92.2,-25.0,12.80,1.70,3.13,2.5
224.210,2522,7.3,92.2,-25.0,12.83,1.67,3.13,2.5
224.250,2554,7.4,92.2,-25.0,12.80,1.66,3.14,2.5
224.290,2611,7.4,92.2,-25.0,12.81,1.69,3.13,2.5
224.330,2705,7.4,92.3,-25.0,12.81,1.81,3.14,2.5
224.370,2703,7.4,92.3,-25.0,12.79,1.80,3.13,2.5
224.410,2630,7.3,92.3,-25.0,12.81,1.75,3.13,2.5
224.450,2557,7.4,92.3,-25.0,12.81,1.68,3.13,2.5
224.490,2582,7.4,92.2,-25.0,12.81,1.71,3.14,2.5
224.530,2617,7.4,92.2,-25.0,12.81,1.74,3.13,2.5
224.570,2600,7.3,92.3,-25.0,12.81,1.70,3.14,2.5
224.610,2619,7.4,92.3,-25.0,12.82,1.71,3.13,2.5
