TIME,RPM,TPS,Marcha,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
14.650,2033,6.5,0,62.1,-25.0,12.95,1.64,3.22,2.5
14.690,2003,6.5,0,62.1,-25.0,12.95,1.62,3.22,2.5
14.730,2011,6.5,0,62.2,-25.0,12.96,1.65,3.22,2.5
14.770,2033,6.5,0,62.2,-25.0,12.95,1.62,3.22,2.5
14.810,2001,6.5,0,62.2,-25.0,12.95,1.60,3.22,2.5
14.850,2020,6.5,0,62.2,-25.0,12.96,1.62,3.21,2.5
14.890,1990,6.5,0,62.2,-25.0,12.95,1.56,3.22,2.5
14.930,1919,6.5,0,62.2,-25.0,12.96,1.53,3.22,2.5
14.970,1987,6.5,0,62.2,-25.0,12.96,1.58,3.22,2.5
15.010,1902,6.5,0,62.2,-25.0,12.96,1.49,3.23,2.5
15.050,1882,6.5,0,62.2,-25.0,12.96,1.49,3.23,2.5
15.090,2014,6.5,0,62.2,-25.0,12.97,1.57,3.22,2.5
15.130,1965,6.5,0,62.2,-25.0,12.96,1.51,3.22,2.5
15.170,1970,6.5,0,62.2,-25.0,12.96,1.55,3.22,2.5
15.210,1974,6.5,0,62.3,-25.0,12.95,1.55,3.22,2.5
15.250,1866,6.5,0,62.3,-25.0,12.96,1.44,3.23,2.5
15.290,1933,6.5,0,62.3,-25.0,12.94,1.52,3.23,2.5
15.330,1950,6.5,0,62.3,-25.0,12.96,1.50,3.23,2.5
15.370,1872,6.5,0,62.3,-25.0,12.96,1.45,3.23,2.5
15.410,1899,6.5,0,62.3,-25.0,12.98,1.48,3.23,2.5
15.450,1963,6.5,0,62.3,-25.0,12.96,1.52,3.23,2.5
15.490,1920,6.5,0,62.3,-25.0,12.96,1.51,3.23,2.5
15.530,1909,6.5,0,62.3,-25.0,12.97,1.52,3.22,2.5
15.570,1936,6.5,0,62.3,-25.0,12.97,1.51,3.23,2.5
15.610,1865,6.5,0,62.3,-25.0,12.96,1.48,3.23,2.5
15.650,1797,6.5,0,62.3,-25.0,12.96,1.39,3.23,2.5
15.690,1839,6.5,0,62.4,-25.0,12.97,1.41,3.24,2.5
15.730,1792,6.5,0,62.4,-25.0,12.96,1.39,3.24,2.5
15.770,1742,6.5,0,62.4,-25.0,12.98,1.32,3.24,2.5
15.810,1710,6.5,0,62.4,-25.0,12.98,1.29,3.24,2.5
15.850,1700,6.5,0,62.4,-25.0,12.96,1.23,3.24,2.5
15.890,1623,6.5,0,62.4,-25.0,12.98,1.17,3.25,2.5
15.930,1503,6.5,0,62.4,-25.0,12.95,1.09,3.26,2.5
15.970,1410,6.5,0,62.4,-25.0,12.95,1.00,3.26,2.5
16.010,1408,6.5,0,62.4,-25.0,12.96,0.95,3.27,2.5
16.050,1422,6.5,0,62.4,-25.0,12.96,0.98,3.27,2.5
16.090,1544,6.4,0,62.4,-25.0,12.96,1.07,3.26,2.5
16.130,1548,6.4,0,62.4,-25.0,12.98,1.09,3.26,2.5
16.170,1533,6.5,0,62.4,-25.0,12.96,1.02,3.27,2.5
16.210,1437,6.5,0,62.4,-25.0,12.96,0.98,3.27,2.5
16.250,1353,6.4,0,62.5,-25.0,12.97,0.95,3.27,2.5
16.290,1455,6.5,0,62.5,-25.0,12.99,0.95,3.27,2.5
16.330,1424,6.5,0,62.5,-25.0,12.97,0.98,3.27,2.5
16.370,1358,6.5,0,62.5,-25.0,12.96,0.92,3.28,2.5
16.410,1463,6.5,0,62.5,-25.0,12.96,1.00,3.27,2.5
16.450,1576,6.5,0,62.5,-25.0,12.98,1.08,3.26,2.5
16.490,1657,6.5,0,62.5,-25.0,12.98,1.17,3.26,2.5
16.530,1591,6.5,0,62.5,-25.0,12.98,1.15,3.26,2.5
16.570,1426,6.5,0,62.5,-25.0,12.98,1.02,3.26,2.5
16.610,1412,6.5,0,62.5,-25.0,12.98,1.01,3.26,2.5
16.650,1473,6.5,0,62.5,-25.0,12.99,1.06,3.27,2.5
16.690,1574,6.5,0,62.6,-25.0,12.98,1.12,3.27,2.5
16.730,1601,6.5,0,62.6,-25.0,12.98,1.15,3.27,2.5
16.770,1599,6.5,0,62.6,-25.0,12.96,1.13,3.27,2.5
16.810,1471,6.5,0,62.6,-25.0,12.96,1.07,3.27,2.5
16.850,1558,6.5,0,62.6,-25.0,12.97,1.11,3.27,2.5
16.890,1675,6.5,0,62.6,-25.0,12.98,1.21,3.26,2.5
16.930,1672,6.5,0,62.6,-25.0,12.98,1.19,3.26,2.5
16.970,1562,6.5,0,62.6,-25.0,12.96,1.14,3.26,2.5
17.010,1547,6.5,0,62.6,-25.0,12.98,1.15,3.26,2.5
17.050,1586,6.5,0,62.6,-25.0,12.99,1.16,3.26,2.5
17.090,1622,6.5,0,62.6,-25.0,12.99,1.13,3.27,2.5
17.130,1620,6.5,0,62.6,-25.0,12.97,1.18,3.26,2.5
17.170,1708,6.4,0,62.6,-25.0,13.00,1.31,3.25,2.5
17.210,1703,6.5,0,62.6,-25.0,12.98,1.29,3.25,2.5
17.250,1688,6.5,0,62.7,-25.0,12.97,1.23,3.25,2.5
17.290,1619,6.5,0,62.7,-25.0,12.97,1.15,3.26,2.5
17.330,1603,6.5,0,62.7,-25.0,12.98,1.19,3.26,2.5
17.370,1697,6.5,0,62.7,-25.0,12.99,1.30,3.25,2.5
17.410,1734,6.5,0,62.7,-25.0,12.98,1.22,3.25,2.5
17.450,1633,6.5,0,62.7,-25.0,12.99,1.18,3.26,2.5
17.490,1754,6.5,0,62.7,-25.0,13.00,1.26,3.26,2.5
17.530,1785,6.5,0,62.7,-25.0,13.01,1.35,3.25,2.5
17.570,1723,6.4,0,62.7,-25.0,12.98,1.30,3.25,2.5
17.610,1683,6.5,0,62.7,-25.0,12.99,1.26,3.25,2.5
17.650,1751,6.5,0,62.7,-25.0,12.99,1.30,3.25,2.5
17.690,1802,6.5,0,62.7,-25.0,12.99,1.34,3.25,2.5
17.730,1762,6.5,0,62.7,-25.0,12.99,1.35,3.25,2.5
17.770,1806,6.5,0,62.7,-25.0,12.98,1.36,3.24,2.5
17.810,1753,6.5,0,62.7,-25.0,13.02,1.35,3.25,2.5
17.850,1780,6.5,0,62.8,-25.0,12.99,1.39,3.25,2.5
17.890,1880,6.5,0,62.8,-25.0,12.99,1.46,3.24,2.5
17.930,1810,6.5,0,62.8,-25.0,12.98,1.40,3.24,2.5
17.970,1813,6.2,0,62.8,-25.0,12.99,1.39,3.25,2.5
18.010,1766,6.2,0,62.8,-25.0,12.99,1.35,3.24,2.5
18.050,1766,6.2,0,62.8,-25.0,12.99,1.35,3.24,2.5
18.090,1924,6.2,0,62.8,-25.0,13.00,1.52,3.23,2.5
18.130,1922,6.2,0,62.8,-25.0,12.97,1.54,3.23,2.5
18.170,1920,6.2,0,62.8,-25.0,12.98,1.50,3.23,2.5
18.210,1934,6.2,0,62.8,-25.0,13.00,1.52,3.22,2.5
18.250,1902,6.2,0,62.8,-25.0,12.98,1.49,3.23,2.5
18.290,1915,6.1,0,62.9,-25.0,12.99,1.52,3.23,2.5
18.330,1916,5.9,0,62.9,-25.0,13.00,1.54,3.23,2.5
18.370,1973,5.4,0,62.9,-25.0,12.99,1.55,3.23,2.5
18.410,1993,5.3,0,62.9,-25.0,12.99,1.58,3.22,2.5
18.450,1924,4.5,0,62.9,-25.0,12.99,1.52,3.22,2.5
18.490,1906,4.4,0,62.9,-25.0,13.01,1.50,3.22,2.5
18.530,2021,4.3,0,62.9,-25.0,13.01,1.60,3.21,2.5
18.570,2020,3.8,0,62.9,-25.0,13.01,1.63,3.21,2.5
18.610,2054,3.1,0,62.9,-25.0,13.01,1.66,3.21,2.5
18.650,2038,3.0,0,62.9,-25.0,13.00,1.62,3.19,2.5
18.690,1970,3.0,0,62.9,-25.0,13.01,1.59,3.20,2.5
18.730,1901,2.9,0,62.9,-25.0,12.99,1.50,3.20,2.5
18.770,1873,2.9,0,63.0,-25.0,13.01,1.47,3.20,2.5
18.810,1952,2.9,0,63.0,-25.0,13.01,1.55,3.21,2.5
18.850,2024,2.9,0,63.0,-25.0,13.01,1.63,3.20,2.5
18.890,2010,2.9,0,63.0,-25.0,13.02,1.63,3.20,2.5
18.930,2020,1.2,0,63.0,-25.0,13.02,1.63,3.19,2.5
18.970,2020,0.7,0,63.0,-25.0,13.01,1.60,3.19,2.5
19.010,1962,0.6,0,63.0,-25.0,13.00,1.55,3.19,2.5
19.050,1890,0.5,0,63.0,-25.0,13.00,1.44,3.19,2.5
19.090,1798,0.4,0,63.0,-25.0,13.00,1.34,3.20,2.5
19.130,1688,0.4,0,63.0,-25.0,13.00,1.31,3.20,2.5
19.170,1670,0.4,0,63.0,-25.0,13.02,1.25,3.21,2.5
19.210,1742,0.3,0,63.0,-25.0,13.01,1.31,3.21,2.5
19.250,1725,0.2,0,63.0,-25.0,12.99,1.30,3.21,2.5
19.290,1615,0.2,0,63.0,-25.0,12.99,1.21,3.21,2.5
19.330,1530,0.2,0,63.1,-25.0,12.98,1.11,3.22,2.5
19.370,1748,0.1,0,63.1,-25.0,13.01,1.28,3.22,2.5
19.410,2077,0.1,0,63.1,-25.0,13.01,1.63,3.20,2.5
19.450,2166,0.1,0,63.1,-25.0,13.01,1.71,3.18,2.5
19.490,1860,0.1,0,63.1,-25.0,13.00,1.53,3.18,2.5
19.530,1807,0.1,0,63.1,-25.0,12.99,1.28,3.20,2.5
19.570,1607,0.1,0,63.1,-25.0,12.99,1.12,3.21,2.5
19.610,1456,0.2,0,63.1,-25.0,12.98,0.95,3.23,2.5
19.650,1200,0.1,0,63.1,-25.0,12.92,0.77,3.24,2.5
19.690,1125,0.2,0,63.1,-25.0,13.01,0.70,3.27,2.5
19.730,1506,0.1,0,63.1,-25.0,12.99,0.95,3.26,2.5
19.770,1678,0.2,0,63.2,-25.0,13.00,1.14,3.24,2.5
19.810,1660,0.4,0,63.2,-25.0,13.01,1.20,3.23,2.5
19.850,1506,0.5,0,63.2,-25.0,12.99,1.07,3.23,2.5
19.890,1461,0.5,0,63.2,-25.0,12.97,0.92,3.24,2.5
19.930,1280,0.6,0,63.2,-25.0,12.99,0.87,3.25,2.5
19.970,1319,0.6,0,63.2,-25.0,13.04,0.94,3.25,2.5
20.010,1618,0.7,0,63.2,-25.0,13.02,1.12,3.24,2.5
20.050,1696,0.8,0,63.2,-25.0,12.97,1.09,3.24,2.5
20.090,1190,0.8,0,63.2,-25.0,12.89,0.76,3.25,2.5
20.130,1174,0.8,0,63.2,-25.0,12.72,0.56,3.28,2.5
20.170,875,0.8,0,63.2,-25.0,12.78,0.50,3.29,2.5
20.210,839,3.6,0,63.3,-25.0,12.86,0.55,3.27,2.5
20.250,1002,5.0,0,63.3,-25.0,12.98,0.58,3.28,2.5
20.290,1397,5.1,0,63.3,-25.0,12.99,0.83,3.27,2.5
20.330,1379,5.2,0,63.3,-25.0,12.99,0.87,3.27,2.5
20.370,1354,5.2,0,63.3,-25.0,12.96,0.78,3.28,2.5
20.410,1177,5.2,0,63.3,-25.0,12.96,0.73,3.28,2.5
20.450,1088,5.2,0,63.3,-25.0,12.92,0.65,3.29,2.5
20.490,1219,5.2,0,63.3,-25.0,12.99,0.75,3.27,2.5
20.530,1250,5.2,0,63.3,-25.0,12.96,0.80,3.27,2.5
20.570,1346,5.3,0,63.3,-25.0,12.98,0.89,3.26,2.5
20.610,1347,5.2,0,63.3,-25.0,12.98,0.83,3.26,2.5
20.650,1122,5.3,0,63.3,-25.0,12.94,0.71,3.28,2.5
20.690,1169,5.0,0,63.3,-25.0,13.02,0.73,3.28,2.5
20.730,1209,4.9,0,63.3,-25.0,13.00,0.87,3.27,2.5
20.770,1450,4.9,0,63.3,-25.0,13.00,1.00,3.26,2.5
20.810,1475,4.9,0,63.4,-25.0,13.00,0.99,3.26,2.5
20.850,1414,4.9,0,63.4,-25.0,12.98,0.97,3.26,2.5
20.890,1464,4.9,0,63.4,-25.0,12.99,1.00,3.26,2.5
20.930,1395,4.9,0,63.4,-25.0,12.99,0.95,3.26,2.5
20.970,1530,4.9,0,63.4,-25.0,12.99,1.06,3.26,2.5
21.010,1629,4.9,0,63.4,-25.0,12.99,1.16,3.26,2.5
21.050,1564,4.9,0,63.4,-25.0,13.00,1.11,3.25,2.5
21.090,1492,4.9,0,63.4,-25.0,13.01,1.05,3.25,2.5
21.130,1637,4.9,0,63.4,-25.0,13.02,1.16,3.25,2.5
21.170,1636,4.9,0,63.4,-25.0,13.01,1.20,3.25,2.5
21.210,1526,4.9,0,63.4,-25.0,13.01,1.10,3.25,2.5
21.250,1568,4.9,0,63.4,-25.0,13.01,1.13,3.26,2.5
21.290,1668,4.9,0,63.5,-25.0,13.01,1.21,3.25,2.5
21.330,1604,4.9,0,63.5,-25.0,13.01,1.17,3.25,2.5
21.370,1554,4.8,0,63.5,-25.0,12.99,1.12,3.25,2.5
21.410,1637,4.9,0,63.5,-25.0,13.01,1.18,3.25,2.5
21.450,1713,4.9,0,63.5,-25.0,13.01,1.24,3.25,2.5
21.490,1682,4.9,0,63.5,-25.0,12.98,1.24,3.25,2.5
21.530,1673,4.9,0,63.5,-25.0,13.00,1.23,3.24,2.5
21.570,1709,4.1,0,63.5,-25.0,13.03,1.27,3.24,2.5
21.610,1685,4.0,0,63.5,-25.0,13.03,1.25,3.24,2.5
21.650,1625,3.9,0,63.5,-25.0,13.00,1.20,3.24,2.5
21.690,1661,3.9,0,63.5,-25.0,13.02,1.23,3.24,2.5
21.730,1765,3.8,0,63.6,-25.0,13.02,1.33,3.24,2.5
21.770,1742,3.9,0,63.6,-25.0,12.99,1.31,3.24,2.5
21.810,1693,3.9,0,63.6,-25.0,13.01,1.24,3.24,2.5
21.850,1705,3.9,0,63.6,-25.0,13.02,1.27,3.24,2.5
21.890,1669,3.8,0,63.6,-25.0,13.01,1.20,3.23,2.5
21.930,1680,3.9,0,63.6,-25.0,12.99,1.27,3.23,2.5
21.970,1725,3.9,0,63.6,-25.0,13.02,1.30,3.24,2.5
22.010,1719,3.9,0,63.6,-25.0,13.00,1.31,3.23,2.5
22.050,1707,3.9,0,63.6,-25.0,13.02,1.31,3.24,2.5
22.090,1803,3.9,0,63.6,-25.0,13.02,1.35,3.23,2.5
22.130,1769,3.9,0,63.6,-25.0,13.01,1.35,3.24,2.5
22.170,1671,3.9,0,63.6,-25.0,13.03,1.27,3.24,2.5
22.210,1755,3.9,0,63.6,-25.0,13.01,1.33,3.23,2.5
22.250,1856,3.9,0,63.7,-25.0,13.02,1.41,3.23,2.5
22.290,1872,3.9,0,63.7,-25.0,13.00,1.41,3.23,2.5
22.330,1802,3.8,0,63.7,-25.0,13.01,1.38,3.23,2.5
22.370,1757,3.9,0,63.7,-25.0,13.01,1.35,3.23,2.5
22.410,1771,3.9,0,63.7,-25.0,13.01,1.39,3.23,2.5
22.450,1793,3.9,0,63.7,-25.0,13.01,1.36,3.23,2.5
22.490,1807,3.9,0,63.7,-25.0,13.01,1.36,3.23,2.5
22.530,1808,3.9,0,63.7,-25.0,13.01,1.37,3.22,2.5
22.570,1805,3.9,0,63.7,-25.0,13.02,1.37,3.23,2.5
22.610,1823,3.9,0,63.7,-25.0,13.01,1.40,3.23,2.5
22.650,1838,3.9,0,63.7,-25.0,13.01,1.41,3.22,2.5
22.690,1898,3.9,0,63.7,-25.0,13.01,1.44,3.22,2.5
22.730,1812,3.9,0,63.8,-25.0,13.01,1.39,3.22,2.5
22.770,1867,3.9,0,63.8,-25.0,13.02,1.43,3.22,2.5
22.810,1864,3.9,0,63.8,-25.0,13.01,1.44,3.23,2.5
22.850,1791,3.9,0,63.8,-25.0,13.03,1.36,3.23,2.5
22.890,1848,3.9,0,63.8,-25.0,13.02,1.42,3.22,2.5
22.930,1937,3.9,0,63.8,-25.0,13.01,1.53,3.22,2.5
22.970,1896,3.9,0,63.8,-25.0,13.02,1.44,3.22,2.5
23.010,1843,3.7,0,63.8,-25.0,13.00,1.46,3.22,2.5
23.050,1889,1.4,0,63.8,-25.0,13.01,1.47,3.22,2.5
23.090,1816,1.4,0,63.8,-25.0,13.01,1.40,3.21,2.5
23.130,1817,1.4,0,63.8,-25.0,13.00,1.42,3.22,2.5
23.170,1852,1.4,0,63.8,-25.0,13.03,1.43,3.21,2.5
23.210,1873,1.4,0,63.9,-25.0,13.00,1.45,3.21,2.5
23.250,1886,1.4,0,63.9,-25.0,13.03,1.45,3.21,2.5
23.290,1848,1.4,0,63.9,-25.0,13.02,1.38,3.21,2.5
23.330,1818,1.4,0,63.9,-25.0,13.02,1.42,3.21,2.5
23.370,1781,1.4,0,63.9,-25.0,13.01,1.34,3.21,2.5
23.410,1772,1.4,0,63.9,-25.0,13.03,1.34,3.21,2.5
23.450,1846,1.4,0,63.9,-25.0,13.02,1.40,3.21,2.5
23.490,1871,1.4,0,63.9,-25.0,13.00,1.43,3.21,2.5
23.530,1887,1.4,0,63.9,-25.0,13.01,1.47,3.20,2.5
23.570,1867,1.4,0,63.9,-25.0,13.01,1.39,3.20,2.5
23.610,1743,1.4,0,63.9,-25.0,13.03,1.31,3.20,2.5
23.650,1732,1.4,0,63.9,-25.0,13.01,1.29,3.22,2.5
23.690,1746,1.4,0,63.9,-25.0,13.03,1.30,3.21,2.5
23.730,1819,1.4,0,64.0,-25.0,13.02,1.38,3.21,2.5
23.770,1832,1.4,0,64.0,-25.0,13.01,1.36,3.21,2.5
23.810,1792,1.4,0,64.0,-25.0,13.01,1.34,3.21,2.5
23.850,1721,1.4,0,64.0,-25.0,13.02,1.28,3.22,2.5
23.890,1717,1.4,0,64.0,-25.0,13.02,1.28,3.22,2.5
23.930,1752,1.4,0,64.0,-25.0,13.04,1.31,3.21,2.5
23.970,1742,1.4,0,64.0,-25.0,13.01,1.26,3.21,2.5
24.010,1732,1.4,0,64.0,-25.0,13.03,1.27,3.22,2.5
24.050,1733,1.4,0,64.0,-25.0,13.02,1.29,3.21,2.5
24.090,1725,1.4,0,64.0,-25.0,13.03,1.29,3.22,2.5
24.130,1742,1.4,0,64.0,-25.0,13.04,1.30,3.22,2.5
24.170,1780,1.4,0,64.0,-25.0,13.02,1.33,3.22,2.5
24.210,1760,1.4,0,64.1,-25.0,13.02,1.33,3.21,2.5
24.250,1734,1.4,0,64.1,-25.0,13.04,1.28,3.22,2.5
24.290,1742,1.4,0,64.1,-25.0,13.01,1.31,3.22,2.5
24.330,1734,1.4,0,64.1,-25.0,13.02,1.28,3.22,2.5
24.370,1717,1.4,0,64.1,-25.0,13.03,1.30,3.22,2.5
24.410,1717,1.4,0,64.1,-25.0,13.00,1.27,3.22,2.5
24.450,1693,1.4,0,64.1,-25.0,13.02,1.25,3.22,2.5
24.490,1716,1.4,0,64.1,-25.0,13.03,1.29,3.22,2.5
24.530,1719,1.4,0,64.1,-25.0,13.01,1.26,3.22,2.5
24.570,1724,1.4,0,64.1,-25.0,13.02,1.29,3.22,2.5
24.610,1702,1.4,0,64.2,-25.0,13.03,1.25,3.22,2.5
24.650,1622,1.4,0,64.2,-25.0,13.03,1.19,3.22,2.5
24.690,1622,1.4,0,64.2,-25.0,13.03,1.22,3.22,2.5
24.730,1696,1.4,0,64.2,-25.0,13.01,1.28,3.22,2.5
24.770,1707,1.4,0,64.2,-25.0,13.05,1.27,3.22,2.5
24.810,1715,1.4,0,64.2,-25.0,13.02,1.25,3.22,2.5
24.850,1761,1.4,0,64.2,-25.0,13.02,1.31,3.22,2.5
24.890,1731,1.4,0,64.2,-25.0,13.02,1.26,3.22,2.5
24.930,1640,1.4,0,64.2,-25.0,13.04,1.21,3.22,2.5
24.970,1732,1.4,0,64.2,-25.0,13.02,1.27,3.22,2.5
25.010,1795,1.4,0,64.2,-25.0,13.02,1.34,3.22,2.5
25.050,1771,1.4,0,64.2,-25.0,13.02,1.32,3.22,2.5
25.090,1734,1.3,0,64.2,-25.0,13.02,1.28,3.22,2.5
25.130,1687,1.4,0,64.2,-25.0,13.03,1.22,3.22,2.5
25.170,1633,1.4,0,64.3,-25.0,13.05,1.18,3.23,2.5
25.210,1700,1.4,0,64.3,-25.0,13.02,1.29,3.22,2.5
25.250,1793,1.4,0,64.3,-25.0,13.02,1.31,3.22,2.5
25.290,1719,1.4,0,64.3,-25.0,13.04,1.26,3.22,2.5
25.330,1708,1.4,0,64.3,-25.0,13.05,1.26,3.23,2.5
25.370,1738,1.4,0,64.3,-25.0,13.01,1.28,3.22,2.5
25.410,1714,1.4,0,64.3,-25.0,13.02,1.27,3.22,2.5
25.450,1768,1.4,0,64.3,-25.0,13.03,1.32,3.22,2.5
25.490,1802,1.4,0,64.3,-25.0,13.04,1.36,3.22,2.5
25.530,1727,1.4,0,64.3,-25.0,13.02,1.27,3.22,2.5
25.570,1645,1.4,0,64.3,-25.0,13.02,1.25,3.22,2.5
25.610,1743,1.4,0,64.4,-25.0,13.04,1.33,3.22,2.5
25.650,1799,1.4,0,64.4,-25.0,13.02,1.35,3.22,2.5
25.690,1757,1.4,0,64.4,-25.0,13.02,1.32,3.22,2.5
25.730,1785,1.4,0,64.4,-25.0,13.02,1.33,3.22,2.5
25.770,1732,1.4,0,64.4,-25.0,13.01,1.27,3.21,2.5
25.810,1679,1.4,0,64.4,-25.0,13.03,1.24,3.23,2.5
25.850,1768,1.4,0,64.4,-25.0,13.02,1.30,3.22,2.5
25.890,1810,1.4,0,64.4,-25.0,13.03,1.36,3.22,2.5
25.930,1817,1.4,0,64.4,-25.0,13.04,1.36,3.22,2.5
25.970,1776,1.4,0,64.4,-25.0,13.01,1.34,3.22,2.5
26.010,1735,1.4,0,64.4,-25.0,13.02,1.29,3.22,2.5
26.050,1713,1.4,0,64.5,-25.0,13.04,1.30,3.22,2.5
26.090,1759,1.3,0,64.5,-25.0,13.04,1.32,3.22,2.5
26.130,1810,1.4,0,64.5,-25.0,13.02,1.36,3.21,2.5
26.170,1794,1.4,0,64.5,-25.0,13.01,1.31,3.22,2.5
26.210,1729,1.4,0,64.5,-25.0,13.04,1.30,3.22,2.5
26.250,1750,1.4,0,64.5,-25.0,13.04,1.29,3.22,2.5
26.290,1728,1.4,0,64.5,-25.0,13.02,1.27,3.22,2.5
26.330,1701,1.4,0,64.5,-25.0,13.04,1.25,3.22,2.5
26.370,1740,1.4,0,64.5,-25.0,13.03,1.28,3.22,2.5
26.410,1816,1.4,0,64.5,-25.0,13.04,1.36,3.22,2.5
26.450,1795,1.4,0,64.5,-25.0,13.03,1.36,3.22,2.5
26.490,1781,1.4,0,64.5,-25.0,13.02,1.35,3.21,2.5
26.530,1713,1.4,0,64.5,-25.0,13.04,1.28,3.22,2.5
26.570,1653,1.4,0,64.6,-25.0,13.04,1.20,3.22,2.5
26.610,1663,1.4,0,64.6,-25.0,13.03,1.23,3.22,2.5
26.650,1732,1.4,0,64.6,-25.0,13.02,1.30,3.22,2.5
26.690,1818,1.3,0,64.6,-25.0,13.02,1.39,3.22,2.5
26.730,1796,1.4,0,64.6,-25.0,13.04,1.34,3.21,2.5
26.770,1719,1.4,0,64.6,-25.0,13.02,1.29,3.22,2.5
26.810,1691,1.4,0,64.6,-25.0,13.04,1.25,3.22,2.5
26.850,1726,1.4,0,64.6,-25.0,13.04,1.26,3.22,2.5
26.890,1743,1.4,0,64.6,-25.0,13.04,1.31,3.22,2.5
26.930,1748,1.4,0,64.6,-25.0,13.04,1.32,3.22,2.5
26.970,1814,1.4,0,64.6,-25.0,13.03,1.37,3.22,2.5
27.010,1781,1.4,0,64.6,-25.0,13.02,1.34,3.22,2.5
27.050,1681,1.4,0,64.7,-25.0,13.05,1.23,3.22,2.5
27.090,1627,1.3,0,64.7,-25.0,13.05,1.21,3.23,2.5
27.130,1709,1.4,0,64.7,-25.0,13.02,1.26,3.22,2.5
27.170,1743,1.4,0,64.7,-25.0,13.04,1.31,3.22,2.5
27.210,1762,1.4,0,64.7,-25.0,13.05,1.31,3.22,2.5
27.250,1748,1.4,0,64.7,-25.0,13.02,1.28,3.22,2.5
27.290,1657,1.4,0,64.7,-25.0,13.02,1.18,3.22,2.5
27.330,1609,1.4,0,64.7,-25.0,13.04,1.20,3.23,2.5
27.370,1693,1.4,0,64.7,-25.0,13.03,1.27,3.22,2.5
27.410,1783,1.4,0,64.7,-25.0,13.04,1.32,3.22,2.5
27.450,1738,1.4,0,64.8,-25.0,13.05,1.30,3.22,2.5
27.490,1709,1.4,0,64.8,-25.0,13.01,1.27,3.22,2.5
27.530,1655,1.4,0,64.8,-25.0,13.02,1.23,3.22,2.5
27.570,1644,1.3,0,64.8,-25.0,13.05,1.20,3.23,2.5
27.610,1725,1.4,0,64.8,-25.0,13.03,1.31,3.23,2.5
27.650,1755,1.4,0,64.8,-25.0,13.03,1.31,3.23,2.5
27.690,1708,1.4,0,64.8,-25.0,13.05,1.27,3.23,2.5
27.730,1640,1.4,0,64.8,-25.0,13.02,1.20,3.23,2.5
27.770,1577,1.3,0,64.8,-25.0,13.02,1.14,3.23,2.5
27.810,1648,1.4,0,64.8,-25.0,13.04,1.22,3.23,2.5
27.850,1741,1.4,0,64.8,-25.0,13.03,1.30,3.22,2.5
27.890,1707,1.4,0,64.8,-25.0,13.03,1.28,3.23,2.5
27.930,1697,1.4,0,64.8,-25.0,13.04,1.26,3.23,2.5
27.970,1696,1.4,0,64.9,-25.0,13.02,1.25,3.22,2.5
28.010,1632,1.4,0,64.9,-25.0,13.02,1.18,3.23,2.5
28.050,1640,1.4,0,64.9,-25.0,13.02,1.24,3.23,2.5
28.090,1741,1.4,0,64.9,-25.0,13.04,1.33,3.22,2.5
28.130,1787,1.4,0,64.9,-25.0,13.02,1.32,3.23,2.5
28.170,1737,1.4,0,64.9,-25.0,13.04,1.29,3.22,2.5
28.210,1701,1.4,0,64.9,-25.0,13.02,1.22,3.22,2.5
28.250,1623,1.4,0,64.9,-25.0,13.03,1.19,3.22,2.5
28.290,1602,1.4,0,64.9,-25.0,13.02,1.19,3.23,2.5
28.330,1653,1.4,0,64.9,-25.0,13.03,1.23,3.23,2.5
28.370,1709,1.4,0,64.9,-25.0,13.04,1.25,3.23,2.5
28.410,1686,1.4,0,65.0,-25.0,13.02,1.24,3.23,2.5
28.450,1648,1.4,0,65.0,-25.0,13.05,1.21,3.23,2.5
28.490,1624,1.4,0,65.0,-25.0,13.04,1.18,3.23,2.5
28.530,1585,1.4,0,65.0,-25.0,13.03,1.15,3.23,2.5
28.570,1621,1.4,0,65.0,-25.0,13.04,1.16,3.23,2.5
28.610,1734,1.4,0,65.0,-25.0,13.03,1.29,3.23,2.5
28.650,1592,1.4,0,65.0,-25.0,13.03,1.17,3.23,2.5
28.690,1495,1.4,0,65.0,-25.0,13.01,1.08,3.23,2.5
28.730,1596,1.4,0,65.0,-25.0,13.04,1.12,3.24,2.5
28.770,1656,1.4,0,65.0,-25.0,13.01,1.18,3.24,2.5
28.810,1644,1.4,0,65.0,-25.0,13.02,1.17,3.24,2.5
28.850,1611,1.4,0,65.1,-25.0,13.02,1.18,3.23,2.5
28.890,1638,1.4,0,65.1,-25.0,13.02,1.18,3.23,2.5
28.930,1586,1.4,0,65.1,-25.0,13.05,1.16,3.23,2.5
28.970,1547,1.3,0,65.1,-25.0,13.03,1.10,3.23,2.5
29.010,1589,1.4,0,65.1,-25.0,13.05,1.15,3.24,2.5
29.050,1698,1.4,0,65.1,-25.0,13.04,1.25,3.23,2.5
29.090,1703,1.4,0,65.1,-25.0,13.02,1.26,3.23,2.5
29.130,1598,1.4,0,65.1,-25.0,13.02,1.17,3.23,2.5
29.170,1596,1.4,0,65.1,-25.0,13.02,1.15,3.23,2.5
29.210,1608,1.4,0,65.1,-25.0,13.04,1.18,3.24,2.5
29.250,1613,1.4,0,65.1,-25.0,13.05,1.16,3.23,2.5
