TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
110.650,3365,17.3,87.7,-25.0,12.75,2.58,2.98,2.5
110.690,3597,17.3,87.7,-25.0,12.76,2.86,2.97,2.5
110.730,3851,17.3,87.7,-25.0,12.76,3.12,2.97,2.5
110.770,4069,17.3,87.7,-25.0,12.77,3.38,2.96,2.5
110.810,4377,17.3,87.7,-25.0,12.75,3.70,2.99,2.5
110.850,4752,17.3,87.7,-25.0,12.75,4.09,2.93,2.5
110.890,5215,16.2,87.7,-25.0,12.74,4.58,2.92,2.5
110.930,5516,15.7,87.7,-25.0,12.74,5.04,2.87,2.5
110.970,5739,15.6,87.7,-25.0,12.72,5.20,2.85,2.5
111.010,5818,15.6,87.7,-25.0,12.73,5.20,2.82,2.5
111.050,5820,14.0,87.7,-25.0,12.72,5.23,2.83,2.5
111.090,5583,11.8,87.7,-25.0,12.73,5.15,2.82,2.5
111.130,5254,11.7,87.7,-25.0,12.73,5.01,2.85,2.5
111.170,4809,11.7,87.7,-25.0,12.73,4.58,2.87,2.5
111.210,4344,11.7,87.7,-25.0,12.74,4.05,2.86,2.5
111.250,3945,11.7,87.7,-25.0,12.74,3.51,2.93,2.5
111.290,3444,11.6,87.7,-25.0,12.76,2.84,2.97,2.5
111.330,3087,12.0,87.7,-25.0,12.75,2.42,3.00,2.5
111.370,2921,13.7,87.7,-25.0,12.76,2.23,3.04,2.5
111.410,2699,16.4,87.7,-25.0,12.76,1.87,3.12,2.5
111.450,2616,22.2,87.7,-25.0,12.77,1.86,3.06,2.5
111.490,2652,24.9,87.7,-25.0,12.76,1.90,3.03,2.5
111.530,2720,25.2,87.7,-25.0,12.77,2.01,3.09,2.5
111.570,2842,25.3,87.7,-25.0,12.76,2.10,3.15,2.5
111.610,2983,24.3,87.7,-25.0,12.76,2.24,3.14,2.5
111.650,3111,22.5,87.7,-25.0,12.75,2.37,3.15,2.5
111.690,3229,22.4,87.7,-25.0,12.73,2.51,3.11,2.5
111.730,3297,20.9,87.7,-25.0,12.75,2.61,3.09,2.5
111.770,3237,19.1,87.7,-25.0,12.75,2.57,3.09,2.5
111.810,3124,16.8,87.7,-25.0,12.75,2.46,3.09,2.5
111.850,2819,8.0,87.7,-25.0,12.76,2.18,3.11,2.5
111.890,2465,7.1,87.8,-25.0,12.77,1.64,3.11,2.5
111.930,2058,7.0,87.8,-25.0,12.79,1.12,3.10,2.5
111.970,1742,7.0,87.8,-25.0,12.79,0.97,3.11,2.5
112.010,1632,7.1,87.8,-25.0,12.80,0.98,3.11,2.5
112.050,1705,7.1,87.8,-25.0,12.78,1.08,3.09,2.5
112.090,2006,6.5,87.8,-25.0,12.77,1.27,3.09,2.5
112.130,2099,6.4,87.8,-25.0,12.79,1.31,3.07,2.5
112.170,2129,6.3,87.8,-25.0,12.78,1.40,3.08,2.5
112.210,2294,6.5,87.8,-25.0,12.78,1.55,3.13,2.5
112.250,2396,6.5,87.8,-25.0,12.78,1.67,3.12,2.5
112.290,2549,6.4,87.8,-25.0,12.76,1.77,3.11,2.5
112.330,2571,6.4,87.8,-25.0,12.77,1.79,3.11,2.5
112.370,2635,6.4,87.8,-25.0,12.75,1.87,3.11,2.5
112.410,2743,6.5,87.8,-25.0,12.76,1.96,3.10,2.5
112.450,2726,6.4,87.8,-25.0,12.78,2.01,3.08,2.5
112.490,2693,6.5,87.8,-25.0,12.76,1.96,3.10,2.5
112.530,2667,6.4,87.8,-25.0,12.76,1.92,3.09,2.5
112.570,2631,6.4,87.8,-25.0,12.74,1.89,3.10,2.5
112.610,2566,6.4,87.8,-25.0,12.76,1.81,3.09,2.5
112.650,2574,6.5,87.8,-25.0,12.76,1.80,3.07,2.5
112.690,2536,6.4,87.8,-25.0,12.76,1.76,2.92,2.5
112.730,2513,6.4,87.8,-25.0,12.77,1.78,2.85,2.5
112.770,2524,6.5,87.8,-25.0,12.76,1.76,2.89,2.5
112.810,2461,6.4,87.8,-25.0,12.76,1.71,2.81,2.5
112.850,2450,6.4,87.8,-25.0,12.78,1.69,2.78,2.5
112.890,2421,6.5,87.8,-25.0,12.77,1.65,2.77,2.5
112.930,2387,6.4,87.8,-25.0,12.78,1.62,2.71,2.5
112.970,2367,6.5,87.8,-25.0,12.78,1.62,2.76,2.5
113.010,2333,6.5,87.8,-25.0,12.77,1.54,2.79,2.5
113.050,2295,6.4,87.8,-25.0,12.79,1.53,2.74,2.5
113.090,2298,6.5,87.8,-25.0,12.78,1.52,2.79,2.5
113.130,2285,6.5,87.8,-25.0,12.78,1.53,2.77,2.5
113.170,2227,6.4,87.8,-25.0,12.79,1.46,2.77,2.5
113.210,2196,6.4,87.8,-25.0,12.78,1.41,2.75,2.5
113.250,2155,6.4,87.8,-25.0,12.78,1.39,2.75,2.5
113.290,2158,6.5,87.8,-25.0,12.79,1.40,2.75,2.5
113.330,2161,6.5,87.8,-25.0,12.79,1.37,2.73,2.5
113.370,2143,6.5,87.8,-25.0,12.79,1.38,2.78,2.5
113.410,2165,6.5,87.8,-25.0,12.79,1.43,2.83,2.5
113.450,2209,6.4,87.8,-25.0,12.78,1.44,2.87,2.5
113.490,2242,6.4,87.8,-25.0,12.77,1.48,2.88,2.5
113.530,2221,6.4,87.8,-25.0,12.79,1.47,2.87,2.5
113.570,2257,6.5,87.8,-25.0,12.79,1.54,2.88,2.5
113.610,2322,5.9,87.8,-25.0,12.79,1.54,2.86,2.5
113.650,2358,5.3,87.8,-25.0,12.79,1.62,2.87,2.5
113.690,2418,5.4,87.8,-25.0,12.79,1.66,2.86,2.5
113.730,2417,5.4,87.8,-25.0,12.79,1.69,2.86,2.5
113.770,2493,5.3,87.8,-25.0,12.79,1.75,2.88,2.5
113.810,2509,5.4,87.8,-25.0,12.78,1.72,2.87,2.5
113.850,2505,5.3,87.8,-25.0,12.78,1.73,2.86,2.5
113.890,2495,5.2,87.8,-25.0,12.77,1.77,2.84,2.5
113.930,2472,5.2,87.8,-25.0,12.77,1.72,2.85,2.5
113.970,2485,5.0,87.8,-25.0,12.78,1.69,2.85,2.5
114.010,2451,4.8,87.8,-25.0,12.80,1.66,2.82,2.5
114.050,2442,4.8,87.8,-25.0,12.80,1.66,2.83,2.5
114.090,2469,4.8,87.8,-25.0,12.79,1.68,2.85,2.5
114.130,2475,4.8,87.8,-25.0,12.79,1.72,2.86,2.5
114.170,2503,4.8,87.8,-25.0,12.79,1.73,2.88,2.5
114.210,2475,4.6,87.8,-25.0,12.78,1.70,2.85,2.5
114.250,2508,4.7,87.8,-25.0,12.78,1.74,2.85,2.5
114.290,2488,4.7,87.8,-25.0,12.79,1.70,2.85,2.5
114.330,2439,4.7,87.9,-25.0,12.77,1.69,2.82,2.5
114.370,2491,4.7,87.9,-25.0,12.78,1.74,2.84,2.5
114.410,2443,4.7,87.9,-25.0,12.79,1.67,2.84,2.5
114.450,2442,4.8,87.9,-25.0,12.79,1.68,2.86,2.5
114.490,2481,4.8,87.9,-25.0,12.79,1.68,2.89,2.5
114.530,2469,4.7,87.9,-25.0,12.80,1.73,2.86,2.5
114.570,2525,4.8,87.9,-25.0,12.79,1.83,2.84,2.5
114.610,2453,4.8,87.9,-25.0,12.79,1.71,2.84,2.5
114.650,2588,4.8,87.9,-25.0,12.78,1.80,2.84,2.5
114.690,2526,4.8,87.9,-25.0,12.79,1.72,2.85,2.5
114.730,2539,4.7,87.9,-25.0,12.77,1.75,2.87,2.5
114.770,2537,4.8,87.9,-25.0,12.77,1.74,2.89,2.5
114.810,2460,4.7,87.9,-25.0,12.78,1.73,2.88,2.5
114.850,2564,4.8,87.9,-25.0,12.79,1.82,2.88,2.5
114.890,2483,4.7,87.9,-25.0,12.80,1.68,2.85,2.5
114.930,2489,4.8,87.9,-25.0,12.79,1.71,2.86,2.5
114.970,2439,4.7,87.9,-25.0,12.80,1.66,2.84,2.5
115.010,2436,4.6,87.9,-25.0,12.79,1.68,2.82,2.5
115.050,2406,4.6,87.9,-25.0,12.80,1.65,2.90,2.5
115.090,2381,4.6,87.9,-25.0,12.79,1.59,2.90,2.5
115.130,2370,4.6,87.9,-25.0,12.78,1.57,2.91,2.5
115.170,2368,4.6,87.9,-25.0,12.78,1.59,2.90,2.5
115.210,2305,4.5,87.9,-25.0,12.78,1.56,2.89,2.5
115.250,2317,4.6,87.9,-25.0,12.78,1.57,2.89,2.5
115.290,2317,4.5,87.9,-25.0,12.78,1.54,2.87,2.5
115.330,2288,4.5,87.9,-25.0,12.78,1.54,2.88,2.5
115.370,2216,4.6,87.9,-25.0,12.79,1.48,2.94,2.5
115.410,2232,4.6,87.9,-25.0,12.79,1.49,2.96,2.5
115.450,2255,4.6,87.9,-25.0,12.79,1.47,2.94,2.5
115.490,2251,4.6,87.9,-25.0,12.79,1.50,2.95,2.5
115.530,2282,4.6,87.9,-25.0,12.78,1.54,2.92,2.5
115.570,2255,4.6,87.9,-25.0,12.80,1.51,2.92,2.5
115.610,2282,4.6,87.9,-25.0,12.79,1.49,2.87,2.5
115.650,2310,4.6,87.9,-25.0,12.79,1.55,2.94,2.5
115.690,2258,4.5,87.9,-25.0,12.78,1.51,2.95,2.5
115.730,2310,4.5,87.9,-25.0,12.78,1.56,2.95,2.5
115.770,2309,4.5,87.9,-25.0,12.78,1.50,2.96,2.5
115.810,2321,4.6,87.9,-25.0,12.79,1.56,2.96,2.5
115.850,2346,4.6,87.9,-25.0,12.79,1.59,2.97,2.5
115.890,2307,4.6,87.9,-25.0,12.78,1.54,2.96,2.5
115.930,2321,4.6,87.9,-25.0,12.78,1.55,2.90,2.5
115.970,2354,4.6,87.9,-25.0,12.78,1.57,2.94,2.5
116.010,2315,4.6,87.9,-25.0,12.78,1.57,2.91,2.5
116.050,2300,4.5,87.9,-25.0,12.79,1.55,2.94,2.5
116.090,2310,4.6,87.9,-25.0,12.79,1.56,2.95,2.5
116.130,2294,4.6,87.9,-25.0,12.79,1.52,2.95,2.5
116.170,2298,4.6,87.9,-25.0,12.80,1.56,2.95,2.5
116.210,2300,4.6,87.9,-25.0,12.79,1.54,2.91,2.5
116.250,2276,4.5,87.9,-25.0,12.78,1.51,2.94,2.5
116.290,2223,4.5,87.9,-25.0,12.79,1.47,2.95,2.5
116.330,2212,4.5,88.0,-25.0,12.78,1.50,3.00,2.5
116.370,2211,4.5,88.0,-25.0,12.79,1.44,3.00,2.5
116.410,2237,4.5,88.0,-25.0,12.77,1.48,2.99,2.5
116.450,2198,4.5,88.0,-25.0,12.79,1.43,2.98,2.5
116.490,2216,4.5,88.0,-25.0,12.79,1.47,2.93,2.5
116.530,2216,4.5,87.9,-25.0,12.79,1.41,2.92,2.5
116.570,2179,4.4,87.9,-25.0,12.80,1.40,2.93,2.5
116.610,2177,4.4,88.0,-25.0,12.78,1.41,2.89,2.5
116.650,2158,3.8,88.0,-25.0,12.78,1.39,2.93,2.5
116.690,2163,3.7,88.0,-25.0,12.79,1.39,2.93,2.5
116.730,2156,3.6,88.0,-25.0,12.79,1.39,2.89,2.5
116.770,2176,3.6,88.0,-25.0,12.79,1.44,2.93,2.5
116.810,2184,3.6,88.0,-25.0,12.79,1.39,2.88,2.5
116.850,2174,3.6,88.0,-25.0,12.79,1.40,2.88,2.5
116.890,2169,3.6,88.0,-25.0,12.79,1.42,2.94,2.5
116.930,2132,3.6,88.0,-25.0,12.79,1.38,2.94,2.5
116.970,2119,3.6,88.0,-25.0,12.77,1.35,2.92,2.5
117.010,2117,3.6,88.0,-25.0,12.78,1.39,2.93,2.5
117.050,2143,3.6,88.0,-25.0,12.79,1.39,2.90,2.5
117.090,2161,3.6,88.0,-25.0,12.79,1.40,2.92,2.5
117.130,2177,2.9,88.0,-25.0,12.79,1.43,2.87,2.5
117.170,2120,2.8,88.0,-25.0,12.79,1.39,2.86,2.5
117.210,2112,2.8,88.0,-25.0,12.80,1.36,2.85,2.5
117.250,2124,2.7,88.0,-25.0,12.79,1.36,2.83,2.5
117.290,2154,2.8,88.0,-25.0,12.78,1.42,2.85,2.5
117.330,2126,3.0,88.0,-25.0,12.78,1.38,2.90,2.5
117.370,2113,3.0,88.0,-25.0,12.79,1.33,2.90,2.5
117.410,2100,3.1,88.0,-25.0,12.80,1.37,2.90,2.5
117.450,2085,3.7,88.0,-25.0,12.78,1.33,2.89,2.5
117.490,2063,3.9,88.0,-25.0,12.79,1.30,2.90,2.5
117.530,2136,3.9,88.0,-25.0,12.79,1.37,2.90,2.5
117.570,2135,3.9,88.0,-25.0,12.79,1.37,2.89,2.5
117.610,2083,3.7,88.0,-25.0,12.79,1.31,2.87,2.5
117.650,2156,3.7,88.0,-25.0,12.78,1.39,2.89,2.5
117.690,2141,4.4,88.0,-25.0,12.78,1.41,2.89,2.5
117.730,2126,6.4,88.0,-25.0,12.79,1.36,2.88,2.5
117.770,2109,7.7,88.0,-25.0,12.80,1.32,2.89,2.5
117.810,2107,8.0,88.0,-25.0,12.78,1.38,2.90,2.5
117.850,2134,8.1,88.0,-25.0,12.79,1.37,2.91,2.5
117.890,2126,8.2,88.0,-25.0,12.79,1.36,2.93,2.5
117.930,2167,8.3,88.0,-25.0,12.79,1.40,2.92,2.5
117.970,2196,8.5,88.0,-25.0,12.79,1.46,2.93,2.5
118.010,2241,5.6,88.0,-25.0,12.77,1.50,2.94,2.5
118.050,2302,0.2,88.0,-25.0,12.77,1.54,2.89,2.5
118.090,2330,0.2,88.0,-25.0,12.78,1.63,2.87,2.5
118.130,2237,0.2,88.0,-25.0,12.79,1.50,2.85,2.5
118.170,2101,0.1,88.0,-25.0,12.78,1.33,2.84,2.5
118.210,2047,0.2,88.0,-25.0,12.79,1.27,2.84,2.5
118.250,1884,1.2,88.0,-25.0,12.79,1.13,2.86,2.5
118.290,1742,4.0,88.0,-25.0,12.80,1.00,2.89,2.5
118.330,1692,7.3,88.0,-25.0,12.80,0.97,2.87,2.5
118.370,1602,14.1,88.0,-25.0,12.80,0.85,2.88,2.5
118.410,1540,17.8,88.1,-25.0,12.80,0.91,2.88,2.5
118.450,1923,18.2,88.1,-25.0,12.81,1.13,2.87,2.5
118.490,2319,18.3,88.1,-25.0,12.79,1.55,2.87,2.5
118.530,2688,19.3,88.1,-25.0,12.78,1.87,2.85,2.5
118.570,2876,19.5,88.1,-25.0,12.78,2.07,2.84,2.5
118.610,3022,19.6,88.1,-25.0,12.76,2.30,2.83,2.5
118.650,3234,15.1,88.1,-25.0,12.74,2.50,2.83,2.5
118.690,3496,9.3,88.1,-25.0,12.76,2.74,2.81,2.5
118.730,3640,7.6,88.1,-25.0,12.77,2.87,2.78,2.5
118.770,3729,7.2,88.1,-25.0,12.76,3.02,2.74,2.5
118.810,3774,5.5,88.1,-25.0,12.76,3.11,2.69,2.5
118.850,3741,5.1,88.1,-25.0,12.76,3.15,2.67,2.5
118.890,3675,5.0,88.1,-25.0,12.78,3.04,2.65,2.5
118.930,3601,5.0,88.1,-25.0,12.77,2.92,2.64,2.5
118.970,3501,5.0,88.1,-25.0,12.76,2.85,2.60,2.5
119.010,3403,5.0,88.1,-25.0,12.76,2.80,2.59,2.5
119.050,3434,4.9,88.1,-25.0,12.75,2.75,2.58,2.5
119.090,3236,4.9,88.1,-25.0,12.76,2.60,2.55,2.5
119.130,3318,5.1,88.1,-25.0,12.76,2.65,2.56,2.5
119.170,3191,6.0,88.1,-25.0,12.76,2.47,2.55,2.5
119.210,3108,6.5,88.1,-25.0,12.78,2.46,2.54,2.5
119.250,3097,6.7,88.1,-25.0,12.78,2.31,2.56,2.5
119.290,3071,6.7,88.1,-25.0,12.77,2.32,2.57,2.5
119.330,2950,6.8,88.1,-25.0,12.78,2.24,2.58,2.5
119.370,2781,6.7,88.1,-25.0,12.78,2.06,2.61,2.5
119.410,2781,6.8,88.1,-25.0,12.79,2.02,2.62,2.5
119.450,2707,6.2,88.1,-25.0,12.79,1.96,2.63,2.5
119.490,2644,6.0,88.1,-25.0,12.79,1.89,2.64,2.5
119.530,2571,5.9,88.1,-25.0,12.79,1.85,2.66,2.5
119.570,2537,5.9,88.1,-25.0,12.80,1.79,2.64,2.5
119.610,2524,5.8,88.1,-25.0,12.80,1.76,2.66,2.5
119.650,2464,5.9,88.1,-25.0,12.80,1.71,2.66,2.5
119.690,2464,5.9,88.1,-25.0,12.79,1.73,2.68,2.5
119.730,2463,6.3,88.1,-25.0,12.79,1.69,2.69,2.5
119.770,2467,9.8,88.1,-25.0,12.79,1.69,2.69,2.5
119.810,2468,11.1,88.1,-25.0,12.79,1.69,2.70,2.5
119.850,2452,11.2,88.1,-25.0,12.79,1.67,2.70,2.5
119.890,2477,11.2,88.1,-25.0,12.78,1.73,2.71,2.5
119.930,2547,11.3,88.1,-25.0,12.78,1.79,2.72,2.5
119.970,2528,7.7,88.1,-25.0,12.78,1.75,2.73,2.5
120.010,2595,6.6,88.1,-25.0,12.79,1.81,2.72,2.5
120.050,2650,6.5,88.1,-25.0,12.79,1.88,2.71,2.5
120.090,2664,6.5,88.1,-25.0,12.79,1.90,2.72,2.5
120.130,2728,6.5,88.1,-25.0,12.78,1.97,2.72,2.5
120.170,2721,6.4,88.1,-25.0,12.78,1.97,2.69,2.5
120.210,2725,6.4,88.1,-25.0,12.78,1.98,2.69,2.5
120.250,2688,6.5,88.1,-25.0,12.79,1.93,2.69,2.5
120.290,2701,6.5,88.1,-25.0,12.79,1.94,2.68,2.5
120.330,2710,6.5,88.1,-25.0,12.78,1.91,2.68,2.5
120.370,2641,6.6,88.1,-25.0,12.79,1.88,2.67,2.5
120.410,2693,6.6,88.1,-25.0,12.78,1.95,2.69,2.5
120.450,2660,6.6,88.1,-25.0,12.79,1.93,2.67,2.5
120.490,2650,6.6,88.1,-25.0,12.78,1.93,2.68,2.5
120.530,2583,6.5,88.1,-25.0,12.80,1.84,2.67,2.5
120.570,2565,6.5,88.1,-25.0,12.79,1.81,2.69,2.5
120.610,2559,6.4,88.1,-25.0,12.80,1.79,2.67,2.5
120.650,2518,6.4,88.1,-25.0,12.80,1.72,2.67,2.5
120.690,2529,6.3,88.1,-25.0,12.79,1.75,2.67,2.5
120.730,2509,6.4,88.1,-25.0,12.81,1.76,2.66,2.5
120.770,2538,6.4,88.2,-25.0,12.78,1.80,2.68,2.5
120.810,2539,6.3,88.2,-25.0,12.78,1.78,2.67,2.5
120.850,2527,6.4,88.2,-25.0,12.79,1.75,2.67,2.5
120.890,2560,6.4,88.2,-25.0,12.78,1.77,2.67,2.5
120.930,2497,6.3,88.2,-25.0,12.79,1.69,2.67,2.5
120.970,2585,6.3,88.2,-25.0,12.77,1.87,2.66,2.5
121.010,2583,6.3,88.2,-25.0,12.78,1.83,2.66,2.5
121.050,2552,6.4,88.2,-25.0,12.78,1.80,2.67,2.5
121.090,2532,6.3,88.2,-25.0,12.78,1.77,2.66,2.5
121.130,2530,6.3,88.2,-25.0,12.80,1.78,2.66,2.5
121.170,2552,6.3,88.2,-25.0,12.79,1.78,2.65,2.5
121.210,2484,6.4,88.2,-25.0,12.80,1.76,2.65,2.5
121.250,2572,6.4,88.2,-25.0,12.80,1.85,2.65,2.5
121.290,2534,6.4,88.2,-25.0,12.81,1.75,2.65,2.5
121.330,2535,6.4,88.2,-25.0,12.80,1.76,2.63,2.5
121.370,2511,6.4,88.2,-25.0,12.81,1.72,2.64,2.5
121.410,2475,6.4,88.2,-25.0,12.79,1.68,2.65,2.5
121.450,2456,6.3,88.2,-25.0,12.80,1.71,2.65,2.5
121.490,2470,6.4,88.2,-25.0,12.80,1.73,2.65,2.5
121.530,2475,6.4,88.2,-25.0,12.79,1.71,2.65,2.5
121.570,2488,6.4,88.2,-25.0,12.79,1.69,2.64,2.5
121.610,2467,6.4,88.2,-25.0,12.79,1.69,2.63,2.5
121.650,2466,6.3,88.2,-25.0,12.79,1.71,2.64,2.5
121.690,2436,6.3,88.2,-25.0,12.78,1.69,2.64,2.5
121.730,2442,6.3,88.2,-25.0,12.79,1.71,2.64,2.5
121.770,2460,6.3,88.2,-25.0,12.81,1.69,2.64,2.5
121.810,2418,6.3,88.2,-25.0,12.79,1.64,2.64,2.5
121.850,2519,6.4,88.2,-25.0,12.81,1.76,2.64,2.5
121.890,2428,6.4,88.2,-25.0,12.81,1.70,2.64,2.5
121.930,2495,6.4,88.2,-25.0,12.81,1.78,2.63,2.5
121.970,2486,6.4,88.2,-25.0,12.79,1.75,2.64,2.5
122.010,2471,6.4,88.2,-25.0,12.81,1.70,2.62,2.5
122.050,2519,6.4,88.2,-25.0,12.81,1.74,2.63,2.5
122.090,2507,6.3,88.2,-25.0,12.79,1.74,2.62,2.5
122.130,2500,6.4,88.2,-25.0,12.81,1.75,2.62,2.5
122.170,2508,6.4,88.2,-25.0,12.79,1.77,2.63,2.5
122.210,2492,6.4,88.2,-25.0,12.79,1.72,2.62,2.5
122.250,2487,6.4,88.2,-25.0,12.80,1.67,2.62,2.5
122.290,2451,6.4,88.2,-25.0,12.81,1.67,2.61,2.5
122.330,2447,6.3,88.2,-25.0,12.79,1.70,2.62,2.5
122.370,2456,6.4,88.2,-25.0,12.79,1.70,2.61,2.5
122.410,2433,6.4,88.2,-25.0,12.79,1.66,2.61,2.5
122.450,2440,6.4,88.2,-25.0,12.79,1.64,2.61,2.5
122.490,2432,6.3,88.2,-25.0,12.80,1.65,2.61,2.5
122.530,2393,6.1,88.2,-25.0,12.81,1.66,2.62,2.5
122.570,2396,6.0,88.2,-25.0,12.81,1.64,2.61,2.5
122.610,2376,5.8,88.3,-25.0,12.81,1.63,2.61,2.5
122.650,2386,5.7,88.2,-25.0,12.81,1.61,2.61,2.5
122.690,2419,5.6,88.3,-25.0,12.79,1.67,2.61,2.5
122.730,2423,5.6,88.3,-25.0,12.79,1.69,2.61,2.5
122.770,2424,5.6,88.3,-25.0,12.79,1.69,2.59,2.5
122.810,2448,5.6,88.3,-25.0,12.79,1.69,2.60,2.5
122.850,2455,5.7,88.3,-25.0,12.79,1.68,2.60,2.5
122.890,2420,5.6,88.3,-25.0,12.79,1.69,2.59,2.5
122.930,2511,5.6,88.3,-25.0,12.80,1.78,2.59,2.5
122.970,2433,5.7,88.3,-25.0,12.81,1.64,2.59,2.5
123.010,2518,5.7,88.3,-25.0,12.79,1.77,2.59,2.5
123.050,2514,5.6,88.3,-25.0,12.80,1.76,2.59,2.5
123.090,2473,5.2,88.3,-25.0,12.82,1.70,2.59,2.5
123.130,2493,5.0,88.3,-25.0,12.81,1.75,2.58,2.5
123.170,2444,5.0,88.3,-25.0,12.82,1.70,2.58,2.5
123.210,2439,4.9,88.3,-25.0,12.81,1.66,2.59,2.5
123.250,2398,4.9,88.3,-25.0,12.81,1.60,2.57,2.5
123.290,2372,4.8,88.3,-25.0,12.81,1.59,2.59,2.5
123.330,2347,4.8,88.3,-25.0,12.79,1.58,2.58,2.5
123.370,2320,4.8,88.3,-25.0,12.79,1.56,2.57,2.5
123.410,2328,4.8,88.3,-25.0,12.80,1.54,2.58,2.5
123.450,2287,4.9,88.3,-25.0,12.81,1.54,2.57,2.5
123.490,2250,4.8,88.3,-25.0,12.81,1.52,2.58,2.5
123.530,2256,4.7,88.3,-25.0,12.81,1.51,2.58,2.5
123.570,2209,4.7,88.3,-25.0,12.81,1.44,2.58,2.5
123.610,2197,4.8,88.3,-25.0,12.79,1.46,2.58,2.5
123.650,2137,4.8,88.3,-25.0,12.81,1.41,2.58,2.5
123.690,2148,4.8,88.3,-25.0,12.81,1.39,2.58,2.5
123.730,2136,4.8,88.3,-25.0,12.81,1.40,2.59,2.5
123.770,2118,4.8,88.3,-25.0,12.80,1.38,2.59,2.5
123.810,2147,4.8,88.3,-25.0,12.81,1.42,2.59,2.5
123.850,2173,4.8,88.3,-25.0,12.80,1.40,2.59,2.5
123.890,2153,4.8,88.3,-25.0,12.79,1.42,2.60,2.5
123.930,2151,4.8,88.3,-25.0,12.80,1.39,2.60,2.5
123.970,2137,4.8,88.3,-25.0,12.79,1.37,2.59,2.5
124.010,2188,4.9,88.3,-25.0,12.81,1.45,2.59,2.5
124.050,2255,4.8,88.3,-25.0,12.81,1.50,2.59,2.5
124.090,2274,4.8,88.3,-25.0,12.79,1.52,2.60,2.5
124.130,2281,4.8,88.3,-25.0,12.79,1.49,2.58,2.5
124.170,2289,4.8,88.3,-25.0,12.79,1.52,2.58,2.5
124.210,2278,4.8,88.3,-25.0,12.80,1.55,2.59,2.5
124.250,2293,4.8,88.3,-25.0,12.81,1.53,2.58,2.5
124.290,2253,4.8,88.3,-25.0,12.79,1.48,2.60,2.5
124.330,2236,4.8,88.3,-25.0,12.79,1.50,2.58,2.5
124.370,2232,4.8,88.3,-25.0,12.80,1.49,2.58,2.5
124.410,2203,4.8,88.3,-25.0,12.80,1.43,2.58,2.5
124.450,2173,4.8,88.3,-25.0,12.79,1.42,2.58,2.5
124.490,2166,4.8,88.4,-25.0,12.80,1.44,2.59,2.5
124.530,2159,4.8,88.4,-25.0,12.79,1.41,2.59,2.5
124.570,2120,4.8,88.4,-25.0,12.80,1.39,2.58,2.5
124.610,2086,4.8,88.4,-25.0,12.81,1.35,2.59,2.5
124.650,2116,4.9,88.4,-25.0,12.80,1.42,2.59,2.5
124.690,2160,4.8,88.4,-25.0,12.80,1.41,2.60,2.5
124.730,2100,4.8,88.4,-25.0,12.81,1.34,2.59,2.5
124.770,2130,4.7,88.4,-25.0,12.81,1.46,2.58,2.5
124.810,2184,4.8,88.4,-25.0,12.81,1.44,2.59,2.5
124.850,2164,4.8,88.4,-25.0,12.81,1.41,2.58,2.5
124.890,2216,4.8,88.4,-25.0,12.81,1.48,2.58,2.5
124.930,2219,4.8,88.4,-25.0,12.81,1.48,2.58,2.5
124.970,2234,4.8,88.4,-25.0,12.81,1.46,2.58,2.5
125.010,2287,4.8,88.4,-25.0,12.79,1.50,2.57,2.5
125.050,2201,4.7,88.4,-25.0,12.81,1.45,2.59,2.5
125.090,2265,4.8,88.4,-25.0,12.80,1.55,2.56,2.5
125.130,2241,4.8,88.4,-25.0,12.81,1.44,2.56,2.5
125.170,2198,4.8,88.4,-25.0,12.81,1.43,2.56,2.5
125.210,2237,4.8,88.4,-25.0,12.81,1.50,2.58,2.5
125.250,2237,4.8,88.4,-25.0,12.80,1.47,2.56,2.5
125.290,2219,4.8,88.4,-25.0,12.81,1.45,2.56,2.5
125.330,2297,4.8,88.4,-25.0,12.81,1.54,2.56,2.5
125.370,2330,4.8,88.4,-25.0,12.81,1.61,2.56,2.5
125.410,2355,4.8,88.4,-25.0,12.82,1.64,2.55,2.5
125.450,2336,4.8,88.4,-25.0,12.82,1.56,2.55,2.5
125.490,2420,4.8,88.4,-25.0,12.82,1.67,2.54,2.5
125.530,2397,4.8,88.4,-25.0,12.82,1.66,2.56,2.5
125.570,2414,4.9,88.4,-25.0,12.81,1.72,2.55,2.5
125.610,2388,4.8,88.4,-25.0,12.82,1.66,2.56,2.5
125.650,2377,4.8,88.4,-25.0,12.82,1.61,2.54,2.5
125.690,2442,4.8,88.4,-25.0,12.80,1.68,2.54,2.5
125.730,2417,4.8,88.4,-25.0,12.81,1.64,2.54,2.5
125.770,2473,4.8,88.4,-25.0,12.80,1.73,2.53,2.5
125.810,2474,4.8,88.4,-25.0,12.80,1.71,2.53,2.5
125.850,2430,4.8,88.4,-25.0,12.79,1.64,2.53,2.5
125.890,2481,4.8,88.4,-25.0,12.79,1.73,2.53,2.5
125.930,2458,4.8,88.4,-25.0,12.80,1.70,2.51,2.5
125.970,2438,4.8,88.4,-25.0,12.81,1.67,2.52,2.5
126.010,2438,4.8,88.4,-25.0,12.81,1.69,2.52,2.5
126.050,2396,4.8,88.4,-25.0,12.79,1.61,2.52,2.5
