TIME,RPM,TPS,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_referência
12.540,6445,26.4,39.61,0,77.9,12.55,5.16,2.96,2.7,OFF,24.5
12.580,6528,26.3,39.88,0,77.9,12.55,5.21,2.95,2.7,OFF,24.9
12.620,6531,26.4,40.15,0,77.9,12.55,5.21,2.94,2.7,OFF,24.7
12.660,6528,26.4,40.41,0,77.9,12.54,5.19,2.94,2.7,OFF,24.1
12.700,6511,26.3,40.67,0,78.0,12.54,5.20,2.94,2.7,OFF,22.9
12.740,6494,26.4,40.91,0,78.0,12.54,5.22,2.94,2.7,OFF,22.5
12.780,6447,26.5,41.14,0,77.9,12.55,5.18,2.95,2.7,OFF,20.6
12.820,6419,26.4,41.36,0,78.0,12.54,5.15,2.94,2.7,OFF,20.5
12.860,6411,26.4,41.59,0,77.9,12.54,5.16,2.95,2.7,OFF,20.5
12.900,6435,26.4,41.82,0,78.0,12.54,5.15,2.95,2.7,OFF,20.4
12.940,6463,26.4,42.01,0,78.0,12.54,5.16,2.94,2.7,OFF,17.8
12.980,6463,26.4,42.21,0,78.0,12.54,5.21,2.95,2.7,OFF,17.4
13.020,6438,26.5,42.40,0,78.0,12.54,5.20,2.95,2.7,OFF,17.3
13.060,6478,26.4,42.57,0,78.0,12.54,5.21,2.95,2.7,OFF,15.2
13.100,6484,26.4,42.74,0,78.0,12.54,5.20,2.95,2.7,OFF,15.7
13.140,6470,26.4,42.90,0,78.0,12.54,5.17,2.94,2.7,OFF,14.2
13.180,6440,26.4,43.05,0,78.0,12.54,5.18,2.94,2.7,OFF,13.9
13.220,6442,26.4,43.21,0,78.0,12.53,5.21,2.94,2.7,OFF,13.7
13.260,6413,26.4,43.41,0,78.0,12.53,5.22,2.95,2.7,OFF,17.4
13.300,6332,26.4,43.62,0,78.0,12.54,5.17,2.95,2.7,OFF,18.8
13.340,6260,26.3,43.84,0,78.0,12.54,5.15,2.96,2.7,OFF,19.4
13.380,6201,26.5,44.08,0,78.0,12.54,5.14,2.96,2.7,OFF,21.1
13.420,6120,26.5,44.34,0,78.0,12.54,5.13,2.96,2.7,OFF,23.0
13.460,6070,26.4,44.58,0,78.0,12.54,5.12,2.97,2.7,OFF,21.4
13.500,6021,26.4,44.83,0,78.0,12.54,5.10,2.97,2.7,OFF,22.5
13.540,6003,26.3,45.10,0,78.0,12.54,5.08,2.97,2.7,OFF,24.1
13.580,5974,26.4,45.37,0,78.0,12.55,5.09,2.98,2.7,OFF,24.0
13.620,5967,26.5,45.61,0,78.0,12.53,5.06,2.97,2.7,OFF,21.9
13.660,5988,26.4,45.83,0,78.0,12.53,5.08,2.97,2.7,OFF,20.1
13.700,5981,26.6,46.05,0,78.0,12.54,5.08,2.98,2.7,OFF,19.9
13.740,5999,29.1,46.26,0,78.0,12.54,5.08,2.98,2.7,OFF,19.6
13.780,6049,32.1,46.47,0,78.0,12.54,5.08,3.00,2.7,OFF,18.7
13.820,6186,35.8,46.67,0,78.0,12.54,5.12,3.03,2.7,OFF,18.6
13.860,6428,38.9,46.87,0,78.0,12.52,5.17,3.05,2.7,OFF,17.7
13.900,6786,40.1,47.13,0,78.0,12.51,5.23,3.07,2.7,OFF,22.0
13.940,7245,40.5,47.45,0,78.0,12.50,5.34,3.05,2.7,OFF,27.7
13.980,7589,40.9,47.80,0,78.0,12.49,5.40,3.04,2.7,OFF,31.1
14.020,7880,41.1,48.17,0,78.0,12.47,5.44,3.02,2.7,OFF,33.3
14.060,8184,41.3,48.56,0,78.0,12.46,5.50,2.99,2.7,OFF,34.7
14.100,8421,41.4,48.97,0,78.0,12.46,5.55,2.96,2.7,OFF,36.3
14.140,8529,41.3,49.39,0,78.0,12.46,5.58,2.94,2.7,OFF,37.5
14.180,8576,41.5,49.81,0,78.0,12.46,5.57,2.93,2.7,OFF,38.3
14.220,8623,41.4,50.24,0,78.0,12.46,5.57,2.93,2.7,OFF,38.6
14.260,8671,41.5,50.68,0,78.0,12.47,5.59,2.93,2.7,OFF,38.9
14.300,8684,41.7,51.11,0,78.0,12.46,5.59,2.92,2.7,OFF,39.0
14.340,8687,41.8,51.55,0,78.0,12.45,5.59,2.92,2.7,OFF,39.2
14.380,8706,41.7,51.98,0,78.0,12.46,5.58,2.93,2.7,OFF,39.2
14.420,8730,41.7,52.42,0,78.0,12.45,5.59,2.92,2.7,OFF,39.3
14.460,8770,41.9,52.86,0,78.0,12.45,5.60,2.92,2.7,OFF,39.4
14.500,8780,41.8,53.30,0,78.1,12.45,5.56,2.91,2.7,OFF,39.5
14.540,8790,41.9,53.74,0,78.1,12.46,5.60,2.92,2.7,OFF,39.6
14.580,8767,42.0,54.18,0,78.0,12.46,5.60,2.93,2.7,OFF,39.7
14.620,8722,41.9,54.62,0,78.0,12.46,5.61,2.93,2.7,OFF,39.6
14.660,8676,41.8,55.06,0,78.0,12.45,5.57,2.92,2.7,OFF,39.5
14.700,8665,41.8,55.49,0,78.0,12.46,5.58,2.93,2.7,OFF,39.3
14.740,8679,41.9,55.93,0,78.0,12.46,5.57,2.92,2.7,OFF,39.2
14.780,8703,42.0,56.37,0,78.0,12.47,5.59,2.93,2.7,OFF,39.2
14.820,8729,41.9,56.80,0,78.0,12.46,5.58,2.93,2.7,OFF,39.3
14.860,8731,42.0,57.24,0,78.0,12.47,5.57,2.93,2.7,OFF,39.4
14.900,8704,41.9,57.68,0,78.0,12.46,5.56,2.93,2.7,OFF,39.4
14.940,8660,41.9,58.11,0,78.0,12.48,5.57,2.93,2.7,OFF,39.4
14.980,8689,41.9,58.55,0,78.0,12.46,5.56,2.92,2.7,OFF,39.2
15.020,8698,42.1,58.99,0,78.0,12.46,5.56,2.92,2.7,OFF,39.2
15.060,8708,42.4,59.42,0,78.1,12.46,5.57,2.93,2.7,OFF,39.3
15.100,8723,42.4,59.86,0,78.1,12.47,5.58,2.93,2.7,OFF,39.3
15.140,8741,42.7,60.30,0,78.0,12.47,5.58,2.93,2.7,OFF,39.4
15.180,8729,42.7,60.74,0,78.0,12.46,5.56,2.93,2.7,OFF,39.5
15.220,8684,42.8,61.17,0,78.0,12.46,5.53,2.94,2.7,OFF,39.5
15.260,8675,43.0,61.61,0,78.0,12.47,5.52,2.94,2.7,OFF,39.4
15.300,8687,42.9,62.05,0,78.0,12.47,5.53,2.94,2.7,OFF,39.3
15.340,8703,43.2,62.49,0,78.0,12.48,5.56,2.95,2.7,OFF,39.3
15.380,8707,43.1,62.92,0,78.0,12.47,5.56,2.95,2.7,OFF,39.3
15.420,8732,43.1,63.36,0,78.0,12.45,5.58,2.94,2.7,OFF,39.3
15.460,8722,43.3,63.80,0,78.0,12.46,5.55,2.95,2.7,OFF,39.4
15.500,8719,43.2,64.23,0,78.0,12.48,5.58,2.94,2.7,OFF,39.4
15.540,8742,43.3,64.67,0,78.0,12.47,5.58,2.94,2.7,OFF,39.4
15.580,8737,43.2,65.11,0,78.0,12.46,5.58,2.94,2.7,OFF,39.4
15.620,8746,43.3,65.55,0,78.0,12.45,5.57,2.94,2.7,OFF,39.5
15.660,8791,43.2,65.99,0,78.0,12.46,5.57,2.94,2.7,OFF,39.5
15.700,8809,43.3,66.43,0,78.0,12.46,5.56,2.93,2.7,OFF,39.6
15.740,8822,43.4,66.87,0,78.0,12.46,5.57,2.94,2.7,OFF,39.8
15.780,8803,43.4,67.31,0,78.0,12.46,5.59,2.92,2.7,OFF,39.9
15.820,8818,43.2,67.76,0,78.0,12.46,5.56,2.93,2.7,OFF,39.9
15.860,8797,43.2,68.20,0,78.0,12.46,5.56,2.93,2.7,OFF,39.8
15.900,8743,43.5,68.64,0,78.0,12.46,5.55,2.94,2.7,OFF,39.7
15.940,8722,43.5,69.08,0,78.0,12.46,5.57,2.94,2.7,OFF,39.6
15.980,8715,43.4,69.52,0,78.0,12.45,5.52,2.95,2.7,OFF,39.5
16.020,8677,43.4,69.96,0,78.0,12.48,5.55,2.95,2.7,OFF,39.4
16.060,8649,43.4,70.39,0,78.0,12.48,5.55,2.95,2.7,OFF,39.3
16.100,8644,43.5,70.83,0,78.0,12.48,5.54,2.95,2.7,OFF,39.2
16.140,8661,43.4,71.26,0,78.0,12.47,5.53,2.95,2.7,OFF,39.1
16.180,8690,43.4,71.70,0,78.0,12.46,5.54,2.95,2.7,OFF,39.1
16.220,8668,43.4,72.13,0,78.0,12.46,5.54,2.94,2.7,OFF,39.2
16.260,8685,43.4,72.57,0,78.0,12.46,5.56,2.96,2.7,OFF,39.2
16.300,8718,43.5,73.00,0,78.0,12.47,5.54,2.94,2.7,OFF,39.2
16.340,8730,43.7,73.44,0,78.0,12.48,5.57,2.96,2.7,OFF,39.3
16.380,8718,43.6,73.88,0,78.0,12.47,5.55,2.96,2.7,OFF,39.4
16.420,8716,43.5,74.30,0,77.9,12.46,5.54,2.95,2.7,OFF,39.1
16.460,8736,43.4,74.71,0,77.9,12.45,5.53,2.94,2.7,OFF,37.1
16.500,8734,43.5,75.12,0,78.0,12.45,5.57,2.95,2.7,OFF,37.0
16.540,8677,43.6,75.55,0,78.0,12.46,5.54,2.96,2.7,OFF,37.3
16.580,8705,43.5,75.99,0,78.0,12.48,5.52,2.95,2.7,OFF,39.2
16.620,8732,43.4,76.42,0,78.0,12.47,5.52,2.94,2.7,OFF,39.3
16.660,8714,43.4,76.86,0,78.0,12.47,5.55,2.95,2.7,OFF,39.4
16.700,8704,43.5,77.30,0,78.0,12.46,5.54,2.94,2.7,OFF,39.4
16.740,8750,43.6,77.74,0,78.0,12.46,5.53,2.96,2.7,OFF,39.4
16.780,8739,43.5,78.17,0,77.9,12.45,5.55,2.94,2.7,OFF,39.4
16.820,8735,43.5,78.61,0,77.9,12.47,5.49,2.95,2.7,OFF,39.5
16.860,8770,43.5,79.05,0,77.9,12.48,5.50,2.95,2.7,OFF,39.5
16.900,8762,43.5,79.49,0,78.0,12.46,5.48,2.94,2.7,OFF,39.5
16.940,8756,43.4,79.93,0,77.9,12.45,5.45,2.95,2.7,OFF,39.6
16.980,8773,43.5,80.37,0,78.0,12.45,5.50,2.94,2.7,OFF,39.6
17.020,8764,43.3,80.81,0,78.0,12.47,5.56,2.95,2.7,OFF,39.6
17.060,8700,43.2,81.25,0,78.0,12.47,5.52,2.95,2.7,OFF,39.6
17.100,8680,43.1,81.69,0,77.9,12.46,5.51,2.94,2.7,OFF,39.4
17.140,8648,43.0,82.12,0,77.9,12.47,5.46,2.94,2.7,OFF,39.2
17.180,8656,42.7,82.56,0,78.0,12.46,5.47,2.94,2.7,OFF,39.2
17.220,8616,42.8,82.99,0,78.0,12.46,5.50,2.94,2.7,OFF,39.1
17.260,8624,42.7,83.43,0,78.0,12.45,5.53,2.94,2.7,OFF,39.0
17.300,8628,42.8,83.86,0,78.0,12.44,5.51,2.95,2.7,OFF,39.0
17.340,8634,42.7,84.29,0,77.9,12.44,5.51,2.94,2.7,OFF,38.9
17.380,8626,42.8,84.73,0,77.9,12.45,5.51,2.94,2.7,OFF,39.0
17.420,8586,42.7,85.16,0,77.9,12.46,5.50,2.94,2.7,OFF,39.0
17.460,8592,42.7,85.59,0,78.0,12.45,5.50,2.94,2.7,OFF,38.9
17.500,8598,42.7,86.02,0,78.0,12.44,5.51,2.96,2.7,OFF,38.7
17.540,8621,42.7,86.43,0,77.9,12.45,5.52,2.95,2.7,OFF,36.7
17.580,8648,42.6,86.83,0,77.9,12.46,5.52,2.94,2.7,OFF,36.4
17.620,8612,42.1,87.21,0,77.9,12.46,5.50,2.94,2.7,OFF,34.4
17.660,8594,41.4,87.60,0,77.9,12.46,5.51,2.94,2.7,OFF,34.5
17.700,8554,41.2,88.00,0,77.9,12.47,5.49,2.93,2.7,OFF,36.2
17.740,8515,41.1,88.39,0,77.9,12.45,5.49,2.93,2.7,OFF,34.4
17.780,8454,40.9,88.79,0,78.0,12.46,5.46,2.92,2.7,OFF,36.1
17.820,8395,40.9,89.19,0,77.9,12.46,5.48,2.93,2.7,OFF,36.1
17.860,8318,40.8,89.59,0,77.9,12.47,5.46,2.93,2.7,OFF,36.1
17.900,8265,40.7,89.99,0,77.9,12.46,5.46,2.93,2.7,OFF,36.0
17.940,8217,40.7,90.40,0,77.9,12.46,5.45,2.93,2.7,OFF,36.1
17.980,8185,40.6,90.82,0,77.9,12.46,5.45,2.94,2.7,OFF,37.9
18.020,8217,40.5,91.24,0,77.9,12.47,5.44,2.94,2.7,OFF,37.8
18.060,8255,40.5,91.65,0,77.9,12.47,5.44,2.94,2.7,OFF,37.3
18.100,8246,40.1,92.07,0,77.9,12.45,5.46,2.92,2.7,OFF,37.3
18.140,8229,37.2,92.47,0,77.9,12.44,5.46,2.92,2.7,OFF,36.9
18.180,8126,35.9,92.85,0,77.9,12.45,5.45,2.90,2.7,OFF,34.9
18.220,8009,35.6,93.23,0,77.9,12.45,5.43,2.89,2.7,OFF,34.3
18.260,7809,35.4,93.56,0,77.9,12.46,5.41,2.90,2.7,OFF,30.3
18.300,7568,35.4,93.89,0,77.9,12.46,5.38,2.92,2.7,OFF,29.8
18.340,7386,35.3,94.18,0,77.9,12.47,5.32,2.94,2.7,OFF,26.3
18.380,7314,35.3,94.46,0,77.9,12.47,5.31,2.96,2.7,OFF,25.5
18.420,7286,35.2,94.71,0,77.9,12.48,5.32,2.97,2.7,OFF,22.9
18.460,7275,35.1,94.95,0,77.9,12.46,5.29,2.97,2.7,OFF,22.1
18.500,7248,35.1,95.19,0,77.9,12.45,5.30,2.97,2.7,OFF,21.9
18.540,7295,35.0,95.46,0,77.9,12.46,5.30,2.97,2.7,OFF,23.8
18.580,7294,34.9,95.75,0,77.9,12.46,5.30,2.98,2.7,OFF,25.9
18.620,7298,35.0,96.06,0,77.9,12.46,5.32,2.97,2.7,OFF,27.9
18.660,7297,34.9,96.39,0,77.9,12.45,5.28,2.97,2.7,OFF,28.4
18.700,7280,34.8,96.73,0,77.9,12.46,5.29,2.96,2.7,OFF,30.8
18.740,7302,34.7,97.08,0,77.9,12.46,5.31,2.97,2.7,OFF,30.9
18.780,7282,34.6,97.40,0,77.9,12.45,5.30,2.97,2.7,OFF,30.6
18.820,7272,32.4,97.74,0,77.9,12.46,5.32,2.97,2.7,OFF,30.0
18.860,7210,31.6,98.07,0,77.9,12.48,5.30,2.96,2.7,OFF,30.1
18.900,7128,31.4,98.41,0,77.9,12.47,5.26,2.95,2.7,OFF,30.1
18.940,7026,31.1,98.74,0,77.9,12.48,5.22,2.94,2.7,OFF,30.1
18.980,6914,27.9,99.08,0,77.9,12.48,5.22,2.94,2.7,OFF,30.1
19.020,6731,22.5,99.41,0,77.9,12.49,5.19,2.92,2.7,OFF,30.1
19.060,6355,21.8,99.75,0,77.9,12.50,5.14,2.89,2.7,OFF,30.1
19.100,5874,21.6,100.08,0,77.9,12.51,5.02,2.89,2.7,OFF,30.1
19.140,5514,21.6,100.41,0,77.9,12.51,4.87,2.91,2.7,OFF,30.0
19.180,5146,21.6,100.73,0,77.9,12.52,4.59,2.91,2.7,OFF,28.9
19.220,4893,21.5,101.01,0,77.9,12.52,4.28,2.93,2.7,OFF,26.5
19.260,4689,21.5,101.29,0,77.9,12.52,4.07,2.94,2.7,OFF,24.9
19.300,4509,21.4,101.56,0,77.9,12.53,3.89,2.96,2.7,OFF,24.7
19.340,4351,21.5,101.80,0,77.9,12.55,3.74,2.98,2.7,OFF,21.9
19.380,4211,21.5,102.01,0,77.9,12.53,3.54,3.02,2.7,OFF,20.0
19.420,4022,21.5,102.21,0,77.9,12.55,3.30,3.04,2.7,OFF,18.2
19.460,3885,21.4,102.41,0,77.9,12.55,3.16,3.06,2.7,OFF,18.1
19.500,3666,21.4,102.61,0,77.9,12.55,2.95,3.07,2.7,OFF,17.7
19.540,3499,21.4,102.81,0,77.9,12.56,2.74,3.10,2.7,OFF,18.1
19.580,3360,21.5,103.01,0,77.9,12.56,2.61,3.12,2.7,OFF,17.7
19.620,3220,21.4,103.20,0,77.9,12.57,2.42,3.11,2.7,OFF,17.8
19.660,3056,21.4,103.40,0,77.9,12.54,2.30,3.13,2.7,OFF,17.8
19.700,2940,21.5,103.59,0,77.9,12.52,2.18,3.15,2.7,OFF,17.6
19.740,2798,21.2,103.78,0,77.9,12.56,1.97,3.16,2.7,OFF,16.9
19.780,2553,21.3,103.96,0,77.9,12.58,1.74,3.20,2.7,OFF,16.2
19.820,2442,21.2,104.14,0,77.9,12.57,1.56,3.21,2.7,OFF,16.2
19.860,2310,21.3,104.31,0,77.9,12.60,1.47,3.22,2.7,OFF,15.9
19.900,2321,21.3,104.50,0,77.9,12.59,1.49,3.23,2.7,OFF,16.0
19.940,2392,21.4,104.78,1,77.9,12.61,1.55,3.24,2.7,OFF,22.5
19.980,2405,21.5,105.14,1,77.9,12.61,1.56,3.23,2.7,OFF,31.6
20.020,2324,21.3,105.56,2,77.9,12.60,1.48,3.23,2.7,OFF,36.5
20.060,2362,21.3,105.98,2,77.9,12.59,1.52,3.23,2.7,OFF,37.6
20.100,2345,21.4,106.36,2,77.9,12.60,1.53,3.23,2.7,OFF,34.9
20.140,2322,21.3,106.78,2,77.9,12.59,1.51,3.23,2.7,OFF,36.8
20.180,2341,21.3,107.23,2,77.9,12.61,1.55,3.24,2.7,OFF,39.8
20.220,2433,21.3,107.71,2,77.9,12.60,1.58,3.22,2.7,OFF,42.9
20.260,2422,21.4,108.16,2,77.9,12.59,1.56,3.23,2.7,OFF,41.1
20.300,2402,21.3,108.60,2,77.9,12.57,1.57,3.23,2.7,OFF,40.4
20.340,2402,21.3,109.02,2,77.9,12.58,1.57,3.23,2.7,OFF,37.9
20.380,2341,21.4,109.46,2,77.9,12.61,1.50,3.23,2.7,OFF,39.7
20.420,2372,21.3,109.89,2,77.9,12.59,1.54,3.22,2.7,OFF,38.0
20.460,2399,21.4,110.31,2,77.9,12.62,1.58,3.23,2.7,OFF,37.8
20.500,2362,21.4,110.75,2,77.9,12.61,1.56,3.23,2.7,OFF,38.1
20.540,2487,21.3,111.21,2,77.9,12.61,1.63,3.23,2.7,OFF,41.1
20.580,2418,21.2,111.66,2,77.9,12.62,1.54,3.23,2.7,OFF,41.0
20.620,2402,21.5,112.12,2,77.9,12.63,1.54,3.23,2.7,OFF,40.9
20.660,2485,21.4,112.54,2,77.9,12.62,1.64,3.22,2.7,OFF,38.5
20.700,2446,21.3,112.96,2,77.9,12.62,1.64,3.24,2.7,OFF,38.0
20.740,2421,21.5,113.36,2,77.9,12.62,1.60,3.23,2.7,OFF,36.1
20.780,2398,21.5,113.77,2,77.9,12.63,1.55,3.23,2.7,OFF,36.0
20.820,2408,21.4,114.23,2,77.9,12.63,1.55,3.23,2.7,OFF,40.6
20.860,2395,21.5,114.71,2,77.9,12.63,1.58,3.24,2.7,OFF,43.3
20.900,2379,21.4,115.20,3,77.9,12.62,1.58,3.24,2.7,OFF,43.4
20.940,2463,21.5,115.68,2,77.9,12.62,1.63,3.23,2.7,OFF,43.6
20.980,2447,21.4,116.15,2,77.9,12.63,1.59,3.23,2.7,OFF,43.4
21.020,2427,21.5,116.61,2,77.9,12.62,1.58,3.23,2.7,OFF,41.1
21.060,2447,21.5,117.07,2,77.9,12.62,1.62,3.23,2.7,OFF,41.4
21.100,2480,21.3,117.56,2,77.9,12.62,1.66,3.23,2.7,OFF,44.0
21.140,2455,21.6,118.04,2,77.9,12.64,1.64,3.23,2.7,OFF,44.1
21.180,2476,21.5,118.51,2,77.9,12.64,1.62,3.23,2.7,OFF,41.9
21.220,2547,21.4,118.97,2,77.9,12.65,1.67,3.22,2.7,OFF,42.2
21.260,2456,21.4,119.44,2,77.9,12.66,1.63,3.22,2.7,OFF,42.1
21.300,2438,21.5,119.89,2,77.9,12.64,1.61,3.23,2.7,OFF,39.9
21.340,2504,21.5,120.34,2,77.9,12.65,1.67,3.23,2.7,OFF,39.9
21.380,2549,21.5,120.78,2,77.9,12.65,1.71,3.22,2.7,OFF,39.7
21.420,2509,21.4,121.22,2,77.9,12.65,1.66,3.22,2.7,OFF,39.7
21.460,2530,21.4,121.66,2,77.9,12.65,1.65,3.22,2.7,OFF,39.6
21.500,2506,21.5,122.10,2,77.9,12.67,1.66,3.22,2.7,OFF,39.6
21.540,2486,21.5,122.54,2,77.9,12.66,1.65,3.23,2.7,OFF,39.5
21.580,2490,21.4,122.96,2,77.9,12.66,1.63,3.23,2.7,OFF,37.5
21.620,2503,21.5,123.40,2,77.9,12.67,1.64,3.22,2.7,OFF,39.4
21.660,2566,21.4,123.84,2,77.9,12.64,1.71,3.23,2.7,OFF,39.5
21.700,2539,21.4,124.28,2,77.9,12.65,1.70,3.22,2.7,OFF,39.5
21.740,2515,21.5,124.72,2,77.9,12.64,1.70,3.23,2.7,OFF,39.5
21.780,2529,21.4,125.16,2,77.9,12.66,1.70,3.23,2.7,OFF,39.5
21.820,2490,21.4,125.58,2,77.9,12.68,1.69,3.22,2.7,OFF,37.4
21.860,2486,21.5,126.02,2,77.9,12.66,1.67,3.22,2.7,OFF,39.2
21.900,2616,21.4,126.45,2,77.9,12.64,1.79,3.22,2.7,OFF,39.3
21.940,2529,21.4,126.89,2,77.9,12.66,1.68,3.22,2.7,OFF,39.3
21.980,2580,21.5,127.33,2,77.9,12.68,1.74,3.23,2.7,OFF,39.3
22.020,2595,21.4,127.77,2,77.9,12.68,1.75,3.22,2.7,OFF,39.5
22.060,2576,21.5,128.24,2,77.9,12.66,1.73,3.23,2.7,OFF,42.6
22.100,2586,21.6,128.72,2,77.9,12.66,1.74,3.22,2.7,OFF,42.9
22.140,2608,21.6,129.20,2,77.9,12.66,1.74,3.23,2.7,OFF,42.9
22.180,2519,21.5,129.67,2,77.9,12.66,1.68,3.23,2.7,OFF,42.9
22.220,2637,21.5,130.15,2,77.8,12.67,1.79,3.22,2.7,OFF,42.9
22.260,2545,21.5,130.63,2,77.8,12.68,1.71,3.22,2.7,OFF,42.9
22.300,2592,21.4,131.10,2,77.8,12.66,1.75,3.22,2.7,OFF,42.9
22.340,2513,21.6,131.58,2,77.8,12.68,1.65,3.22,2.7,OFF,43.1
22.380,2653,21.5,132.06,2,77.8,12.66,1.80,3.22,2.7,OFF,43.1
22.420,2608,21.4,132.54,2,77.8,12.65,1.78,3.22,2.7,OFF,43.1
22.460,2656,21.6,133.03,2,77.8,12.66,1.82,3.22,2.7,OFF,43.5
22.500,2540,21.6,133.50,2,77.8,12.66,1.71,3.22,2.7,OFF,43.2
22.540,2670,21.4,133.95,2,77.9,12.65,1.77,3.23,2.7,OFF,40.7
22.580,2643,21.5,134.40,2,77.8,12.66,1.81,3.23,2.7,OFF,40.5
22.620,2535,21.4,134.85,2,77.8,12.66,1.70,3.23,2.7,OFF,40.5
22.660,2662,21.5,135.30,2,77.8,12.66,1.80,3.22,2.7,OFF,40.5
22.700,2586,21.3,135.74,2,77.8,12.64,1.75,3.22,2.7,OFF,40.2
22.740,2618,21.5,136.15,2,77.8,12.65,1.81,3.22,2.7,OFF,37.8
22.780,2547,21.5,136.54,2,77.8,12.65,1.73,3.23,2.7,OFF,36.5
22.820,2651,21.4,136.90,1,77.8,12.64,1.80,3.22,2.7,OFF,32.7
22.860,2571,21.4,137.22,1,77.8,12.62,1.72,3.23,2.7,OFF,28.7
22.900,2631,21.5,137.53,1,77.8,12.63,1.79,3.22,2.7,OFF,28.0
22.940,2633,21.6,137.80,1,77.8,12.63,1.79,3.23,2.7,OFF,24.5
22.980,2609,21.4,138.06,1,77.8,12.65,1.77,3.22,2.7,OFF,24.0
23.020,2690,21.5,138.32,1,77.8,12.64,1.85,3.23,2.7,OFF,23.8
23.060,2629,21.5,138.55,0,77.8,12.64,1.79,3.21,2.7,OFF,22.1
23.100,2695,21.4,138.75,0,77.8,12.62,1.86,3.22,2.7,OFF,18.5
23.140,2678,21.4,138.96,0,77.8,12.63,1.83,3.21,2.7,OFF,19.0
23.180,2682,21.4,139.24,1,77.8,12.64,1.81,3.22,2.7,OFF,24.1
23.220,2641,21.4,139.56,1,77.9,12.62,1.78,3.22,2.7,OFF,28.5
23.260,2647,21.6,139.90,1,77.8,12.65,1.81,3.22,2.7,OFF,29.5
23.300,2625,21.4,140.28,1,77.8,12.65,1.77,3.22,2.7,OFF,33.4
23.340,2682,21.4,140.70,1,77.8,12.64,1.84,3.21,2.7,OFF,34.7
23.380,2684,21.4,141.22,2,77.8,12.64,1.90,3.22,2.7,OFF,45.4
23.420,2613,21.4,141.76,3,77.8,12.64,1.83,3.21,2.7,OFF,48.4
23.460,2676,21.5,142.28,2,77.8,12.63,1.85,3.22,2.7,OFF,47.9
23.500,2640,21.5,142.78,2,77.8,12.63,1.77,3.21,2.7,OFF,45.0
23.540,2674,21.6,143.28,2,77.8,12.62,1.81,3.23,2.7,OFF,45.2
23.580,2654,21.5,143.78,2,77.8,12.63,1.78,3.22,2.7,OFF,45.2
23.620,2661,21.5,144.29,2,77.8,12.62,1.80,3.22,2.7,OFF,45.2
23.660,2670,21.5,144.82,3,77.8,12.63,1.83,3.23,2.7,OFF,48.0
23.700,2703,21.4,145.36,2,77.8,12.62,1.86,3.20,2.7,OFF,48.6
23.740,2713,21.6,145.91,3,77.8,12.63,1.85,3.22,2.7,OFF,48.6
23.780,2776,21.5,146.45,2,77.8,12.60,1.93,3.21,2.7,OFF,48.9
23.820,2633,21.3,146.99,3,77.8,12.60,1.81,3.22,2.7,OFF,48.9
23.860,2698,21.5,147.53,3,77.8,12.61,1.82,3.22,2.7,OFF,48.9
23.900,2700,21.4,148.06,3,77.8,12.61,1.85,3.21,2.7,OFF,48.6
23.940,2680,21.5,148.55,2,77.8,12.61,1.80,3.22,2.7,OFF,45.6
23.980,2722,21.5,149.00,2,77.8,12.62,1.86,3.21,2.7,OFF,40.4
24.020,2693,21.3,149.40,1,77.8,12.61,1.85,3.22,2.7,OFF,36.4
24.060,2690,21.6,149.80,1,77.8,12.60,1.85,3.21,2.7,OFF,35.9
24.100,2695,21.4,150.20,1,77.8,12.59,1.88,3.21,2.7,OFF,35.9
24.140,2702,21.5,150.57,1,77.8,12.61,1.86,3.22,2.7,OFF,35.3
24.180,2639,21.5,150.90,1,77.8,12.62,1.82,3.21,2.7,OFF,30.9
24.220,2621,21.4,151.18,1,77.8,12.59,1.80,3.23,2.7,OFF,27.3
24.260,2704,21.5,151.44,1,77.8,12.62,1.85,3.21,2.7,OFF,23.2
24.300,2767,21.4,151.68,0,77.8,12.62,1.88,3.22,2.7,OFF,22.1
24.340,2702,21.5,151.90,0,77.8,12.61,1.88,3.22,2.7,OFF,19.6
24.380,2673,21.5,152.09,0,77.8,12.63,1.84,3.21,2.7,OFF,17.9
24.420,2690,21.5,152.27,0,77.8,12.61,1.86,3.22,2.7,OFF,16.4
24.460,2720,21.5,152.45,0,77.8,12.62,1.84,3.21,2.7,OFF,16.2
24.500,2770,21.4,152.63,0,77.8,12.60,1.91,3.20,2.7,OFF,16.2
24.540,2654,21.5,152.81,0,77.8,12.61,1.83,3.23,2.7,OFF,16.2
24.580,2769,21.4,152.99,0,77.8,12.59,1.89,3.21,2.7,OFF,16.2
24.620,2690,21.5,153.17,0,77.8,12.61,1.80,3.21,2.7,OFF,16.2
24.660,2738,21.4,153.35,0,77.8,12.61,1.85,3.21,2.7,OFF,16.2
24.700,2667,21.5,153.52,0,77.9,12.61,1.84,3.21,2.7,OFF,15.0
24.740,2667,21.5,153.68,0,77.8,12.60,1.83,3.22,2.7,OFF,14.8
24.780,2649,21.5,153.84,0,77.9,12.61,1.81,3.21,2.7,OFF,14.8
24.820,2706,21.5,154.01,0,77.8,12.60,1.86,3.22,2.7,OFF,14.8
24.860,2707,21.5,154.18,0,77.8,12.61,1.86,3.21,2.7,OFF,15.0
