TIME,RPM,TPS,Ponto_de_ignição,Distância,Fluxo_total_de_combustível,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Velocidade_de_referência
20.148,4086,8.9,19.41,36.02,11.1,73.5,13.25,3.65,2.75,0.0,20.9
20.188,4058,8.9,19.19,36.25,11.0,73.6,13.26,3.74,2.75,0.0,20.9
20.228,4028,9.0,19.01,36.49,10.9,73.6,13.26,3.72,2.75,0.0,21.0
20.268,4040,8.9,19.01,36.72,11.0,73.6,13.27,3.68,2.76,0.0,21.1
20.308,4044,9.0,19.17,36.95,11.0,73.6,13.26,3.60,2.75,0.0,20.9
20.348,4043,9.0,19.12,37.19,11.0,73.6,13.26,3.58,2.76,0.0,20.9
20.388,3999,9.0,18.86,37.42,10.9,73.6,13.25,3.52,2.76,0.0,20.8
20.428,3964,8.9,18.58,37.65,10.8,73.6,13.25,3.49,2.76,0.0,20.8
20.468,3974,9.0,18.63,37.88,10.8,73.6,13.26,3.62,2.76,0.0,20.8
20.508,3978,9.0,18.70,38.11,10.8,73.7,13.26,3.63,2.76,0.0,20.9
20.548,4002,8.9,18.79,38.34,10.9,73.7,13.25,3.63,2.76,0.0,20.9
20.588,4019,9.0,18.92,38.58,10.9,73.7,13.26,3.65,2.76,0.0,20.9
20.628,4053,8.9,19.10,38.81,11.0,73.7,13.26,3.71,2.76,0.0,20.8
20.668,4035,8.9,19.05,39.04,11.0,73.7,13.24,3.64,2.76,0.0,20.7
20.708,3950,8.9,18.45,39.27,10.7,73.7,13.25,3.62,2.76,0.0,20.8
20.748,3889,9.0,17.84,39.50,10.5,73.7,13.25,3.45,2.75,0.0,20.8
20.788,3946,9.0,18.35,39.73,10.7,73.7,13.24,3.57,2.76,0.0,20.9
20.828,3971,9.0,18.56,39.96,10.8,73.7,13.24,3.60,2.76,0.0,21.0
20.868,3976,8.9,18.44,40.20,10.8,73.8,13.26,3.49,2.76,0.0,21.0
20.908,3996,9.0,18.75,40.43,10.9,73.8,13.25,3.46,2.76,0.0,21.0
20.948,3998,8.9,18.79,40.66,10.9,73.8,13.25,3.51,2.76,0.0,21.0
20.988,3965,9.0,18.48,40.90,10.8,73.8,13.25,3.52,2.76,0.0,20.9
21.028,3913,9.0,18.06,41.13,10.6,73.8,13.26,3.52,2.77,0.0,21.0
21.068,3922,9.0,18.10,41.36,10.7,73.8,13.26,3.43,2.76,0.0,21.1
21.108,3947,9.0,18.33,41.60,10.7,73.8,13.25,3.61,2.76,0.0,21.2
21.148,4000,9.0,18.80,41.83,10.9,73.8,13.24,3.62,2.77,0.0,21.2
21.188,4037,9.2,18.94,42.07,10.9,73.8,13.25,3.65,2.75,0.0,21.3
21.228,4051,9.9,18.83,42.31,11.0,73.8,13.26,3.74,2.77,0.0,21.2
21.268,3983,10.1,18.43,42.54,10.9,73.9,13.25,3.65,2.76,0.0,21.2
21.308,3908,10.2,17.63,42.78,10.8,73.9,13.26,3.60,2.78,0.0,21.2
21.348,3967,11.7,17.97,43.01,10.8,73.9,13.25,3.44,2.78,0.0,21.2
21.388,3997,11.9,18.45,43.25,11.0,73.9,13.26,3.59,2.80,0.0,21.3
21.428,4113,12.0,19.20,43.49,11.3,73.9,13.25,3.66,2.79,0.0,21.4
21.468,4115,12.0,19.27,43.73,11.4,73.9,13.25,3.71,2.81,0.0,21.5
21.508,4048,11.9,18.81,43.97,11.1,73.9,13.25,3.63,2.80,0.0,21.5
21.548,4020,11.9,18.60,44.20,11.1,73.9,13.26,3.61,2.80,0.0,21.6
21.588,4020,12.0,18.59,44.44,11.1,74.0,13.25,3.63,2.82,0.0,21.6
21.628,3998,11.9,18.50,44.68,11.0,74.0,13.25,3.61,2.82,0.0,21.4
21.668,4007,11.9,18.51,44.92,11.0,74.0,13.26,3.58,2.81,0.0,21.5
21.708,4079,12.0,18.83,45.16,11.2,74.0,13.26,3.71,2.81,0.0,21.5
21.748,4188,12.0,19.67,45.40,11.5,74.0,13.27,3.75,2.81,0.0,21.3
21.788,4164,11.9,19.50,45.63,11.5,74.0,13.27,3.74,2.80,0.0,21.3
21.828,4095,12.0,19.08,45.87,11.4,74.0,13.26,3.76,2.81,0.0,21.3
21.868,3979,11.9,18.49,46.10,11.1,74.0,13.27,3.58,2.81,0.0,21.2
21.908,4014,11.9,18.48,46.34,11.0,74.0,13.27,3.63,2.82,0.0,21.1
21.948,4143,12.0,19.32,46.57,11.4,74.1,13.27,3.65,2.82,0.0,21.1
21.988,4225,12.0,19.81,46.81,11.6,74.1,13.26,3.83,2.81,0.0,21.1
22.028,4231,11.9,19.91,47.04,11.7,74.1,13.27,3.82,2.79,0.0,21.2
22.068,4200,12.0,19.87,47.28,11.6,74.1,13.27,3.85,2.80,0.0,21.2
22.108,4149,11.9,19.45,47.52,11.5,74.1,13.28,3.76,2.79,0.0,21.3
22.148,4134,12.0,19.34,47.75,11.4,74.1,13.27,3.67,2.80,0.0,21.3
22.188,4132,12.0,19.33,47.99,11.3,74.1,13.26,3.79,2.80,0.0,21.5
22.228,4221,12.0,19.81,48.23,11.6,74.1,13.25,3.84,2.80,0.0,21.6
22.268,4327,12.1,20.40,48.47,11.9,74.1,13.26,3.94,2.80,0.0,21.6
22.308,4374,12.0,20.75,48.71,12.0,74.1,13.26,4.01,2.78,0.0,21.8
22.348,4364,12.0,20.69,48.96,12.0,74.1,13.26,3.98,2.77,0.0,22.1
22.388,4310,12.0,20.36,49.20,11.8,74.2,13.27,3.96,2.77,0.0,22.1
22.428,4263,12.0,20.10,49.45,11.8,74.2,13.27,3.88,2.78,0.0,22.3
22.468,4251,12.0,19.98,49.70,11.7,74.2,13.26,3.87,2.77,0.0,22.4
22.508,4340,12.0,20.56,49.95,11.9,74.2,13.26,3.96,2.78,0.0,22.4
22.548,4452,12.0,21.10,50.20,12.2,74.2,13.27,4.06,2.78,0.0,22.3
22.588,4477,12.0,21.38,50.45,12.3,74.2,13.27,4.12,2.77,0.0,22.5
22.628,4510,12.0,21.50,50.70,12.5,74.2,13.27,4.17,2.75,0.0,22.6
22.668,4475,12.0,21.39,50.95,12.3,74.2,13.26,4.18,2.75,0.0,22.8
22.708,4427,12.0,21.10,51.21,12.2,74.2,13.26,4.13,2.74,0.0,23.0
22.748,4417,12.0,21.01,51.46,12.1,74.2,13.26,4.07,2.75,0.0,23.1
22.788,4454,12.0,21.19,51.72,12.2,74.3,13.27,4.08,2.75,0.0,23.3
22.828,4526,11.9,21.51,51.98,12.4,74.3,13.26,4.18,2.75,0.0,23.3
22.868,4649,11.9,21.90,52.24,12.7,74.3,13.28,4.29,2.74,0.0,23.4
22.908,4648,11.8,21.94,52.50,12.8,74.3,13.26,4.34,2.73,0.0,23.5
22.948,4606,5.6,23.22,52.76,12.5,74.3,13.25,4.30,2.71,0.0,23.6
22.988,4451,2.8,23.72,53.03,12.1,74.3,13.26,4.17,2.68,0.0,23.8
23.028,4408,2.5,23.57,53.29,11.9,74.3,13.25,4.08,2.64,0.0,24.0
23.068,4374,1.0,23.61,53.56,11.7,74.3,13.26,4.10,2.63,0.0,24.0
23.108,4309,0.3,23.71,53.83,11.7,74.4,13.26,4.05,2.61,0.0,24.1
23.148,4240,0.1,23.40,54.09,11.4,74.4,13.28,4.01,2.60,0.0,23.9
23.188,4123,0.0,22.77,54.36,11.1,74.4,13.27,3.89,2.59,0.0,23.9
23.228,4047,0.0,22.27,54.62,10.8,74.4,13.27,3.78,2.60,0.0,23.9
23.268,4294,0.1,23.39,54.88,11.5,74.4,13.26,3.93,2.58,0.0,23.5
23.308,4360,2.5,23.30,55.14,21.4,74.4,13.25,4.09,2.56,0.0,23.2
23.348,4291,2.8,22.86,55.40,17.2,74.4,13.27,4.06,2.58,0.0,22.8
23.388,4150,2.8,21.98,55.64,14.5,74.4,13.28,3.91,2.58,0.0,22.3
23.428,4055,2.8,21.42,55.89,11.1,74.4,13.28,3.84,2.59,0.0,22.0
23.468,4001,2.8,21.16,56.13,10.9,74.4,13.28,3.77,2.60,0.0,21.7
23.508,4005,2.8,21.13,56.37,10.9,74.4,13.27,3.75,2.61,0.0,21.5
23.548,4034,2.7,21.25,56.61,11.0,74.5,13.28,3.79,2.61,0.0,21.4
23.588,4029,3.1,21.12,56.84,11.0,74.5,13.28,3.70,2.61,0.0,21.0
23.628,3960,3.2,20.63,57.07,10.8,74.5,13.28,3.68,2.62,0.0,20.8
23.668,3864,3.3,19.66,57.30,10.5,74.5,13.29,3.55,2.62,0.0,20.5
23.708,3822,3.4,19.17,57.53,10.4,74.5,13.29,3.50,2.63,0.0,20.3
23.748,3787,5.8,18.10,57.75,11.0,74.5,13.29,3.39,2.64,0.0,20.1
23.788,3889,7.3,18.41,57.97,15.8,74.5,13.27,3.45,2.65,0.0,20.0
23.828,3800,7.6,17.60,58.19,13.9,74.5,13.28,3.45,2.66,0.0,20.0
23.868,3675,8.5,16.22,58.41,12.3,74.6,13.28,3.26,2.69,0.0,19.7
23.908,3701,8.5,16.28,58.63,10.1,74.6,13.29,3.24,2.70,0.0,19.5
23.948,3664,8.6,15.95,58.85,9.9,74.6,13.28,3.23,2.72,0.0,19.3
23.988,3677,8.8,15.97,59.06,10.0,74.6,13.30,3.24,2.74,0.0,19.0
24.028,3775,10.2,16.52,59.27,10.1,74.6,13.29,3.27,2.74,0.0,18.9
24.068,3757,10.6,16.23,59.48,10.2,74.6,13.27,3.29,2.77,0.0,18.8
24.108,3854,10.8,17.15,59.68,10.5,74.6,13.28,3.44,2.77,0.0,18.7
24.148,3929,10.8,17.82,59.89,10.6,74.6,13.27,3.48,2.80,0.0,18.9
24.188,3994,10.9,18.42,60.10,10.9,74.6,13.29,3.64,2.78,0.0,18.9
24.228,4110,10.8,19.17,60.31,11.2,74.6,13.29,3.68,2.78,0.0,18.8
24.268,4006,10.9,18.59,60.52,11.1,74.7,13.29,3.64,2.79,0.0,18.8
24.308,3552,10.9,15.53,60.73,10.1,74.7,13.27,3.19,2.80,0.0,18.7
24.348,3404,10.9,13.53,60.94,9.3,74.7,13.28,2.89,2.82,0.0,18.9
24.388,3486,10.9,13.99,61.15,9.5,74.7,13.27,2.93,2.82,0.0,18.8
24.428,3570,11.3,14.57,61.36,9.7,74.7,13.28,3.06,2.83,0.0,19.0
24.468,3665,11.5,15.51,61.57,9.8,74.7,13.29,3.17,2.83,0.0,19.2
24.508,3769,11.6,16.14,61.79,10.3,74.7,13.29,3.29,2.83,0.0,19.3
24.548,3862,11.7,17.20,62.00,10.6,74.7,13.28,3.37,2.82,0.0,19.4
24.588,3992,11.7,18.28,62.22,10.9,74.7,13.28,3.55,2.77,0.0,19.3
24.628,3985,11.8,18.41,62.43,11.0,74.7,13.28,3.58,2.78,0.0,19.3
24.668,3836,11.7,17.04,62.64,10.6,74.7,13.28,3.41,2.80,0.0,19.1
24.708,3635,11.8,15.23,62.86,10.1,74.8,13.28,3.17,2.82,0.0,19.2
24.748,3637,11.8,15.20,63.07,9.9,74.8,13.26,3.16,2.82,0.0,19.3
24.788,3675,11.8,15.51,63.28,10.0,74.8,13.26,3.18,2.84,0.0,19.4
24.828,3848,11.8,16.81,63.50,10.5,74.8,13.28,3.34,2.85,0.0,19.6
24.868,3907,11.9,17.65,63.72,10.7,74.8,13.27,3.40,2.83,0.0,19.7
24.908,3954,11.7,18.06,63.94,10.9,74.8,13.28,3.52,2.84,0.0,19.7
24.948,3826,11.8,17.35,64.16,10.7,74.8,13.26,3.44,2.83,0.0,19.6
24.988,3760,11.9,16.37,64.38,10.4,74.8,13.27,3.30,2.82,0.0,19.7
25.028,3806,11.8,16.80,64.59,10.4,74.8,13.27,3.32,2.84,0.0,19.6
25.068,3878,11.7,17.36,64.81,10.7,74.8,13.28,3.41,2.83,0.0,19.6
25.108,3936,11.8,17.93,65.03,10.8,74.8,13.27,3.52,2.83,0.0,19.6
25.148,3784,11.8,16.57,65.25,10.5,74.9,13.26,3.38,2.82,0.0,19.6
25.188,3691,11.5,15.98,65.46,10.2,74.9,13.27,3.23,2.85,0.0,19.7
25.228,3711,11.4,15.82,65.68,10.1,74.9,13.27,3.23,2.84,0.0,19.6
25.268,3790,11.4,16.35,65.90,10.3,74.9,13.27,3.30,2.84,0.0,19.6
25.308,3887,11.3,17.51,66.12,10.6,74.9,13.26,3.39,2.83,0.0,19.6
25.348,3978,10.2,18.30,66.33,10.6,74.9,13.27,3.57,2.83,0.0,19.4
25.388,3987,9.4,18.60,66.55,10.8,74.9,13.27,3.62,2.82,0.0,19.4
25.428,3983,9.4,18.58,66.76,10.9,74.9,13.27,3.63,2.79,0.0,19.2
25.468,3934,9.3,18.14,66.98,10.9,74.9,13.26,3.52,2.79,0.0,19.3
25.508,3825,9.3,17.17,67.19,10.4,74.9,13.27,3.43,2.79,0.0,19.4
25.548,3723,9.4,16.25,67.41,10.0,74.9,13.27,3.27,2.79,0.0,19.6
25.588,3758,9.3,16.52,67.63,10.2,74.9,13.28,3.29,2.78,0.0,19.5
25.628,3829,9.3,17.05,67.84,10.3,74.9,13.28,3.35,2.79,0.0,19.5
25.668,3862,9.3,17.33,68.06,10.4,75.0,13.26,3.41,2.77,0.0,19.6
25.708,3889,9.3,17.72,68.28,10.6,75.0,12.85,3.40,2.75,0.0,19.5
25.748,3918,9.3,17.97,68.49,10.6,75.0,12.82,3.53,2.72,0.0,19.4
25.788,3957,9.2,18.28,68.71,10.7,75.0,12.81,3.48,2.76,0.0,19.3
25.828,3859,9.3,17.55,68.93,10.6,75.0,12.85,3.49,2.67,0.0,19.5
25.868,3763,9.3,16.86,69.14,10.3,75.0,12.88,3.37,2.71,0.0,19.4
25.908,3764,9.3,16.61,69.36,10.2,75.0,12.87,3.27,2.72,0.0,19.4
25.948,3771,9.3,16.63,69.57,10.2,75.0,12.89,3.30,2.74,0.0,19.4
25.988,3831,9.3,17.18,69.79,10.4,75.0,12.90,3.39,2.75,0.0,19.3
26.028,3877,9.3,17.61,70.00,10.5,75.0,12.93,3.40,2.73,0.0,19.3
26.068,3849,9.3,17.40,70.22,10.4,75.1,12.93,3.39,2.72,0.0,19.3
26.108,3843,9.3,17.35,70.43,10.5,75.1,12.94,3.38,2.75,0.0,19.3
26.148,3802,9.3,16.92,70.64,10.3,75.1,12.96,3.34,2.74,0.0,19.3
26.188,3772,9.2,16.68,70.86,10.2,75.1,12.97,3.29,2.70,0.0,19.4
26.228,3774,9.4,16.68,71.08,10.2,75.1,12.97,3.30,2.73,0.0,19.4
26.268,3793,9.3,16.83,71.29,10.3,75.1,12.98,3.35,2.73,0.0,19.4
26.308,3824,9.3,17.10,71.51,10.3,75.1,12.98,3.40,2.75,0.0,19.4
26.348,3841,9.3,17.28,71.72,10.3,75.1,12.99,3.44,2.76,0.0,19.4
26.388,3844,9.2,17.27,71.94,10.4,75.1,13.01,3.40,2.76,0.0,19.2
26.428,3761,9.3,16.52,72.15,10.1,75.1,12.99,3.29,2.75,0.0,19.2
26.468,3724,9.2,16.24,72.36,10.1,75.1,12.98,3.26,2.75,0.0,19.2
26.508,3784,9.3,16.71,72.58,10.3,75.1,12.99,3.31,2.73,0.0,19.3
26.548,3801,9.3,16.82,72.79,10.3,75.1,13.00,3.32,2.77,0.0,19.4
26.588,3829,9.3,17.16,73.01,10.4,75.1,13.00,3.37,2.76,0.0,19.3
26.628,3850,9.4,17.37,73.22,10.5,75.1,13.02,3.43,2.74,0.0,19.3
26.668,3774,9.4,16.70,73.43,10.3,75.2,13.03,3.35,2.78,0.0,19.3
26.708,3713,9.3,16.28,73.65,10.2,75.2,13.02,3.21,2.76,0.0,19.3
26.748,3746,9.3,16.30,73.86,10.2,75.2,13.02,3.25,2.78,0.0,19.2
26.788,3737,9.2,16.23,74.08,10.1,75.2,13.03,3.25,2.76,0.0,19.2
26.828,3749,9.4,16.46,74.29,10.2,75.2,13.03,3.30,2.78,0.0,19.2
26.868,3791,9.3,16.80,74.50,10.3,75.2,13.05,3.34,2.77,0.0,19.3
26.908,3819,9.4,17.05,74.72,10.3,75.2,13.05,3.34,2.76,0.0,19.3
26.948,3851,9.3,17.38,74.93,10.5,75.2,13.05,3.43,2.77,0.0,19.3
26.988,3798,9.3,17.00,75.15,10.3,75.2,13.06,3.38,2.79,0.0,19.2
27.028,3708,9.3,16.11,75.36,10.2,75.2,13.05,3.27,2.77,0.0,19.2
27.068,3697,9.4,15.97,75.57,10.0,75.2,13.05,3.22,2.78,0.0,19.3
27.108,3688,9.3,15.95,75.79,10.0,75.2,13.07,3.22,2.78,0.0,19.3
27.148,3736,9.3,16.29,76.00,10.1,75.2,13.06,3.26,2.77,0.0,19.4
27.188,3765,9.4,16.61,76.22,10.2,75.2,13.06,3.29,2.74,0.0,19.5
27.228,3780,9.3,16.74,76.44,10.2,75.2,13.06,3.32,2.73,0.0,19.6
27.268,3858,9.3,17.44,76.65,10.4,75.3,13.08,3.43,2.71,0.0,19.6
27.308,3873,9.4,17.53,76.87,10.5,75.3,13.06,3.42,2.71,0.0,19.5
27.348,3739,9.3,16.32,77.09,10.4,75.3,13.07,3.30,2.71,0.0,19.5
27.388,3645,9.4,15.69,77.30,10.0,75.3,13.07,3.19,2.76,0.0,19.5
27.428,3659,9.4,15.62,77.52,9.8,75.3,13.07,3.17,2.76,0.0,19.6
27.468,3704,9.4,16.03,77.74,10.0,75.3,13.07,3.23,2.76,0.0,19.7
27.508,3743,9.3,16.40,77.96,10.1,75.3,13.08,3.27,2.75,0.0,19.9
27.548,3782,9.4,16.78,78.18,10.2,75.3,13.07,3.31,2.75,0.0,19.8
27.588,3821,9.4,17.08,78.40,10.3,75.3,13.07,3.37,2.75,0.0,19.8
27.628,3848,9.4,17.47,78.62,10.4,75.3,13.09,3.43,2.71,0.0,19.6
27.668,3810,9.5,17.02,78.84,10.3,75.3,13.07,3.39,2.72,0.0,19.4
27.708,3683,9.5,15.82,79.05,10.0,75.3,13.07,3.24,2.74,0.0,19.4
27.748,3607,9.6,15.12,79.27,9.8,75.3,13.08,3.13,2.73,0.0,19.3
27.788,3674,9.5,15.73,79.48,9.8,75.3,13.08,3.15,2.76,0.0,19.4
27.828,3691,9.5,15.73,79.70,9.9,75.4,13.10,3.19,2.72,0.0,19.4
27.868,3720,9.6,16.21,79.91,10.1,75.4,13.08,3.26,2.74,0.0,19.4
27.908,3787,9.7,16.68,80.13,10.2,75.4,13.08,3.34,2.76,0.0,19.4
27.948,3791,9.8,16.76,80.35,10.3,75.4,13.09,3.34,2.71,0.0,19.5
27.988,3732,9.9,16.11,80.56,10.1,75.4,13.07,3.28,2.71,0.0,19.4
28.028,3665,9.9,15.46,80.78,9.9,75.4,13.08,3.21,2.76,0.0,19.4
28.068,3677,10.0,15.24,80.99,9.8,75.4,13.07,3.18,2.77,0.0,19.6
28.108,3688,9.9,15.62,81.21,9.9,75.4,13.08,3.20,2.77,0.0,19.8
28.148,3770,10.1,16.39,81.44,10.2,75.4,13.08,3.30,2.78,0.0,20.0
28.188,3862,10.1,17.23,81.66,10.5,75.4,13.08,3.35,2.77,0.0,20.2
28.228,3822,10.1,16.92,81.88,10.5,75.4,13.08,3.36,2.76,0.0,20.3
28.268,3745,10.1,16.18,82.11,10.3,75.4,13.08,3.25,2.79,0.0,20.3
28.308,3636,10.1,15.39,82.34,9.9,75.4,13.07,3.13,2.74,0.0,20.4
28.348,3658,10.3,15.43,82.56,9.9,75.4,13.09,3.14,2.69,0.0,20.4
28.388,3692,11.6,15.72,82.79,10.1,75.4,13.07,3.22,2.75,0.0,20.4
28.428,3761,11.9,16.29,83.02,10.3,75.4,13.07,3.28,2.74,0.0,20.4
28.468,3821,12.0,16.86,83.25,10.3,75.4,13.08,3.33,2.79,0.0,20.6
28.508,3862,12.1,17.24,83.48,10.6,75.4,13.10,3.41,2.81,0.0,20.7
28.548,3875,12.1,17.46,83.71,10.7,75.5,13.07,3.46,2.82,0.0,20.7
28.588,3774,12.2,16.59,83.94,10.4,75.5,13.06,3.33,2.82,0.0,20.6
28.628,3703,12.3,15.81,84.16,10.2,75.5,13.06,3.22,2.84,0.0,20.6
28.668,3707,12.5,15.81,84.39,10.2,75.5,13.08,3.20,2.83,0.0,20.6
28.708,3772,13.3,16.45,84.62,10.3,75.5,13.06,3.31,2.84,0.0,20.5
28.748,3828,13.5,16.88,84.85,10.6,75.5,13.07,3.38,2.85,0.0,20.5
28.788,3901,13.5,17.58,85.08,10.8,75.5,13.08,3.42,2.84,0.0,20.6
28.828,3892,13.7,17.57,85.30,10.8,75.5,13.06,3.45,2.85,0.0,20.5
28.868,3830,13.8,16.95,85.53,10.6,75.5,13.06,3.39,2.85,0.0,20.4
28.908,3781,13.9,16.51,85.76,10.4,75.5,13.09,3.28,2.85,0.0,20.4
28.948,3754,13.9,16.39,85.98,10.5,75.5,13.07,3.29,2.87,0.0,20.2
28.988,3779,13.8,16.74,86.21,10.5,75.5,13.08,3.35,2.86,0.0,20.2
29.028,3775,13.9,16.46,86.43,10.5,75.5,13.08,3.31,2.86,0.0,20.1
29.068,3812,13.8,16.80,86.65,10.6,75.5,13.07,3.35,2.86,0.0,20.0
29.108,3864,13.9,17.19,86.88,10.7,75.5,13.07,3.37,2.86,0.0,20.1
29.148,3890,13.8,17.45,87.10,10.7,75.5,13.08,3.47,2.86,0.0,20.2
29.188,4035,13.8,18.41,87.32,11.0,75.6,13.06,3.51,2.85,0.0,20.3
29.228,4013,13.8,18.56,87.55,11.1,75.5,13.07,3.60,2.85,0.0,20.4
29.268,3877,12.5,17.85,87.78,10.9,75.5,13.05,3.47,2.85,0.0,20.5
29.308,3868,11.6,17.31,88.01,10.6,75.5,13.07,3.41,2.84,0.0,20.6
29.348,3852,11.5,17.15,88.24,10.6,75.5,13.07,3.41,2.84,0.0,20.7
29.388,3954,11.5,17.91,88.47,10.7,75.5,13.07,3.45,2.83,0.0,20.8
29.428,4050,11.6,18.70,88.70,11.0,75.5,13.07,3.60,2.82,0.0,20.9
29.468,4115,11.5,19.21,88.93,11.3,75.6,13.08,3.72,2.82,0.0,20.8
29.508,4058,11.5,18.89,89.16,11.2,75.6,13.09,3.71,2.80,0.0,20.8
29.548,3904,11.5,17.65,89.39,10.9,75.6,13.09,3.57,2.80,0.0,20.7
29.588,3894,11.5,17.55,89.62,10.6,75.6,13.06,3.47,2.80,0.0,20.8
29.628,3968,11.6,18.19,89.85,10.8,75.6,13.07,3.58,2.83,0.0,20.7
29.668,4058,11.5,18.84,90.08,11.1,75.6,13.08,3.66,2.79,0.0,20.8
29.708,4166,10.5,19.49,90.32,11.4,75.6,13.06,3.72,2.81,0.0,20.9
29.748,4169,9.8,19.59,90.55,11.4,75.6,13.05,3.74,2.78,0.0,21.0
29.788,4063,9.8,19.17,90.78,11.2,75.6,13.06,3.75,2.77,0.0,21.0
29.828,3983,9.7,18.48,91.02,10.8,75.6,13.08,3.63,2.77,0.0,21.1
29.868,3983,9.7,18.46,91.25,10.8,75.6,13.06,3.59,2.78,0.0,21.2
29.908,4036,9.7,18.81,91.49,10.9,75.6,13.08,3.60,2.78,0.0,21.3
29.948,4095,9.6,19.04,91.73,11.0,75.6,13.09,3.72,2.76,0.0,21.4
29.988,4167,8.3,20.00,91.97,11.3,75.6,13.06,3.75,2.76,0.0,21.4
30.028,4176,8.0,20.23,92.20,11.3,75.6,13.06,3.81,2.75,0.0,21.5
30.068,4151,7.9,20.08,92.44,11.3,75.6,13.06,3.78,2.74,0.0,21.7
30.108,4058,7.9,19.56,92.69,11.0,75.6,13.08,3.74,2.72,0.0,21.8
30.148,4005,7.0,19.59,92.93,10.8,75.6,13.08,3.68,2.73,0.0,21.9
30.188,3975,6.3,19.52,93.17,10.8,75.6,13.07,3.64,2.72,0.0,21.9
30.228,3974,5.9,19.66,93.42,10.7,75.6,13.08,3.55,2.72,0.0,21.9
30.268,3919,3.1,20.19,93.66,10.5,75.6,13.07,3.49,2.71,0.0,21.8
30.308,3894,2.6,20.18,93.90,10.5,75.6,13.06,3.55,2.69,0.0,21.7
30.348,3907,2.6,20.23,94.14,10.5,75.6,13.06,3.51,2.69,0.0,21.7
30.388,3801,2.6,19.28,94.39,10.3,75.7,13.08,3.38,2.67,0.0,21.8
30.428,3683,2.5,18.46,94.63,10.1,75.7,13.08,3.30,2.68,0.0,21.6
30.468,3596,2.6,17.44,94.87,9.7,75.7,13.09,3.17,2.66,0.0,21.6
30.508,3628,2.8,17.67,95.10,9.6,75.7,13.08,3.12,2.68,0.0,21.6
30.548,3731,5.1,17.72,95.34,15.0,75.7,13.08,3.29,2.66,0.0,21.4
30.588,3871,6.2,18.67,95.58,17.9,75.7,13.06,3.49,2.68,0.0,21.1
30.628,3774,6.5,17.80,95.81,14.9,75.7,13.06,3.42,2.67,0.0,21.1
30.668,3738,6.5,17.41,96.05,13.2,75.7,13.06,3.35,2.70,0.0,20.9
30.708,3805,6.5,17.94,96.28,11.0,75.7,13.08,3.40,2.70,0.0,20.8
30.748,3755,6.7,17.41,96.50,10.1,75.7,13.07,3.31,2.70,0.0,20.4
30.788,3706,8.4,16.48,96.73,14.8,75.7,13.06,3.26,2.71,0.0,20.2
30.828,3670,9.2,15.85,96.95,15.2,75.7,13.06,3.26,2.72,0.0,19.9
30.868,3526,9.2,14.62,97.17,13.0,75.7,13.07,3.07,2.74,0.0,19.8
30.908,3410,9.2,13.91,97.39,11.5,75.7,13.08,2.92,2.75,0.0,19.6
30.948,3493,11.2,13.90,97.60,11.4,75.7,13.09,2.94,2.77,0.0,19.3
30.988,3593,11.6,14.82,97.82,14.0,75.7,13.07,3.02,2.77,0.0,19.3
31.028,3564,11.8,14.80,98.03,12.9,75.7,13.06,3.12,2.81,0.0,19.2
31.068,3520,11.3,14.18,98.24,11.6,75.7,13.08,3.05,2.79,0.0,18.9
31.108,3522,14.2,14.18,98.45,18.3,75.7,13.06,3.05,2.83,0.0,18.8
31.148,3590,18.7,14.67,98.66,22.0,75.7,13.04,3.06,2.82,0.0,18.6
31.188,3655,18.8,15.43,98.86,18.5,75.7,13.06,3.20,2.88,0.0,18.5
31.228,3673,16.6,15.53,99.07,15.5,75.7,13.07,3.18,2.90,0.0,18.3
31.268,3830,15.5,16.97,99.27,11.9,75.7,13.07,3.28,2.90,0.0,18.2
31.308,3968,16.0,18.20,99.47,11.0,75.7,13.07,3.53,2.89,0.0,18.2
31.348,4002,16.3,18.53,99.67,11.3,75.7,13.07,3.59,2.90,0.0,18.1
31.388,4019,15.8,18.67,99.87,11.3,75.7,13.05,3.61,2.89,0.0,18.1
31.428,3792,10.2,16.66,100.07,10.5,75.7,13.05,3.36,2.88,0.0,18.1
31.468,3450,9.7,14.31,100.28,9.5,75.7,13.05,3.00,2.86,0.0,18.2
31.508,3420,11.2,13.53,100.48,9.3,75.8,13.07,2.86,2.85,0.0,18.5
31.548,3513,11.7,14.18,100.69,9.5,75.8,13.07,2.97,2.83,0.0,18.5
31.588,3604,11.7,14.88,100.89,9.8,75.8,13.07,3.09,2.85,0.0,18.5
31.628,3702,11.8,15.75,101.10,10.1,75.8,13.08,3.22,2.84,0.0,18.6
31.668,3829,11.9,16.93,101.31,10.4,75.8,13.06,3.38,2.84,0.0,18.7
31.708,3830,11.9,16.99,101.51,10.5,75.8,13.06,3.41,2.84,0.0,18.6
31.748,3658,11.7,15.40,101.72,10.3,75.8,13.06,3.24,2.85,0.0,18.7
31.788,3530,11.7,14.49,101.93,9.8,75.8,13.08,3.06,2.85,0.0,18.7
31.828,3569,11.7,14.35,102.14,9.7,75.8,13.09,3.04,2.84,0.0,18.8
31.868,3643,11.6,15.28,102.35,10.0,75.8,13.08,3.15,2.84,0.0,18.9
31.908,3698,11.6,15.73,102.56,10.2,75.8,13.09,3.19,2.84,0.0,18.9
